# Timestamp, --delay, --selfEvents%, --eventsPerAgent, runtime_mean, runtime_sd, runtime_ci, runtime_ci, runtime_min, runtime_box_q1, runtime_median, runtime_box_q2, runtime_max, memory_mean, memory_sd, memory_ci, memory_ci, memory_min, memory_box_q1, memory_median, memory_box_q2, memory_max, rollbacks_mean, rollbacks_sd, rollbacks_ci, rollbacks_ci, rollbacks_min, rollbacks_box_q1, rollbacks_median, rollbacks_box_q2, rollbacks_max, mpiMsgs_mean, mpiMsgs_sd, mpiMsgs_ci, mpiMsgs_ci, mpiMsgs_min, mpiMsgs_box_q1, mpiMsgs_median, mpiMsgs_box_q2, mpiMsgs_max, schedules_mean, schedules_sd, schedules_ci, schedules_ci, schedules_min, schedules_box_q1, schedules_median, schedules_box_q2, schedules_max, commEvts_mean, commEvts_sd, commEvts_ci, commEvts_ci, commEvts_min, commEvts_box_q1, commEvts_median, commEvts_box_q2, commEvts_max, agentBkts_mean, agentBkts_sd, agentBkts_ci, agentBkts_ci, agentBkts_min, agentBkts_box_q1, agentBkts_median, agentBkts_box_q2, agentBkts_max, schedBktSz_mean, schedBktSz_sd, schedBktSz_ci, schedBktSz_ci, schedBktSz_min, schedBktSz_box_q1, schedBktSz_median, schedBktSz_box_q2, schedBktSz_max, fixHeapComp_mean, fixHeapComp_sd, fixHeapComp_ci, fixHeapComp_ci, fixHeapComp_min, fixHeapComp_box_q1, fixHeapComp_median, fixHeapComp_box_q2, fixHeapComp_max, fixHeapOps_mean, fixHeapOps_sd, fixHeapOps_ci, fixHeapOps_ci, fixHeapOps_min, fixHeapOps_box_q1, fixHeapOps_median, fixHeapOps_box_q2, fixHeapOps_max
Fri Dec 30 17:30:11 EST 2016, 0, 0.250, 15, 52.187, 1.61733, 51.0475, 53.3265, 49.50, 50.86, 52.68, 54.36, 54.37, 368070, 7.83837, 368064, 368076, 368064, 368064, 368072, 368080, 368080, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4990000, 0, 4990000, 4990000, 4990000, 4990000, 4990000, 4990000, 4990000, 74700000, 0, 74700000, 74700000, 74700000, 74700000, 74700000, 74700000, 74700000, 1.30709, 0, 1.30709, 1.30709, 1.30709, 1.30709, 1.30709, 1.30709, 1.30709, 15, 0, 15, 15, 15, 15, 15, 15, 15, 11.3983, 1.68587e-07, 11.3983, 11.3983, 11.3983, 11.3983, 11.3983, 11.3983, 11.3983, 5870425, 0, 5870425, 5870425, 5870425, 5870425, 5870425, 5870425, 5870425
Fri Dec 30 17:31:02 EST 2016, 1, 0.250, 15, 38.034, 1.29439, 37.122, 38.946, 37.05, 37.51, 37.63, 38.40, 41.80, 305277, 9.6, 305270, 305284, 305264, 305264, 305280, 305280, 305296, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4983796, 0, 4983796, 4983796, 4983796, 4983796, 4983796, 4983796, 4983796, 29400577, 0, 29400577, 29400577, 29400577, 29400577, 29400577, 29400577, 29400577, 5.05828, 5.96046e-08, 5.05828, 5.05828, 5.05828, 5.05828, 5.05828, 5.05828, 5.05828, 5.91104, 8.42937e-08, 5.91104, 5.91104, 5.91104, 5.91104, 5.91104, 5.91104, 5.91104, 13.2602, 2.38419e-07, 13.2602, 13.2602, 13.2602, 13.2602, 13.2602, 13.2602, 13.2602, 5043468, 0, 5043468, 5043468, 5043468, 5043468, 5043468, 5043468, 5043468
Fri Dec 30 17:32:13 EST 2016, 2, 0.250, 15, 48.998, 3.31822, 46.6601, 51.3359, 44.52, 47.14, 49.045, 53.01, 55.20, 330344, 94.9947, 330277, 330411, 330272, 330320, 330320, 330336, 330624, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4989971, 0, 4989971, 4989971, 4989971, 4989971, 4989971, 4989971, 4989971, 47229475, 0.707107, 4.72295e+07, 4.72295e+07, 47229475, 47229475, 47229475, 47229475, 47229475, 3.25389, 8.42937e-08, 3.25389, 3.25389, 3.25389, 3.25389, 3.25389, 3.25389, 3.25389, 9.48389, 1.19209e-07, 9.48389, 9.48389, 9.48389, 9.48389, 9.48389, 9.48389, 9.48389, 13.2862, 2.38419e-07, 13.2862, 13.2862, 13.2862, 13.2862, 13.2862, 13.2862, 13.2862, 5031443, 0, 5031443, 5031443, 5031443, 5031443, 5031443, 5031443, 5031443
Fri Dec 30 17:33:35 EST 2016, 4, 0.250, 15, 56.555, 6.78093, 51.7775, 61.3325, 48.94, 51.76, 56.025, 65.96, 71.66, 354842, 14.6642, 354832, 354852, 354832, 354832, 354840, 354848, 354880, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4990000, 0, 4990000, 4990000, 4990000, 4990000, 4990000, 4990000, 4990000, 64596635, 0, 64596635, 64596635, 64596635, 64596635, 64596635, 64596635, 64596635, 2.08413, 5.96046e-08, 2.08413, 2.08413, 2.08413, 2.08413, 2.08413, 2.08413, 2.08413, 12.9712, 1.68587e-07, 12.9712, 12.9712, 12.9712, 12.9712, 12.9712, 12.9712, 12.9712, 12.9687, 2.38419e-07, 12.9687, 12.9687, 12.9687, 12.9687, 12.9687, 12.9687, 12.9687, 5154774, 0, 5154774, 5154774, 5154774, 5154774, 5154774, 5154774, 5154774
Fri Dec 30 17:35:36 EST 2016, 8, 0.250, 15, 63.955, 4.90093, 60.502, 67.408, 57.10, 60.92, 64.35, 69.21, 72.94, 365888, 24.7871, 365871, 365905, 365840, 365888, 365888, 365904, 365936, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4990000, 0, 4990000, 4990000, 4990000, 4990000, 4990000, 4990000, 4990000, 73333466, 1, 7.33335e+07, 7.33335e+07, 73333466, 73333466, 73333466, 73333466, 73333466, 1.44397, 2.10734e-08, 1.44397, 1.44397, 1.44397, 1.44397, 1.44397, 1.44397, 1.44397, 14.7256, 3.37175e-07, 14.7256, 14.7256, 14.7256, 14.7256, 14.7256, 14.7256, 14.7256, 11.7964, 2.38419e-07, 11.7964, 11.7964, 11.7964, 11.7964, 11.7964, 11.7964, 11.7964, 5670728, 0, 5670728, 5670728, 5670728, 5670728, 5670728, 5670728, 5670728
Fri Dec 30 17:37:27 EST 2016, 0, 0.500, 15, 54.507, 2.25617, 52.9174, 56.0966, 51.50, 53.07, 54.385, 57.25, 58.94, 363208, 8, 363202, 363214, 363200, 363200, 363216, 363216, 363216, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4990000, 0, 4990000, 4990000, 4990000, 4990000, 4990000, 4990000, 4990000, 74700000, 0, 74700000, 74700000, 74700000, 74700000, 74700000, 74700000, 74700000, 1.18238, 1.49012e-08, 1.18238, 1.18238, 1.18238, 1.18238, 1.18238, 1.18238, 1.18238, 15, 0, 15, 15, 15, 15, 15, 15, 15, 11.4833, 1.68587e-07, 11.4833, 11.4833, 11.4833, 11.4833, 11.4833, 11.4833, 11.4833, 5818100, 0, 5818100, 5818100, 5818100, 5818100, 5818100, 5818100, 5818100
Fri Dec 30 17:39:09 EST 2016, 1, 0.500, 15, 34.39, 1.12494, 33.5974, 35.1826, 32.11, 33.73, 34.635, 35.76, 35.86, 304091, 7.33212, 304086, 304096, 304080, 304080, 304096, 304096, 304096, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4983518, 0, 4983518, 4983518, 4983518, 4983518, 4983518, 4983518, 4983518, 29400781, 0, 29400781, 29400781, 29400781, 29400781, 29400781, 29400781, 29400781, 4.93544, 5.96046e-08, 4.93544, 4.93544, 4.93544, 4.93544, 4.93544, 4.93544, 4.93544, 5.91148, 0, 5.91148, 5.91148, 5.91148, 5.91148, 5.91148, 5.91148, 5.91148, 13.2134, 2.38419e-07, 13.2134, 13.2134, 13.2134, 13.2134, 13.2134, 13.2134, 13.2134, 5055844, 0, 5055844, 5055844, 5055844, 5055844, 5055844, 5055844, 5055844
Fri Dec 30 17:40:30 EST 2016, 2, 0.500, 15, 47.336, 4.64897, 44.0605, 50.6115, 42.68, 44.81, 46.08, 52.76, 58.81, 327622, 7.83837, 327616, 327628, 327616, 327616, 327624, 327632, 327632, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4989956, 0, 4989956, 4989956, 4989956, 4989956, 4989956, 4989956, 4989956, 47229658, 0, 47229658, 47229658, 47229658, 47229658, 47229658, 47229658, 47229658, 3.13057, 4.21468e-08, 3.13057, 3.13057, 3.13057, 3.13057, 3.13057, 3.13057, 3.13057, 9.48387, 1.68587e-07, 9.48387, 9.48387, 9.48387, 9.48387, 9.48387, 9.48387, 9.48387, 13.2615, 2.38419e-07, 13.2615, 13.2615, 13.2615, 13.2615, 13.2615, 13.2615, 13.2615, 5038902, 0, 5038902, 5038902, 5038902, 5038902, 5038902, 5038902, 5038902
Fri Dec 30 17:42:47 EST 2016, 4, 0.500, 15, 55.765, 6.3889, 51.2637, 60.2663, 48.14, 52.62, 55.525, 58.57, 72.33, 351422, 29.0214, 351402, 351442, 351376, 351392, 351440, 351456, 351456, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4990000, 0, 4990000, 4990000, 4990000, 4990000, 4990000, 4990000, 4990000, 64596734, 1, 6.45967e+07, 6.45967e+07, 64596734, 64596734, 64596734, 64596734, 64596734, 1.96074, 2.98023e-08, 1.96074, 1.96074, 1.96074, 1.96074, 1.96074, 1.96074, 1.96074, 12.9712, 1.68587e-07, 12.9712, 12.9712, 12.9712, 12.9712, 12.9712, 12.9712, 12.9712, 12.9403, 3.37175e-07, 12.9403, 12.9403, 12.9403, 12.9403, 12.9403, 12.9403, 12.9403, 5163272, 0, 5163272, 5163272, 5163272, 5163272, 5163272, 5163272, 5163272
Fri Dec 30 17:44:53 EST 2016, 8, 0.500, 15, 59.744, 6.03868, 55.4894, 63.9986, 54.83, 55.33, 57.64, 69.50, 73.26, 361664, 35.7771, 361639, 361689, 361616, 361632, 361672, 361680, 361744, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4990000, 0, 4990000, 4990000, 4990000, 4990000, 4990000, 4990000, 4990000, 73333472, 0, 73333472, 73333472, 73333472, 73333472, 73333472, 73333472, 73333472, 1.31983, 2.10734e-08, 1.31983, 1.31983, 1.31983, 1.31983, 1.31983, 1.31983, 1.31983, 14.7256, 3.37175e-07, 14.7256, 14.7256, 14.7256, 14.7256, 14.7256, 14.7256, 14.7256, 11.8454, 0, 11.8454, 11.8454, 11.8454, 11.8454, 11.8454, 11.8454, 11.8454, 5640324, 0, 5640324, 5640324, 5640324, 5640324, 5640324, 5640324, 5640324
Fri Dec 30 17:46:50 EST 2016, 0, 0.000, 20, 63.985, 1.65381, 62.8198, 65.1502, 61.23, 62.80, 64.13, 65.88, 67.27, 415216, 88.7964, 415153, 415279, 415136, 415136, 415232, 415328, 415344, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4990000, 0, 4990000, 4990000, 4990000, 4990000, 4990000, 4990000, 4990000, 99600000, 0, 99600000, 99600000, 99600000, 99600000, 99600000, 99600000, 99600000, 1.44849, 3.65002e-08, 1.44849, 1.44849, 1.44849, 1.44849, 1.44849, 1.44849, 1.44849, 20, 0, 20, 20, 20, 20, 20, 20, 20, 12.504, 2.92002e-07, 12.504, 12.504, 12.504, 12.504, 12.504, 12.504, 12.504, 6000182, 0, 6000182, 6000182, 6000182, 6000182, 6000182, 6000182, 6000182
Fri Dec 30 17:48:36 EST 2016, 1, 0.000, 20, 41.55, 3.36308, 39.1805, 43.9195, 39.61, 40.28, 40.56, 41.34, 51.56, 334083, 69.6689, 334034, 334132, 334016, 334032, 334096, 334176, 334176, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4989420, 0, 4989420, 4989420, 4989420, 4989420, 4989420, 4989420, 4989420, 39202335, 0.5, 3.92023e+07, 3.92023e+07, 39202335, 39202335, 39202335, 39202335, 39202335, 5.76178, 1.19209e-07, 5.76178, 5.76178, 5.76178, 5.76178, 5.76178, 5.76178, 5.76178, 7.87286, 1.19209e-07, 7.87286, 7.87286, 7.87286, 7.87286, 7.87286, 7.87286, 7.87286, 13.3339, 1.68587e-07, 13.3339, 13.3339, 13.3339, 13.3339, 13.3339, 13.3339, 13.3339, 5015898, 0, 5015898, 5015898, 5015898, 5015898, 5015898, 5015898, 5015898
Fri Dec 30 17:50:02 EST 2016, 2, 0.000, 20, 63.183, 5.67928, 59.1816, 67.1844, 58.47, 59.70, 62, 68.36, 78.08, 369510, 7.83837, 369504, 369516, 369504, 369504, 369512, 369520, 369520, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4990000, 0, 4990000, 4990000, 4990000, 4990000, 4990000, 4990000, 4990000, 62967990, 0, 62967990, 62967990, 62967990, 62967990, 62967990, 62967990, 62967990, 3.66871, 4.21468e-08, 3.66871, 3.66871, 3.66871, 3.66871, 3.66871, 3.66871, 3.66871, 12.6442, 0, 12.6442, 12.6442, 12.6442, 12.6442, 12.6442, 12.6442, 12.6442, 13.3453, 2.92002e-07, 13.3453, 13.3453, 13.3453, 13.3453, 13.3453, 13.3453, 13.3453, 5009942, 0, 5009942, 5009942, 5009942, 5009942, 5009942, 5009942, 5009942
Fri Dec 30 17:52:14 EST 2016, 4, 0.000, 20, 73.359, 4.4695, 70.21, 76.508, 69.80, 71.17, 71.835, 77.21, 85.31, 401594, 7.83837, 401588, 401600, 401584, 401584, 401600, 401600, 401600, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4990000, 0, 4990000, 4990000, 4990000, 4990000, 4990000, 4990000, 4990000, 86125627, 1, 8.61256e+07, 8.61256e+07, 86125627, 86125627, 86125627, 86125627, 86125627, 2.35675, 5.16191e-08, 2.35675, 2.35675, 2.35675, 2.35675, 2.35675, 2.35675, 2.35675, 17.2943, 4.12953e-07, 17.2943, 17.2943, 17.2943, 17.2943, 17.2943, 17.2943, 17.2943, 13.2468, 2.38419e-07, 13.2468, 13.2468, 13.2468, 13.2468, 13.2468, 13.2468, 13.2468, 5087091, 0, 5087091, 5087091, 5087091, 5087091, 5087091, 5087091, 5087091
Fri Dec 30 17:54:31 EST 2016, 8, 0.000, 20, 85.596, 8.15307, 79.8517, 91.3403, 77.02, 77.97, 85.635, 97.62, 99.66, 413510, 7.83837, 413504, 413516, 413504, 413504, 413512, 413520, 413520, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4990000, 0, 4990000, 4990000, 4990000, 4990000, 4990000, 4990000, 4990000, 97778107, 1.41421, 9.77781e+07, 9.77781e+07, 97778107, 97778107, 97778107, 97778107, 97778107, 1.62222, 2.10734e-08, 1.62222, 1.62222, 1.62222, 1.62222, 1.62222, 1.62222, 1.62222, 19.6342, 3.37175e-07, 19.6342, 19.6342, 19.6342, 19.6342, 19.6342, 19.6342, 19.6342, 12.6594, 2.92002e-07, 12.6594, 12.6594, 12.6594, 12.6594, 12.6594, 12.6594, 12.6594, 5694069, 0, 5694069, 5694069, 5694069, 5694069, 5694069, 5694069, 5694069
Fri Dec 30 17:56:17 EST 2016, 0, 0.250, 20, 72.67, 7.68916, 67.2526, 78.0874, 64.45, 67.04, 73.39, 85.54, 87.29, 410832, 17.5271, 410820, 410844, 410816, 410816, 410832, 410832, 410880, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4990000, 0, 4990000, 4990000, 4990000, 4990000, 4990000, 4990000, 4990000, 99600000, 0, 99600000, 99600000, 99600000, 99600000, 99600000, 99600000, 99600000, 1.32375, 2.10734e-08, 1.32375, 1.32375, 1.32375, 1.32375, 1.32375, 1.32375, 1.32375, 20, 0, 20, 20, 20, 20, 20, 20, 20, 11.4466, 2.92002e-07, 11.4466, 11.4466, 11.4466, 11.4466, 11.4466, 11.4466, 11.4466, 5838780, 0, 5838780, 5838780, 5838780, 5838780, 5838780, 5838780, 5838780
Fri Dec 30 17:57:43 EST 2016, 1, 0.250, 20, 44.084, 3.13438, 41.8757, 46.2923, 40.80, 42.20, 43.665, 48.20, 51.37, 332042, 7.83837, 332036, 332048, 332032, 332032, 332048, 332048, 332048, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4989375, 0, 4989375, 4989375, 4989375, 4989375, 4989375, 4989375, 4989375, 39202124, 0, 39202124, 39202124, 39202124, 39202124, 39202124, 39202124, 39202124, 5.63865, 8.42937e-08, 5.63865, 5.63865, 5.63865, 5.63865, 5.63865, 5.63865, 5.63865, 7.87297, 0, 7.87297, 7.87297, 7.87297, 7.87297, 7.87297, 7.87297, 7.87297, 13.3228, 1.68587e-07, 13.3228, 13.3228, 13.3228, 13.3228, 13.3228, 13.3228, 13.3228, 5017341, 0, 5017341, 5017341, 5017341, 5017341, 5017341, 5017341, 5017341
Fri Dec 30 17:59:05 EST 2016, 2, 0.250, 20, 59.435, 6.06963, 55.1586, 63.7114, 50.74, 55.17, 59.59, 68.29, 69.65, 363797, 7.33212, 363792, 363802, 363792, 363792, 363792, 363808, 363808, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4990000, 0, 4990000, 4990000, 4990000, 4990000, 4990000, 4990000, 4990000, 62967767, 0, 62967767, 62967767, 62967767, 62967767, 62967767, 62967767, 62967767, 3.54537, 7.30005e-08, 3.54537, 3.54537, 3.54537, 3.54537, 3.54537, 3.54537, 3.54537, 12.6441, 0, 12.6441, 12.6441, 12.6441, 12.6441, 12.6441, 12.6441, 12.6441, 13.3361, 1.68587e-07, 13.3361, 13.3361, 13.3361, 13.3361, 13.3361, 13.3361, 13.3361, 5010671, 0, 5010671, 5010671, 5010671, 5010671, 5010671, 5010671, 5010671
Fri Dec 30 18:01:26 EST 2016, 4, 0.250, 20, 72.778, 5.37443, 68.9914, 76.5646, 67.77, 69.72, 70.975, 78.81, 85.62, 393901, 11.9733, 393893, 393909, 393888, 393888, 393904, 393920, 393920, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4990000, 0, 4990000, 4990000, 4990000, 4990000, 4990000, 4990000, 4990000, 86125603, 1, 8.61256e+07, 8.61256e+07, 86125603, 86125603, 86125603, 86125603, 86125603, 2.23358, 0, 2.23358, 2.23358, 2.23358, 2.23358, 2.23358, 2.23358, 2.23358, 17.2943, 4.12953e-07, 17.2943, 17.2943, 17.2943, 17.2943, 17.2943, 17.2943, 17.2943, 13.1519, 2.38419e-07, 13.1519, 13.1519, 13.1519, 13.1519, 13.1519, 13.1519, 13.1519, 5080596, 0, 5080596, 5080596, 5080596, 5080596, 5080596, 5080596, 5080596
Fri Dec 30 18:03:48 EST 2016, 8, 0.250, 20, 84.267, 9.57826, 77.5186, 91.0154, 75.05, 76.76, 83.305, 97.11, 105.19, 407123, 6.4, 407118, 407128, 407120, 407120, 407120, 407136, 407136, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4990000, 0, 4990000, 4990000, 4990000, 4990000, 4990000, 4990000, 4990000, 97778124, 0, 97778124, 97778124, 97778124, 97778124, 97778124, 97778124, 97778124, 1.49888, 0, 1.49888, 1.49888, 1.49888, 1.49888, 1.49888, 1.49888, 1.49888, 19.6342, 3.37175e-07, 19.6342, 19.6342, 19.6342, 19.6342, 19.6342, 19.6342, 19.6342, 11.9499, 0, 11.9499, 11.9499, 11.9499, 11.9499, 11.9499, 11.9499, 11.9499, 5592505, 0, 5592505, 5592505, 5592505, 5592505, 5592505, 5592505, 5592505
Fri Dec 30 18:05:29 EST 2016, 0, 0.500, 20, 70.883, 9.82628, 63.9598, 77.8062, 61.00, 62.07, 72.215, 84.16, 85.43, 406197, 52.1168, 406160, 406234, 406176, 406176, 406176, 406192, 406352, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4990000, 0, 4990000, 4990000, 4990000, 4990000, 4990000, 4990000, 4990000, 99600000, 0, 99600000, 99600000, 99600000, 99600000, 99600000, 99600000, 99600000, 1.19902, 1.49012e-08, 1.19902, 1.19902, 1.19902, 1.19902, 1.19902, 1.19902, 1.19902, 20, 0, 20, 20, 20, 20, 20, 20, 20, 11.5072, 0, 11.5072, 11.5072, 11.5072, 11.5072, 11.5072, 11.5072, 11.5072, 5805985, 0, 5805985, 5805985, 5805985, 5805985, 5805985, 5805985, 5805985
Fri Dec 30 18:07:01 EST 2016, 1, 0.500, 20, 44.632, 3.46094, 42.1936, 47.0704, 41.58, 43.23, 43.685, 45.64, 54.59, 330518, 7.83837, 330512, 330524, 330512, 330512, 330520, 330528, 330528, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4989283, 0, 4989283, 4989283, 4989283, 4989283, 4989283, 4989283, 4989283, 39202528, 0, 39202528, 39202528, 39202528, 39202528, 39202528, 39202528, 39202528, 5.51495, 5.96046e-08, 5.51495, 5.51495, 5.51495, 5.51495, 5.51495, 5.51495, 5.51495, 7.87306, 0, 7.87306, 7.87306, 7.87306, 7.87306, 7.87306, 7.87306, 7.87306, 13.3101, 2.92002e-07, 13.3101, 13.3101, 13.3101, 13.3101, 13.3101, 13.3101, 13.3101, 5020851, 0, 5020851, 5020851, 5020851, 5020851, 5020851, 5020851, 5020851
Fri Dec 30 18:08:18 EST 2016, 2, 0.500, 20, 58.107, 5.84472, 53.9891, 62.2249, 52.60, 54.01, 56.29, 67.19, 70.30, 362694, 7.83837, 362688, 362700, 362688, 362688, 362696, 362704, 362704, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4990000, 0, 4990000, 4990000, 4990000, 4990000, 4990000, 4990000, 4990000, 62968420, 0, 62968420, 62968420, 62968420, 62968420, 62968420, 62968420, 62968420, 3.42167, 7.30005e-08, 3.42167, 3.42167, 3.42167, 3.42167, 3.42167, 3.42167, 3.42167, 12.6443, 1.68587e-07, 12.6443, 12.6443, 12.6443, 12.6443, 12.6443, 12.6443, 12.6443, 13.3318, 1.68587e-07, 13.3318, 13.3318, 13.3318, 13.3318, 13.3318, 13.3318, 13.3318, 5012008, 0, 5012008, 5012008, 5012008, 5012008, 5012008, 5012008, 5012008
Fri Dec 30 18:10:34 EST 2016, 4, 0.500, 20, 72.183, 6.92032, 67.3073, 77.0587, 65.62, 67.10, 71.13, 85.05, 85.92, 390242, 110.261, 390164, 390320, 390144, 390144, 390272, 390384, 390384, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4990000, 0, 4990000, 4990000, 4990000, 4990000, 4990000, 4990000, 4990000, 86125702, 1.41421, 8.61257e+07, 8.61257e+07, 86125702, 86125702, 86125702, 86125702, 86125702, 2.10996, 5.96046e-08, 2.10996, 2.10996, 2.10996, 2.10996, 2.10996, 2.10996, 2.10996, 17.2943, 4.12953e-07, 17.2943, 17.2943, 17.2943, 17.2943, 17.2943, 17.2943, 17.2943, 13.1451, 0, 13.1451, 13.1451, 13.1451, 13.1451, 13.1451, 13.1451, 13.1451, 5082744, 0, 5082744, 5082744, 5082744, 5082744, 5082744, 5082744, 5082744
Fri Dec 30 18:12:36 EST 2016, 8, 0.500, 20, 75.517, 4.15098, 72.5924, 78.4416, 69.85, 73.38, 76.295, 80.05, 84.15, 403442, 23.1309, 403426, 403458, 403408, 403424, 403456, 403472, 403472, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4990000, 0, 4990000, 4990000, 4990000, 4990000, 4990000, 4990000, 4990000, 97778194, 1.41421, 9.77782e+07, 9.77782e+07, 97778194, 97778194, 97778194, 97778194, 97778194, 1.37479, 1.49012e-08, 1.37479, 1.37479, 1.37479, 1.37479, 1.37479, 1.37479, 1.37479, 19.6342, 3.37175e-07, 19.6342, 19.6342, 19.6342, 19.6342, 19.6342, 19.6342, 19.6342, 11.9873, 2.38419e-07, 11.9873, 11.9873, 11.9873, 11.9873, 11.9873, 11.9873, 11.9873, 5573451, 0, 5573451, 5573451, 5573451, 5573451, 5573451, 5573451, 5573451
