# 'Timestamp', '--gvt-delay 100 10000', '--imbalance% 0 100', '--recvr-range 1 10000', '--delay 1 10', '--selfEvents% 0 100', '--simEndTime 300 600', '--rows 10 100', '--eventsPerAgent 1 20', '--granularity 0 50', '--cols 10 100', 2tLadderQ_timing_secs, 3tHeap_timing_secs
Wed Apr 19 15:26:54 EDT 2017, 2949, 0.400, 892, 8, 0.740, 569, 91, 5, 47, 99, 32.850, 35.323
Wed Apr 19 15:27:13 EDT 2017, 7899, 0.900, 5891, 4, 0.240, 419, 46, 15, 22, 54, 17.763, 17.227
Wed Apr 19 15:27:17 EDT 2017, 5424, 0.150, 8391, 6, 0.490, 494, 24, 10, 34, 31, 4.350, 4.263
Wed Apr 19 15:28:12 EDT 2017, 474, 0.650, 3391, 1, 0.990, 344, 69, 19, 9, 76, 51.403, 33.780
Wed Apr 19 15:28:13 EDT 2017, 629, 0.420, 6360, 7, 0.190, 536, 17, 3, 37, 47, 1.660, 1.647
Wed Apr 19 15:28:42 EDT 2017, 5579, 0.920, 1360, 3, 0.690, 386, 62, 12, 12, 92, 27.860, 24.150
Wed Apr 19 15:29:04 EDT 2017, 8054, 0.170, 3860, 9, 0.940, 461, 84, 7, 49, 69, 21.430, 22.247
Wed Apr 19 15:29:10 EDT 2017, 3104, 0.670, 8859, 5, 0.440, 311, 39, 17, 24, 24, 5.090, 4.747
Wed Apr 19 15:29:18 EDT 2017, 4341, 0.040, 110, 6, 0.820, 348, 28, 14, 30, 58, 8.127, 7.940
Wed Apr 19 15:29:21 EDT 2017, 9291, 0.540, 5110, 1, 0.320, 498, 73, 5, 5, 13, 2.720, 2.450
Wed Apr 19 15:29:51 EDT 2017, 6816, 0.290, 7610, 8, 0.070, 423, 95, 19, 43, 35, 29.923, 29.213
Wed Apr 19 15:30:15 EDT 2017, 1866, 0.790, 2610, 4, 0.570, 573, 50, 10, 18, 80, 23.497, 23.653
Wed Apr 19 15:30:30 EDT 2017, 2485, 0.230, 9484, 1, 0.630, 592, 11, 18, 27, 52, 14.587, 12.863
Wed Apr 19 15:30:41 EDT 2017, 7435, 0.730, 4485, 5, 0.130, 442, 56, 8, 2, 97, 10.487, 10.867
Wed Apr 19 15:32:06 EDT 2017, 9910, 0.480, 1985, 3, 0.380, 517, 79, 13, 40, 75, 82.390, 80.077
Wed Apr 19 15:32:07 EDT 2017, 4960, 0.980, 6985, 8, 0.880, 367, 34, 4, 15, 30, 0.957, 0.963
Wed Apr 19 15:32:13 EDT 2017, 3723, 0.350, 3235, 2, 0.250, 330, 22, 6, 34, 64, 6.500, 6.303
Wed Apr 19 15:32:18 EDT 2017, 8673, 0.850, 8235, 7, 0.750, 480, 67, 16, 9, 19, 4.647, 4.377
Wed Apr 19 15:32:22 EDT 2017, 6198, 0.100, 5735, 4, 0.500, 405, 90, 1, 46, 41, 3.407, 3.667
Wed Apr 19 15:32:39 EDT 2017, 1248, 0.600, 735, 9, 0.000, 555, 45, 11, 21, 86, 15.207, 16.850
Wed Apr 19 15:32:43 EDT 2017, 938, 0.070, 4797, 8, 0.470, 470, 64, 15, 23, 10, 3.147, 3.093
Wed Apr 19 15:32:48 EDT 2017, 5888, 0.570, 9797, 3, 0.970, 320, 19, 6, 48, 55, 4.853, 4.767
Wed Apr 19 15:33:00 EDT 2017, 8363, 0.320, 7297, 6, 0.720, 545, 42, 10, 10, 78, 11.050, 11.050
Wed Apr 19 15:33:04 EDT 2017, 3413, 0.820, 2298, 1, 0.220, 395, 87, 1, 35, 33, 3.973, 4.317
Wed Apr 19 15:33:20 EDT 2017, 4651, 0.450, 8547, 9, 0.600, 433, 76, 8, 16, 89, 14.407, 15.463
Wed Apr 19 15:33:40 EDT 2017, 9601, 0.950, 3548, 5, 0.100, 583, 31, 17, 41, 44, 20.070, 19.870
Wed Apr 19 15:33:41 EDT 2017, 7126, 0.200, 1048, 7, 0.350, 358, 53, 3, 4, 21, 0.697, 0.760
Wed Apr 19 15:35:14 EDT 2017, 2176, 0.700, 6047, 2, 0.850, 508, 98, 13, 29, 66, 87.820, 79.893
Wed Apr 19 15:35:16 EDT 2017, 1557, 0.260, 1673, 4, 0.910, 489, 59, 4, 13, 16, 1.730, 1.740
Wed Apr 19 15:35:20 EDT 2017, 6507, 0.760, 6672, 9, 0.410, 339, 14, 14, 38, 61, 3.533, 3.607
Wed Apr 19 15:35:32 EDT 2017, 8982, 0.010, 9172, 2, 0.160, 564, 36, 9, 1, 83, 12.123, 11.017
Wed Apr 19 15:35:56 EDT 2017, 4032, 0.510, 4172, 6, 0.660, 414, 81, 19, 26, 38, 22.793, 21.903
Wed Apr 19 15:36:36 EDT 2017, 2794, 0.130, 5422, 3, 0.030, 376, 70, 11, 19, 94, 37.457, 37.310
Wed Apr 19 15:36:38 EDT 2017, 7744, 0.630, 423, 7, 0.530, 526, 25, 2, 44, 49, 1.793, 1.783
Wed Apr 19 15:36:45 EDT 2017, 5269, 0.380, 2923, 1, 0.780, 301, 48, 16, 7, 27, 7.280, 5.727
Wed Apr 19 15:37:16 EDT 2017, 319, 0.880, 7922, 5, 0.280, 451, 93, 7, 32, 72, 29.267, 30.200
Wed Apr 19 15:37:16 EDT 2017, 397, 0.280, 3001, 8, 0.680, 510, 29, 1, 3, 30, 0.300, 0.337
Wed Apr 19 15:37:46 EDT 2017, 5347, 0.780, 8000, 4, 0.180, 360, 74, 10, 28, 75, 29.350, 28.720
Wed Apr 19 15:38:21 EDT 2017, 7822, 0.030, 5500, 6, 0.430, 585, 96, 6, 16, 98, 29.127, 34.070
Wed Apr 19 15:39:07 EDT 2017, 2872, 0.530, 501, 2, 0.930, 435, 51, 15, 41, 53, 44.767, 41.093
Wed Apr 19 15:39:11 EDT 2017, 4109, 0.160, 9250, 7, 0.310, 398, 17, 13, 10, 87, 4.107, 4.147
Wed Apr 19 15:39:20 EDT 2017, 9059, 0.660, 4251, 3, 0.810, 548, 62, 3, 35, 42, 8.707, 8.780
Wed Apr 19 15:39:30 EDT 2017, 6584, 0.410, 1751, 5, 0.560, 323, 85, 18, 22, 19, 9.020, 8.537
Wed Apr 19 15:40:08 EDT 2017, 1634, 0.910, 6750, 1, 0.060, 473, 40, 8, 47, 64, 37.577, 36.973
Wed Apr 19 15:40:12 EDT 2017, 2253, 0.100, 1126, 3, 0.120, 454, 23, 19, 7, 25, 3.683, 3.050
Wed Apr 19 15:40:25 EDT 2017, 7203, 0.600, 6125, 8, 0.620, 304, 68, 9, 32, 70, 12.157, 12.533
Wed Apr 19 15:42:54 EDT 2017, 9678, 0.350, 8625, 1, 0.870, 529, 90, 14, 19, 92, 144.377, 106.840
Wed Apr 19 15:43:00 EDT 2017, 4728, 0.850, 3626, 6, 0.370, 379, 45, 4, 44, 47, 4.807, 5.093
Wed Apr 19 15:43:01 EDT 2017, 3491, 0.470, 7375, 5, 0.750, 416, 12, 7, 0, 81, 1.120, 1.157
Wed Apr 19 15:43:14 EDT 2017, 8441, 0.970, 2376, 9, 0.250, 566, 57, 16, 25, 36, 12.750, 12.767
Wed Apr 19 15:43:15 EDT 2017, 5966, 0.220, 4876, 2, 0.000, 341, 79, 2, 13, 14, 1.170, 1.217
Wed Apr 19 15:43:29 EDT 2017, 1016, 0.720, 9875, 7, 0.500, 491, 34, 12, 38, 59, 13.030, 13.470
Wed Apr 19 15:44:13 EDT 2017, 1325, 0.190, 5813, 5, 0.960, 576, 76, 17, 43, 39, 43.860, 41.547
Wed Apr 19 15:44:29 EDT 2017, 6275, 0.690, 813, 1, 0.460, 426, 31, 7, 18, 84, 15.463, 14.513
Wed Apr 19 15:44:47 EDT 2017, 8750, 0.440, 3313, 8, 0.210, 501, 54, 12, 30, 61, 17.450, 17.543
Wed Apr 19 15:44:49 EDT 2017, 3800, 0.940, 8313, 3, 0.710, 351, 99, 3, 5, 16, 1.353, 1.520
Wed Apr 19 15:45:13 EDT 2017, 5037, 0.310, 2063, 6, 0.090, 313, 65, 10, 49, 73, 23.190, 23.590
Wed Apr 19 15:45:21 EDT 2017, 9987, 0.810, 7063, 2, 0.590, 463, 20, 19, 24, 28, 8.240, 7.367
Wed Apr 19 15:45:26 EDT 2017, 7512, 0.060, 9563, 9, 0.840, 388, 43, 5, 36, 50, 4.123, 4.270
Wed Apr 19 15:46:29 EDT 2017, 2562, 0.560, 4563, 4, 0.340, 538, 88, 15, 11, 95, 61.833, 54.253
Wed Apr 19 15:46:43 EDT 2017, 1944, 0.380, 7688, 3, 0.400, 557, 71, 4, 46, 33, 12.643, 12.787
Wed Apr 19 15:46:51 EDT 2017, 6894, 0.880, 2688, 7, 0.900, 407, 26, 13, 21, 78, 8.050, 7.763
Wed Apr 19 15:47:06 EDT 2017, 9369, 0.130, 188, 5, 0.650, 482, 48, 9, 33, 56, 15.070, 14.893
Wed Apr 19 15:47:09 EDT 2017, 4419, 0.630, 5188, 9, 0.150, 332, 93, 18, 8, 11, 2.390, 2.380
Wed Apr 19 15:48:04 EDT 2017, 3181, 0.000, 3938, 1, 0.530, 369, 60, 11, 39, 67, 53.947, 50.290
Wed Apr 19 15:48:05 EDT 2017, 8131, 0.500, 8938, 6, 0.030, 519, 15, 2, 14, 22, 0.537, 0.523
Wed Apr 19 15:48:20 EDT 2017, 5656, 0.250, 6438, 4, 0.280, 444, 37, 16, 27, 45, 15.060, 14.797
Wed Apr 19 15:48:33 EDT 2017, 706, 0.750, 1438, 8, 0.780, 594, 82, 6, 2, 90, 10.800, 12.773
Wed Apr 19 15:48:40 EDT 2017, 551, 0.050, 8156, 5, 0.010, 327, 50, 13, 25, 29, 6.643, 6.783
Wed Apr 19 15:48:47 EDT 2017, 5501, 0.550, 3157, 9, 0.510, 477, 95, 4, 0, 74, 4.923, 6.403
Wed Apr 19 15:50:53 EDT 2017, 7976, 0.300, 657, 2, 0.760, 402, 72, 18, 37, 97, 124.223, 109.203
Wed Apr 19 15:50:57 EDT 2017, 3026, 0.800, 5657, 7, 0.260, 552, 27, 8, 12, 52, 3.753, 4.010
Wed Apr 19 15:51:01 EDT 2017, 4264, 0.420, 4407, 4, 0.890, 590, 38, 1, 31, 85, 3.470, 3.507
Wed Apr 19 15:51:08 EDT 2017, 9214, 0.920, 9406, 8, 0.390, 440, 83, 11, 6, 40, 6.980, 7.263
Wed Apr 19 15:51:21 EDT 2017, 6739, 0.170, 6907, 1, 0.140, 515, 61, 6, 43, 18, 12.193, 11.490
Wed Apr 19 15:51:25 EDT 2017, 1789, 0.670, 1907, 6, 0.640, 365, 16, 15, 18, 63, 4.137, 4.000
Wed Apr 19 15:51:28 EDT 2017, 2408, 0.360, 5032, 7, 0.570, 346, 44, 7, 34, 23, 2.657, 2.727
Wed Apr 19 15:52:17 EDT 2017, 7358, 0.860, 32, 3, 0.070, 496, 89, 17, 9, 68, 46.457, 40.007
Wed Apr 19 15:52:27 EDT 2017, 9833, 0.110, 2532, 5, 0.320, 421, 67, 2, 46, 91, 9.493, 10.330
Wed Apr 19 15:52:41 EDT 2017, 4883, 0.610, 7531, 1, 0.820, 571, 22, 12, 21, 46, 14.117, 12.617
Wed Apr 19 15:53:02 EDT 2017, 3645, 0.240, 1282, 9, 0.450, 534, 33, 19, 28, 80, 19.647, 19.810
Wed Apr 19 15:53:08 EDT 2017, 8595, 0.740, 6282, 4, 0.950, 384, 78, 10, 3, 35, 5.623, 5.033
Wed Apr 19 15:53:13 EDT 2017, 6120, 0.490, 8781, 6, 0.700, 459, 55, 14, 40, 12, 5.420, 5.247
Wed Apr 19 15:53:15 EDT 2017, 1170, 0.990, 3782, 2, 0.200, 309, 10, 5, 15, 57, 1.233, 1.163
Wed Apr 19 15:53:35 EDT 2017, 861, 0.460, 345, 2, 0.290, 393, 98, 9, 14, 43, 19.947, 19.023
Wed Apr 19 15:54:34 EDT 2017, 5811, 0.960, 5344, 6, 0.790, 543, 53, 18, 39, 88, 57.773, 55.103
Wed Apr 19 15:54:35 EDT 2017, 8286, 0.210, 7844, 4, 0.540, 318, 30, 4, 1, 66, 1.503, 1.670
Wed Apr 19 15:54:43 EDT 2017, 3336, 0.710, 2844, 8, 0.040, 468, 75, 14, 26, 21, 7.893, 7.957
Wed Apr 19 15:55:57 EDT 2017, 4573, 0.080, 6594, 3, 0.670, 505, 86, 16, 20, 77, 72.863, 62.150
Wed Apr 19 15:56:01 EDT 2017, 9523, 0.580, 1595, 7, 0.170, 355, 41, 7, 45, 32, 4.277, 4.373
Wed Apr 19 15:56:05 EDT 2017, 7048, 0.330, 4094, 5, 0.420, 580, 19, 11, 7, 54, 3.587, 3.373
Wed Apr 19 15:56:12 EDT 2017, 2098, 0.830, 9094, 9, 0.920, 430, 64, 2, 32, 99, 5.643, 6.743
Wed Apr 19 15:56:26 EDT 2017, 1480, 0.140, 3469, 7, 0.850, 449, 92, 10, 23, 38, 12.793, 13.013
Wed Apr 19 15:56:34 EDT 2017, 6430, 0.640, 8469, 2, 0.350, 599, 47, 1, 48, 83, 7.627, 8.213
Wed Apr 19 15:56:38 EDT 2017, 8905, 0.390, 5969, 9, 0.100, 374, 24, 15, 10, 60, 3.480, 3.433
Wed Apr 19 15:56:42 EDT 2017, 3955, 0.890, 970, 4, 0.600, 524, 69, 5, 35, 15, 4.373, 4.403
Wed Apr 19 15:56:53 EDT 2017, 2717, 0.270, 9719, 5, 0.230, 487, 81, 3, 17, 71, 8.900, 10.217
Wed Apr 19 15:57:06 EDT 2017, 7667, 0.770, 4719, 1, 0.730, 337, 36, 12, 42, 26, 12.700, 11.940
Wed Apr 19 15:57:07 EDT 2017, 5192, 0.020, 2220, 8, 0.980, 562, 13, 8, 4, 49, 0.997, 0.973
Wed Apr 19 15:58:16 EDT 2017, 242, 0.520, 7219, 3, 0.480, 412, 58, 17, 29, 94, 65.130, 59.787
Wed Apr 19 15:58:26 EDT 2017, 203, 0.470, 9680, 8, 0.940, 307, 23, 16, 28, 96, 8.777, 8.627
Wed Apr 19 15:58:32 EDT 2017, 5153, 0.970, 4680, 4, 0.440, 457, 68, 6, 3, 51, 6.153, 6.190
Wed Apr 19 15:58:47 EDT 2017, 7628, 0.220, 2180, 6, 0.190, 382, 91, 11, 40, 29, 14.527, 14.837
Wed Apr 19 15:58:51 EDT 2017, 2678, 0.720, 7180, 2, 0.690, 532, 46, 1, 15, 74, 3.117, 3.453
Wed Apr 19 15:58:52 EDT 2017, 3916, 0.100, 3430, 9, 0.060, 570, 12, 8, 34, 17, 0.943, 1.000
Wed Apr 19 15:59:10 EDT 2017, 8866, 0.600, 8430, 5, 0.560, 420, 57, 18, 9, 62, 17.780, 15.110
Wed Apr 19 15:59:30 EDT 2017, 6391, 0.350, 5930, 7, 0.810, 495, 80, 4, 47, 85, 19.007, 19.807
Wed Apr 19 15:59:40 EDT 2017, 1441, 0.850, 931, 3, 0.310, 345, 35, 13, 22, 40, 8.873, 8.240
Wed Apr 19 15:59:49 EDT 2017, 2060, 0.160, 6555, 4, 0.370, 364, 29, 5, 31, 91, 7.937, 7.610
Wed Apr 19 15:59:58 EDT 2017, 7010, 0.660, 1556, 9, 0.870, 514, 74, 14, 6, 46, 8.943, 8.750
Wed Apr 19 16:00:25 EDT 2017, 9485, 0.410, 4055, 2, 0.620, 439, 96, 10, 44, 23, 26.587, 24.910
Wed Apr 19 16:00:54 EDT 2017, 4535, 0.910, 9055, 7, 0.120, 589, 51, 19, 19, 68, 28.327, 27.673
Wed Apr 19 16:00:56 EDT 2017, 3297, 0.290, 306, 3, 0.500, 551, 18, 12, 25, 12, 2.197, 2.053
Wed Apr 19 16:00:58 EDT 2017, 8247, 0.790, 5305, 8, 0.000, 401, 63, 2, 0, 57, 1.280, 1.593
Wed Apr 19 16:04:06 EDT 2017, 5772, 0.040, 7805, 1, 0.250, 476, 85, 17, 37, 79, 187.197, 165.863
Wed Apr 19 16:04:08 EDT 2017, 822, 0.540, 2805, 6, 0.750, 326, 40, 7, 12, 34, 1.983, 2.127
Wed Apr 19 16:04:12 EDT 2017, 1132, 0.010, 1868, 7, 0.720, 410, 71, 2, 17, 65, 3.443, 3.893
Wed Apr 19 16:04:21 EDT 2017, 6082, 0.510, 6867, 2, 0.220, 560, 26, 11, 42, 20, 8.290, 7.893
Wed Apr 19 16:04:23 EDT 2017, 8557, 0.260, 9367, 9, 0.470, 335, 49, 7, 4, 43, 1.953, 2.113
Wed Apr 19 16:05:43 EDT 2017, 3607, 0.760, 4368, 5, 0.970, 485, 94, 16, 29, 88, 77.953, 69.703
Wed Apr 19 16:06:06 EDT 2017, 4844, 0.380, 5618, 6, 0.340, 523, 60, 14, 23, 54, 22.527, 21.883
Wed Apr 19 16:06:14 EDT 2017, 9794, 0.880, 618, 1, 0.840, 373, 15, 4, 48, 99, 8.563, 8.463
Wed Apr 19 16:06:31 EDT 2017, 7319, 0.130, 3118, 8, 0.590, 598, 37, 19, 11, 77, 15.753, 15.617
Wed Apr 19 16:06:48 EDT 2017, 2369, 0.630, 8117, 4, 0.090, 448, 82, 9, 36, 32, 17.303, 17.287
Wed Apr 19 16:08:05 EDT 2017, 1750, 0.320, 4993, 1, 0.160, 429, 77, 17, 20, 60, 73.633, 64.603
Wed Apr 19 16:08:09 EDT 2017, 6700, 0.820, 9992, 5, 0.660, 579, 32, 8, 45, 15, 3.627, 3.733
Wed Apr 19 16:08:17 EDT 2017, 9175, 0.070, 7492, 3, 0.910, 354, 54, 13, 8, 37, 7.237, 5.967
Wed Apr 19 16:08:33 EDT 2017, 4225, 0.570, 2493, 7, 0.410, 504, 99, 3, 33, 82, 14.517, 16.310
Wed Apr 19 16:08:45 EDT 2017, 2988, 0.190, 8742, 2, 0.780, 467, 66, 5, 14, 48, 10.560, 10.243
Wed Apr 19 16:08:56 EDT 2017, 7938, 0.690, 3743, 6, 0.280, 317, 21, 15, 39, 93, 11.743, 11.580
Wed Apr 19 16:08:58 EDT 2017, 5463, 0.440, 1243, 4, 0.030, 542, 43, 1, 1, 71, 1.133, 1.460
Wed Apr 19 16:09:06 EDT 2017, 513, 0.940, 6243, 9, 0.530, 392, 88, 10, 26, 26, 6.553, 7.103
Wed Apr 19 16:09:17 EDT 2017, 667, 0.240, 4212, 3, 0.260, 490, 44, 8, 1, 98, 11.237, 10.897
Wed Apr 19 16:09:40 EDT 2017, 5617, 0.740, 9211, 8, 0.760, 340, 89, 18, 26, 53, 22.587, 21.807
Wed Apr 19 16:09:46 EDT 2017, 8092, 0.490, 6711, 1, 0.510, 565, 67, 3, 13, 30, 6.007, 6.247
Wed Apr 19 16:09:59 EDT 2017, 3142, 0.990, 1712, 5, 0.010, 415, 22, 13, 38, 75, 12.697, 12.300
Wed Apr 19 16:10:02 EDT 2017, 4380, 0.370, 7961, 4, 0.640, 378, 33, 15, 7, 19, 2.217, 2.017
Wed Apr 19 16:10:17 EDT 2017, 9330, 0.870, 2962, 9, 0.140, 528, 78, 6, 32, 64, 13.847, 15.187
Wed Apr 19 16:10:40 EDT 2017, 6855, 0.120, 462, 2, 0.390, 303, 56, 10, 19, 86, 22.563, 21.743
Wed Apr 19 16:10:41 EDT 2017, 1905, 0.620, 5461, 7, 0.890, 453, 11, 1, 44, 41, 0.393, 0.367
Wed Apr 19 16:10:53 EDT 2017, 2524, 0.430, 2337, 9, 0.830, 471, 50, 12, 10, 92, 12.080, 12.357
Wed Apr 19 16:10:58 EDT 2017, 7474, 0.930, 7336, 5, 0.330, 321, 95, 2, 35, 47, 4.493, 4.877
Wed Apr 19 16:11:12 EDT 2017, 9949, 0.180, 9836, 7, 0.080, 546, 73, 16, 22, 25, 12.413, 13.077
Wed Apr 19 16:11:24 EDT 2017, 4999, 0.680, 4836, 3, 0.580, 396, 28, 7, 47, 70, 12.790, 12.497
Wed Apr 19 16:11:26 EDT 2017, 3761, 0.050, 6086, 8, 0.200, 434, 39, 5, 4, 13, 0.993, 1.007
Wed Apr 19 16:12:21 EDT 2017, 8711, 0.550, 1087, 4, 0.700, 584, 84, 14, 29, 58, 54.560, 52.177
Wed Apr 19 16:12:33 EDT 2017, 6236, 0.300, 3587, 6, 0.950, 359, 61, 9, 16, 81, 12.140, 11.970
Wed Apr 19 16:12:52 EDT 2017, 1286, 0.800, 8586, 1, 0.450, 509, 16, 19, 41, 36, 18.497, 16.987
Wed Apr 19 16:15:10 EDT 2017, 977, 0.270, 7024, 2, 0.050, 593, 92, 15, 40, 61, 133.180, 127.643
Wed Apr 19 16:15:12 EDT 2017, 5927, 0.770, 2024, 6, 0.550, 443, 47, 5, 15, 16, 1.350, 1.400
Wed Apr 19 16:15:24 EDT 2017, 8402, 0.020, 4524, 4, 0.800, 518, 25, 19, 27, 39, 11.683, 10.687
Wed Apr 19 16:15:34 EDT 2017, 3452, 0.520, 9523, 8, 0.300, 368, 70, 10, 2, 84, 8.677, 9.550
Wed Apr 19 16:15:50 EDT 2017, 4689, 0.150, 774, 1, 0.920, 331, 81, 3, 46, 50, 15.937, 15.680
Wed Apr 19 16:16:09 EDT 2017, 9639, 0.650, 5774, 5, 0.420, 481, 36, 12, 21, 95, 19.550, 19.007
Wed Apr 19 16:16:15 EDT 2017, 7164, 0.400, 8274, 3, 0.170, 406, 13, 8, 33, 72, 5.540, 5.540
Wed Apr 19 16:16:22 EDT 2017, 2214, 0.900, 3274, 7, 0.670, 556, 58, 17, 8, 27, 6.923, 6.460
Wed Apr 19 16:16:52 EDT 2017, 1596, 0.080, 8899, 6, 0.610, 537, 98, 6, 49, 55, 28.467, 28.807
Wed Apr 19 16:16:59 EDT 2017, 6546, 0.580, 3899, 1, 0.110, 387, 53, 16, 24, 10, 7.267, 6.730
Wed Apr 19 16:17:01 EDT 2017, 9021, 0.330, 1399, 8, 0.360, 462, 30, 2, 36, 33, 1.080, 1.130
Wed Apr 19 16:17:21 EDT 2017, 4071, 0.830, 6399, 3, 0.860, 312, 75, 11, 11, 78, 20.327, 17.257
Wed Apr 19 16:17:51 EDT 2017, 2833, 0.460, 2649, 7, 0.480, 350, 87, 18, 43, 44, 29.573, 29.060
Wed Apr 19 16:18:16 EDT 2017, 7783, 0.960, 7649, 2, 0.980, 500, 42, 9, 18, 89, 24.690, 21.877
Wed Apr 19 16:18:22 EDT 2017, 5308, 0.210, 5149, 9, 0.730, 425, 19, 13, 30, 67, 5.490, 5.507
Wed Apr 19 16:18:24 EDT 2017, 358, 0.710, 149, 5, 0.230, 575, 64, 4, 5, 22, 1.870, 2.100
Wed Apr 19 16:18:56 EDT 2017, 281, 0.110, 5227, 1, 0.770, 553, 32, 9, 34, 69, 31.807, 29.627
Wed Apr 19 16:19:04 EDT 2017, 5231, 0.610, 228, 6, 0.270, 403, 77, 19, 9, 24, 7.493, 7.193
Wed Apr 19 16:19:20 EDT 2017, 7706, 0.360, 2727, 3, 0.020, 478, 55, 5, 46, 46, 14.223, 14.790
Wed Apr 19 16:19:23 EDT 2017, 2756, 0.860, 7727, 8, 0.520, 328, 10, 14, 21, 91, 2.817, 2.767
