# 'Timestamp', '--gvt-delay 100 10000', '--imbalance% 0 100', '--delay 1 10', '--selfEvents% 0 100', '--simEndTime 300 600', '--rows 10 100', '--eventsPerAgent 1 20', '--granularity 0 50', '--cols 10 100', 2tLadderQ_timing_secs, heap_timing_secs
Sat Jun 17 22:31:59 EDT 2017, 0.250, 5, 2, 0.900, 6, 7, 97, 502, 42, 18, 8, 31, 28.013, 24.620
Sat Jun 17 22:32:23 EDT 2017, 0.370, 2, 9, 0.020, 1, 6, 63, 539, 76, 6, 27, 87, 21.680, 22.110
Sat Jun 17 22:32:33 EDT 2017, 0.870, 6, 5, 0.520, 5, 1, 18, 389, 31, 16, 2, 42, 9.753, 9.383
Sat Jun 17 22:32:51 EDT 2017, 0.620, 4, 3, 0.270, 7, 8, 40, 464, 99, 11, 39, 20, 17.930, 17.283
Sat Jun 17 22:32:53 EDT 2017, 0.120, 8, 7, 0.770, 3, 3, 85, 314, 54, 1, 14, 65, 1.900, 1.807
Sat Jun 17 22:35:15 EDT 2017, 0.190, 1, 1, 0.580, 5, 3, 68, 483, 71, 14, 17, 70, 122.283, 114.247
Sat Jun 17 22:35:17 EDT 2017, 0.690, 6, 5, 0.080, 9, 7, 23, 333, 26, 5, 42, 25, 2.303, 2.163
Sat Jun 17 22:35:43 EDT 2017, 0.940, 3, 8, 0.830, 7, 1, 46, 558, 93, 10, 5, 48, 24.877, 23.787
Sat Jun 17 22:36:58 EDT 2017, 0.440, 8, 3, 0.330, 2, 5, 91, 408, 48, 19, 30, 93, 66.513, 69.637
Sat Jun 17 22:37:02 EDT 2017, 0.310, 4, 7, 0.710, 6, 6, 57, 371, 59, 7, 11, 14, 4.030, 3.830
Sat Jun 17 22:37:19 EDT 2017, 0.810, 9, 2, 0.210, 1, 2, 12, 521, 14, 17, 36, 59, 16.940, 14.227
Sat Jun 17 22:38:22 EDT 2017, 0.560, 2, 4, 0.960, 3, 8, 35, 446, 82, 12, 23, 82, 60.707, 56.803
Sat Jun 17 22:38:24 EDT 2017, 0.060, 7, 9, 0.460, 8, 4, 80, 596, 37, 2, 48, 37, 1.980, 1.870
Sat Jun 17 22:38:50 EDT 2017, 0.090, 2, 5, 0.300, 7, 2, 32, 511, 40, 15, 25, 68, 26.077, 25.280
Sat Jun 17 22:39:03 EDT 2017, 0.590, 7, 1, 0.800, 2, 6, 77, 361, 85, 5, 0, 23, 12.577, 11.300
Sat Jun 17 22:39:05 EDT 2017, 0.840, 5, 3, 0.050, 4, 4, 99, 586, 17, 1, 38, 45, 1.397, 1.250
Sat Jun 17 22:39:34 EDT 2017, 0.340, 9, 7, 0.550, 9, 9, 54, 436, 62, 10, 13, 90, 27.990, 27.507
Sat Jun 17 22:39:36 EDT 2017, 0.470, 4, 2, 0.430, 3, 8, 21, 324, 51, 3, 44, 11, 1.837, 1.650
Sat Jun 17 22:40:19 EDT 2017, 0.970, 8, 6, 0.930, 8, 3, 66, 474, 96, 13, 19, 56, 40.560, 40.460
Sat Jun 17 22:40:31 EDT 2017, 0.720, 1, 9, 0.180, 5, 5, 88, 399, 28, 17, 31, 79, 11.777, 11.607
Sat Jun 17 22:40:48 EDT 2017, 0.220, 6, 4, 0.680, 1, 1, 43, 549, 73, 8, 6, 34, 17.247, 16.137
Sat Jun 17 22:41:01 EDT 2017, 0.150, 4, 8, 0.990, 3, 1, 26, 380, 45, 16, 9, 51, 12.420, 11.977
Sat Jun 17 22:42:21 EDT 2017, 0.650, 9, 3, 0.490, 7, 6, 71, 530, 90, 7, 34, 96, 72.270, 72.663
Sat Jun 17 22:42:25 EDT 2017, 0.900, 2, 1, 0.740, 9, 4, 94, 305, 23, 2, 22, 73, 4.360, 3.843
Sat Jun 17 22:42:37 EDT 2017, 0.400, 6, 6, 0.240, 5, 8, 49, 455, 68, 11, 47, 28, 11.193, 10.643
Sat Jun 17 22:42:47 EDT 2017, 0.280, 1, 5, 0.870, 8, 9, 15, 568, 34, 4, 16, 84, 9.577, 8.840
Sat Jun 17 22:43:03 EDT 2017, 0.780, 5, 9, 0.370, 4, 5, 60, 418, 79, 14, 41, 39, 15.827, 15.257
Sat Jun 17 22:43:05 EDT 2017, 0.530, 3, 7, 0.620, 2, 7, 83, 493, 12, 18, 3, 17, 1.773, 1.583
Sat Jun 17 22:43:35 EDT 2017, 0.030, 8, 2, 0.120, 6, 2, 38, 343, 57, 9, 28, 62, 28.943, 25.370
Sat Jun 17 22:43:38 EDT 2017, 0.040, 1, 7, 0.690, 3, 8, 95, 525, 13, 13, 43, 41, 3.493, 3.253
Sat Jun 17 22:43:52 EDT 2017, 0.540, 5, 3, 0.190, 8, 3, 50, 375, 58, 3, 18, 86, 13.127, 12.733
Sat Jun 17 22:44:18 EDT 2017, 0.790, 3, 1, 0.940, 6, 6, 28, 450, 35, 8, 31, 63, 26.333, 24.260
Sat Jun 17 22:44:28 EDT 2017, 0.290, 7, 5, 0.440, 1, 1, 73, 300, 80, 18, 6, 18, 9.257, 8.810
Sat Jun 17 22:44:37 EDT 2017, 0.420, 4, 4, 0.570, 7, 2, 84, 413, 24, 6, 37, 97, 9.493, 8.860
Sat Jun 17 22:45:07 EDT 2017, 0.920, 9, 8, 0.070, 2, 7, 39, 563, 69, 15, 12, 52, 28.863, 28.457
Sat Jun 17 22:45:13 EDT 2017, 0.670, 2, 6, 0.820, 4, 5, 16, 338, 47, 10, 49, 30, 5.403, 4.933
Sat Jun 17 22:45:27 EDT 2017, 0.170, 6, 2, 0.320, 9, 9, 61, 488, 92, 1, 24, 75, 13.880, 11.940
Sat Jun 17 22:45:38 EDT 2017, 0.230, 3, 6, 0.010, 7, 9, 90, 357, 30, 14, 21, 58, 9.917, 9.260
Sat Jun 17 22:45:46 EDT 2017, 0.730, 8, 1, 0.510, 3, 4, 45, 507, 75, 5, 46, 13, 8.547, 7.587
Sat Jun 17 22:45:59 EDT 2017, 0.980, 1, 3, 0.260, 1, 6, 22, 432, 52, 9, 9, 35, 12.577, 11.673
Sat Jun 17 22:47:40 EDT 2017, 0.480, 6, 8, 0.760, 5, 2, 67, 582, 97, 19, 34, 80, 95.023, 86.033
Sat Jun 17 22:47:45 EDT 2017, 0.360, 2, 2, 0.130, 2, 1, 78, 469, 19, 7, 2, 24, 4.350, 3.763
Sat Jun 17 22:48:10 EDT 2017, 0.860, 7, 7, 0.630, 6, 5, 33, 319, 64, 16, 27, 69, 23.820, 23.517
Sat Jun 17 22:48:33 EDT 2017, 0.610, 5, 9, 0.380, 8, 3, 11, 544, 41, 12, 15, 92, 21.710, 21.567
Sat Jun 17 22:48:40 EDT 2017, 0.110, 9, 4, 0.880, 4, 7, 56, 394, 86, 2, 40, 47, 7.193, 6.417
Sat Jun 17 22:50:20 EDT 2017, 0.080, 5, 1, 0.850, 1, 5, 53, 329, 78, 16, 35, 55, 89.113, 83.483
Sat Jun 17 22:50:22 EDT 2017, 0.580, 9, 6, 0.350, 6, 1, 98, 479, 33, 6, 10, 10, 1.973, 1.863
Sat Jun 17 22:50:24 EDT 2017, 0.830, 3, 8, 0.600, 8, 8, 76, 404, 55, 2, 48, 32, 1.687, 1.620
Sat Jun 17 22:50:31 EDT 2017, 0.330, 7, 4, 0.100, 4, 3, 31, 554, 10, 11, 23, 77, 6.630, 5.890
Sat Jun 17 22:50:35 EDT 2017, 0.450, 1, 7, 0.970, 9, 4, 42, 516, 89, 4, 41, 21, 4.247, 3.910
Sat Jun 17 22:51:11 EDT 2017, 0.950, 6, 2, 0.470, 5, 9, 87, 366, 44, 13, 16, 66, 35.613, 32.080
Sat Jun 17 22:52:45 EDT 2017, 0.700, 4, 5, 0.720, 3, 2, 64, 591, 66, 18, 29, 89, 90.483, 87.850
Sat Jun 17 22:52:49 EDT 2017, 0.200, 8, 9, 0.220, 7, 7, 19, 441, 21, 9, 4, 44, 3.840, 3.840
Sat Jun 17 22:53:57 EDT 2017, 0.140, 2, 3, 0.410, 5, 7, 47, 572, 94, 17, 1, 38, 64.597, 64.900
Sat Jun 17 22:54:10 EDT 2017, 0.640, 7, 8, 0.910, 1, 3, 92, 422, 49, 7, 26, 83, 13.247, 12.837
Sat Jun 17 22:54:21 EDT 2017, 0.890, 4, 5, 0.160, 3, 9, 70, 497, 72, 3, 13, 61, 11.070, 10.447
Sat Jun 17 22:54:27 EDT 2017, 0.390, 9, 1, 0.660, 8, 5, 25, 347, 27, 12, 38, 16, 5.570, 4.953
Sat Jun 17 22:54:43 EDT 2017, 0.260, 3, 9, 0.290, 4, 4, 36, 385, 83, 5, 20, 94, 15.733, 15.417
Sat Jun 17 22:55:05 EDT 2017, 0.760, 8, 4, 0.790, 9, 8, 81, 535, 38, 15, 45, 49, 22.477, 20.900
Sat Jun 17 22:55:28 EDT 2017, 0.510, 1, 2, 0.040, 6, 1, 59, 310, 61, 19, 7, 27, 22.347, 19.530
Sat Jun 17 22:55:34 EDT 2017, 0.010, 5, 6, 0.540, 2, 6, 14, 460, 16, 10, 32, 72, 5.860, 5.377
Sat Jun 17 22:59:02 EDT 2017, 0.020, 2, 2, 0.900, 8, 7, 83, 561, 67, 19, 13, 94, 186.463, 186.280
Sat Jun 17 22:59:06 EDT 2017, 0.520, 6, 7, 0.400, 3, 2, 38, 411, 22, 9, 38, 49, 4.633, 4.327
Sat Jun 17 22:59:11 EDT 2017, 0.770, 4, 9, 0.650, 1, 9, 16, 486, 90, 4, 0, 26, 4.487, 4.373
Sat Jun 17 22:59:35 EDT 2017, 0.270, 9, 4, 0.150, 6, 4, 61, 336, 45, 14, 25, 71, 23.523, 22.493
Sat Jun 17 22:59:38 EDT 2017, 0.400, 3, 6, 0.780, 2, 3, 94, 448, 56, 2, 7, 37, 2.707, 2.487
Sat Jun 17 22:59:59 EDT 2017, 0.900, 7, 1, 0.280, 7, 8, 49, 598, 11, 12, 32, 82, 20.847, 18.697
Sat Jun 17 23:00:50 EDT 2017, 0.650, 1, 3, 0.530, 9, 1, 27, 373, 78, 16, 19, 60, 50.300, 49.783
Sat Jun 17 23:00:52 EDT 2017, 0.150, 5, 8, 0.030, 5, 6, 72, 523, 33, 7, 44, 15, 1.873, 1.797
Sat Jun 17 23:01:07 EDT 2017, 0.210, 5, 5, 0.340, 3, 6, 78, 354, 61, 17, 47, 32, 14.610, 13.953
Sat Jun 17 23:01:11 EDT 2017, 0.710, 9, 9, 0.840, 7, 2, 33, 504, 16, 8, 22, 77, 4.307, 3.990
Sat Jun 17 23:01:26 EDT 2017, 0.960, 2, 7, 0.090, 5, 8, 10, 429, 84, 3, 35, 99, 14.760, 14.203
Sat Jun 17 23:01:54 EDT 2017, 0.460, 7, 3, 0.590, 1, 4, 55, 579, 39, 13, 10, 54, 27.807, 26.870
Sat Jun 17 23:01:58 EDT 2017, 0.330, 1, 8, 0.470, 6, 5, 89, 467, 73, 1, 29, 65, 3.340, 3.307
Sat Jun 17 23:02:01 EDT 2017, 0.830, 6, 4, 0.970, 2, 9, 44, 317, 28, 10, 4, 20, 2.810, 2.477
Sat Jun 17 23:03:38 EDT 2017, 0.580, 4, 2, 0.220, 4, 3, 21, 542, 95, 15, 41, 43, 89.677, 81.603
Sat Jun 17 23:03:55 EDT 2017, 0.080, 8, 6, 0.720, 8, 7, 66, 392, 50, 6, 16, 88, 16.233, 15.817
Sat Jun 17 23:03:59 EDT 2017, 0.120, 4, 9, 0.500, 6, 9, 41, 307, 47, 12, 8, 29, 4.217, 3.993
Sat Jun 17 23:04:16 EDT 2017, 0.620, 8, 5, 0.000, 1, 5, 86, 457, 92, 3, 33, 74, 16.377, 15.620
Sat Jun 17 23:04:32 EDT 2017, 0.870, 2, 2, 0.750, 4, 7, 64, 382, 25, 7, 21, 96, 16.203, 14.217
Sat Jun 17 23:05:05 EDT 2017, 0.370, 6, 7, 0.250, 8, 2, 19, 532, 70, 17, 46, 51, 32.403, 32.317
Sat Jun 17 23:05:22 EDT 2017, 0.490, 3, 4, 0.620, 5, 1, 52, 495, 36, 10, 14, 63, 16.937, 15.747
Sat Jun 17 23:05:31 EDT 2017, 0.990, 7, 8, 0.120, 9, 6, 97, 345, 81, 19, 39, 18, 8.410, 7.917
Sat Jun 17 23:05:35 EDT 2017, 0.740, 5, 6, 0.870, 7, 4, 75, 570, 14, 14, 2, 40, 4.480, 4.090
Sat Jun 17 23:06:15 EDT 2017, 0.240, 9, 1, 0.370, 3, 8, 30, 420, 59, 5, 27, 85, 39.400, 37.397
Sat Jun 17 23:06:44 EDT 2017, 0.180, 1, 6, 0.190, 1, 7, 35, 589, 42, 11, 30, 91, 29.010, 28.287
Sat Jun 17 23:06:51 EDT 2017, 0.680, 6, 2, 0.690, 5, 3, 80, 439, 87, 1, 5, 46, 6.760, 5.833
Sat Jun 17 23:06:53 EDT 2017, 0.930, 3, 4, 0.440, 8, 5, 58, 514, 19, 6, 43, 23, 2.010, 1.797
Sat Jun 17 23:07:15 EDT 2017, 0.430, 8, 9, 0.940, 3, 1, 13, 364, 64, 16, 18, 68, 21.290, 21.250
Sat Jun 17 23:07:37 EDT 2017, 0.300, 4, 1, 0.060, 9, 2, 47, 401, 53, 9, 49, 35, 21.883, 19.907
Sat Jun 17 23:09:37 EDT 2017, 0.800, 9, 5, 0.560, 4, 6, 92, 551, 98, 18, 24, 80, 114.963, 114.597
Sat Jun 17 23:09:46 EDT 2017, 0.550, 2, 7, 0.310, 2, 4, 69, 326, 31, 13, 36, 57, 8.940, 8.580
Sat Jun 17 23:09:50 EDT 2017, 0.050, 7, 3, 0.810, 7, 9, 24, 476, 76, 4, 11, 12, 3.633, 3.257
Sat Jun 17 23:10:08 EDT 2017, 0.040, 4, 7, 0.480, 4, 1, 62, 434, 29, 19, 22, 81, 18.227, 17.853
Sat Jun 17 23:10:45 EDT 2017, 0.540, 8, 2, 0.980, 9, 5, 17, 584, 74, 9, 47, 36, 36.987, 32.107
Sat Jun 17 23:10:47 EDT 2017, 0.790, 2, 5, 0.230, 6, 3, 40, 359, 52, 5, 9, 13, 1.737, 1.617
Sat Jun 17 23:11:23 EDT 2017, 0.290, 6, 9, 0.730, 2, 8, 85, 509, 97, 14, 34, 58, 35.553, 35.823
Sat Jun 17 23:11:27 EDT 2017, 0.410, 1, 1, 0.360, 5, 9, 73, 546, 18, 2, 3, 47, 3.497, 3.147
Sat Jun 17 23:12:01 EDT 2017, 0.910, 5, 6, 0.860, 1, 4, 28, 396, 63, 12, 28, 92, 33.557, 32.580
Sat Jun 17 23:12:22 EDT 2017, 0.660, 3, 8, 0.110, 3, 6, 51, 471, 40, 17, 15, 70, 20.390, 20.153
Sat Jun 17 23:12:31 EDT 2017, 0.160, 7, 3, 0.610, 8, 2, 96, 321, 85, 7, 40, 25, 9.307, 8.667
Sat Jun 17 23:12:33 EDT 2017, 0.220, 2, 8, 0.790, 9, 3, 57, 453, 12, 18, 37, 19, 1.630, 1.513
Sat Jun 17 23:12:48 EDT 2017, 0.720, 7, 4, 0.290, 5, 7, 12, 303, 57, 8, 12, 64, 14.810, 13.853
Sat Jun 17 23:13:03 EDT 2017, 0.970, 5, 2, 0.540, 2, 5, 34, 528, 35, 3, 25, 87, 14.443, 12.397
Sat Jun 17 23:13:23 EDT 2017, 0.470, 9, 6, 0.040, 7, 9, 79, 378, 80, 13, 0, 42, 19.783, 19.110
Sat Jun 17 23:13:25 EDT 2017, 0.350, 3, 3, 0.920, 1, 8, 68, 340, 23, 1, 31, 75, 1.750, 1.653
Sat Jun 17 23:13:36 EDT 2017, 0.850, 8, 7, 0.420, 6, 4, 23, 490, 68, 11, 6, 30, 11.440, 10.733
Sat Jun 17 23:13:55 EDT 2017, 0.600, 1, 5, 0.670, 8, 6, 45, 415, 46, 15, 43, 53, 18.433, 18.017
Sat Jun 17 23:16:10 EDT 2017, 0.100, 6, 1, 0.170, 4, 1, 90, 565, 91, 6, 18, 98, 112.020, 127.287
Sat Jun 17 23:16:25 EDT 2017, 0.070, 1, 4, 0.080, 2, 3, 20, 500, 99, 11, 4, 16, 13.923, 12.777
Sat Jun 17 23:16:28 EDT 2017, 0.570, 6, 9, 0.580, 7, 8, 65, 350, 54, 2, 29, 61, 2.780, 2.657
Sat Jun 17 23:16:54 EDT 2017, 0.820, 4, 7, 0.330, 9, 1, 87, 575, 77, 6, 17, 84, 26.397, 25.993
Sat Jun 17 23:17:15 EDT 2017, 0.320, 8, 2, 0.830, 4, 6, 42, 425, 32, 16, 42, 39, 20.340, 17.583
Sat Jun 17 23:17:34 EDT 2017, 0.440, 5, 8, 0.200, 8, 7, 31, 312, 88, 9, 23, 73, 18.577, 18.620
Sat Jun 17 23:17:51 EDT 2017, 0.940, 9, 3, 0.700, 3, 2, 76, 462, 43, 18, 48, 28, 16.790, 15.960
Sat Jun 17 23:18:53 EDT 2017, 0.690, 3, 1, 0.450, 1, 9, 99, 387, 66, 14, 11, 50, 61.803, 62.050
Sat Jun 17 23:19:02 EDT 2017, 0.190, 7, 5, 0.950, 6, 5, 54, 537, 21, 4, 36, 95, 7.770, 7.353
Sat Jun 17 23:19:52 EDT 2017, 0.130, 3, 3, 0.640, 7, 4, 14, 406, 83, 10, 32, 78, 50.387, 50.193
Sat Jun 17 23:19:54 EDT 2017, 0.630, 8, 7, 0.140, 3, 8, 59, 556, 38, 1, 7, 33, 1.187, 1.100
Sat Jun 17 23:19:55 EDT 2017, 0.880, 1, 9, 0.890, 5, 2, 82, 331, 60, 5, 45, 11, 1.117, 1.000
Sat Jun 17 23:20:02 EDT 2017, 0.380, 5, 5, 0.390, 9, 6, 37, 481, 15, 15, 20, 56, 7.100, 6.563
Sat Jun 17 23:20:27 EDT 2017, 0.260, 2, 6, 0.510, 4, 5, 26, 593, 94, 8, 39, 44, 24.317, 23.063
Sat Jun 17 23:22:36 EDT 2017, 0.760, 6, 1, 0.010, 8, 1, 71, 443, 49, 17, 14, 89, 119.043, 118.887
Sat Jun 17 23:23:28 EDT 2017, 0.510, 4, 4, 0.760, 6, 7, 93, 518, 71, 12, 26, 67, 50.400, 48.947
Sat Jun 17 23:23:29 EDT 2017, 0.010, 9, 8, 0.260, 2, 3, 48, 368, 26, 3, 1, 22, 0.833, 0.923
Sat Jun 17 23:23:30 EDT 2017, 0.010, 1, 6, 0.840, 6, 1, 77, 320, 23, 5, 24, 33, 1.637, 1.423
Sat Jun 17 23:26:20 EDT 2017, 0.510, 6, 1, 0.340, 1, 6, 32, 470, 68, 14, 49, 78, 130.453, 140.277
Sat Jun 17 23:26:52 EDT 2017, 0.760, 3, 4, 0.590, 3, 4, 10, 395, 46, 19, 11, 55, 31.137, 29.460
Sat Jun 17 23:26:56 EDT 2017, 0.260, 8, 8, 0.090, 8, 8, 55, 545, 91, 9, 36, 10, 4.547, 4.083
Sat Jun 17 23:27:19 EDT 2017, 0.380, 5, 2, 0.960, 5, 9, 89, 508, 12, 17, 5, 89, 22.140, 19.993
Sat Jun 17 23:27:27 EDT 2017, 0.880, 9, 7, 0.460, 9, 5, 44, 358, 57, 7, 30, 44, 7.540, 7.397
Sat Jun 17 23:27:28 EDT 2017, 0.630, 2, 9, 0.710, 7, 7, 21, 583, 34, 2, 17, 22, 1.033, 1.050
Sat Jun 17 23:28:09 EDT 2017, 0.130, 7, 5, 0.210, 2, 3, 66, 433, 79, 12, 42, 67, 40.410, 38.797
Sat Jun 17 23:28:11 EDT 2017, 0.200, 3, 7, 0.400, 1, 2, 83, 564, 17, 4, 39, 61, 2.647, 2.610
Sat Jun 17 23:28:22 EDT 2017, 0.700, 7, 3, 0.900, 5, 7, 38, 414, 62, 13, 14, 16, 9.893, 8.937
Sat Jun 17 23:29:06 EDT 2017, 0.950, 1, 1, 0.150, 7, 4, 15, 489, 40, 18, 27, 38, 43.547, 40.527
Sat Jun 17 23:29:37 EDT 2017, 0.450, 5, 5, 0.650, 3, 9, 60, 339, 85, 8, 2, 83, 31.043, 29.313
Sat Jun 17 23:29:45 EDT 2017, 0.320, 2, 4, 0.280, 8, 8, 94, 377, 29, 15, 33, 27, 6.873, 6.317
Sat Jun 17 23:30:04 EDT 2017, 0.820, 6, 9, 0.780, 4, 3, 49, 527, 74, 6, 8, 72, 18.343, 17.930
Sat Jun 17 23:30:07 EDT 2017, 0.570, 4, 6, 0.030, 2, 5, 27, 302, 51, 1, 46, 95, 2.880, 2.760
Sat Jun 17 23:31:16 EDT 2017, 0.070, 9, 2, 0.530, 6, 1, 72, 452, 96, 11, 21, 50, 68.263, 62.063
Sat Jun 17 23:32:05 EDT 2017, 0.100, 4, 3, 0.740, 8, 3, 35, 536, 93, 7, 3, 64, 47.107, 45.747
Sat Jun 17 23:32:10 EDT 2017, 0.600, 9, 8, 0.240, 4, 7, 80, 386, 48, 16, 28, 19, 4.970, 4.590
Sat Jun 17 23:32:30 EDT 2017, 0.850, 2, 5, 0.990, 1, 1, 58, 461, 71, 11, 16, 41, 19.750, 18.940
Sat Jun 17 23:32:37 EDT 2017, 0.350, 7, 1, 0.490, 6, 5, 13, 311, 26, 2, 41, 86, 6.247, 5.407
Sat Jun 17 23:32:50 EDT 2017, 0.480, 1, 9, 0.620, 3, 6, 46, 423, 82, 14, 22, 30, 12.410, 12.187
Sat Jun 17 23:33:02 EDT 2017, 0.980, 5, 4, 0.120, 7, 2, 91, 573, 37, 4, 47, 75, 12.170, 11.860
Sat Jun 17 23:33:54 EDT 2017, 0.730, 3, 2, 0.870, 9, 8, 69, 348, 60, 9, 10, 97, 51.460, 47.377
Sat Jun 17 23:34:01 EDT 2017, 0.230, 8, 7, 0.370, 5, 4, 24, 498, 15, 18, 35, 52, 6.890, 6.760
Sat Jun 17 23:34:20 EDT 2017, 0.170, 3, 2, 0.060, 3, 5, 41, 367, 88, 5, 31, 36, 18.343, 15.753
Sat Jun 17 23:34:56 EDT 2017, 0.670, 7, 6, 0.560, 8, 9, 86, 517, 43, 15, 6, 81, 34.620, 32.807
Sat Jun 17 23:35:14 EDT 2017, 0.920, 5, 8, 0.310, 5, 2, 63, 442, 65, 10, 44, 58, 17.353, 16.787
Sat Jun 17 23:35:15 EDT 2017, 0.420, 9, 4, 0.810, 1, 7, 18, 592, 20, 1, 19, 13, 0.520, 0.387
Sat Jun 17 23:36:22 EDT 2017, 0.290, 4, 7, 0.180, 6, 6, 52, 480, 99, 12, 38, 92, 64.160, 61.887
Sat Jun 17 23:36:28 EDT 2017, 0.790, 8, 3, 0.680, 2, 1, 97, 330, 54, 3, 13, 47, 5.687, 5.153
Sat Jun 17 23:36:40 EDT 2017, 0.540, 2, 5, 0.430, 4, 8, 74, 555, 77, 8, 25, 24, 11.510, 10.593
Sat Jun 17 23:36:53 EDT 2017, 0.040, 6, 9, 0.930, 9, 3, 29, 405, 32, 17, 0, 69, 13.147, 12.923
Sat Jun 17 23:37:21 EDT 2017, 0.060, 3, 1, 0.260, 2, 7, 56, 522, 72, 4, 15, 45, 26.503, 23.787
Sat Jun 17 23:37:39 EDT 2017, 0.560, 8, 5, 0.760, 6, 3, 11, 372, 27, 14, 40, 90, 17.370, 16.720
Sat Jun 17 23:38:55 EDT 2017, 0.810, 1, 8, 0.010, 9, 9, 34, 597, 95, 19, 3, 68, 73.410, 74.480
Sat Jun 17 23:39:04 EDT 2017, 0.310, 6, 3, 0.510, 4, 5, 79, 447, 50, 9, 28, 23, 9.313, 8.740
