# 'Timestamp', '--gvt-delay 100 10000', '--imbalance% 0 100', '--delay 1 10', '--selfEvents% 0 100', '--simEndTime 300 600', '--rows 10 100', '--eventsPerAgent 1 20', '--granularity 0 50', '--cols 10 100', 2tLadderQ_timing_secs, heap_timing_secs
Sat Jun 17 23:39:38 EDT 2017, 0.430, 2, 6, 0.380, 7, 4, 67, 334, 61, 16, 9, 79, 32.330, 31.000
Sat Jun 17 23:39:42 EDT 2017, 0.930, 7, 2, 0.880, 3, 8, 22, 484, 16, 7, 34, 34, 4.653, 3.920
Sat Jun 17 23:39:44 EDT 2017, 0.680, 4, 4, 0.130, 1, 2, 45, 409, 84, 2, 21, 12, 1.547, 1.450
Sat Jun 17 23:39:58 EDT 2017, 0.180, 9, 9, 0.630, 5, 6, 90, 559, 39, 12, 46, 57, 13.717, 13.240
Sat Jun 17 23:40:09 EDT 2017, 0.240, 1, 4, 0.950, 7, 6, 62, 391, 55, 3, 49, 74, 9.940, 8.980
Sat Jun 17 23:40:11 EDT 2017, 0.740, 5, 8, 0.450, 2, 1, 17, 541, 10, 13, 24, 29, 1.737, 1.570
Sat Jun 17 23:40:39 EDT 2017, 0.990, 3, 6, 0.700, 5, 8, 39, 316, 78, 18, 37, 51, 27.620, 26.100
Sat Jun 17 23:41:24 EDT 2017, 0.490, 7, 1, 0.200, 9, 3, 84, 466, 33, 8, 12, 96, 44.500, 40.757
Sat Jun 17 23:41:32 EDT 2017, 0.370, 4, 9, 0.820, 4, 4, 73, 578, 67, 15, 31, 17, 7.947, 7.353
Sat Jun 17 23:41:38 EDT 2017, 0.870, 8, 5, 0.320, 8, 9, 28, 428, 22, 6, 6, 62, 5.087, 4.610
Sat Jun 17 23:41:50 EDT 2017, 0.620, 2, 3, 0.570, 6, 2, 51, 503, 89, 1, 43, 85, 11.913, 10.877
Sat Jun 17 23:41:57 EDT 2017, 0.120, 6, 7, 0.070, 1, 7, 96, 353, 44, 10, 18, 40, 6.750, 6.483
Sat Jun 17 23:42:10 EDT 2017, 0.090, 2, 8, 0.170, 4, 9, 14, 419, 53, 7, 7, 76, 12.757, 12.590
Sat Jun 17 23:43:09 EDT 2017, 0.590, 6, 3, 0.670, 9, 4, 59, 569, 98, 17, 32, 31, 56.620, 55.110
Sat Jun 17 23:43:33 EDT 2017, 0.840, 4, 1, 0.420, 7, 6, 81, 344, 30, 12, 20, 54, 23.427, 21.123
Sat Jun 17 23:43:52 EDT 2017, 0.340, 9, 6, 0.920, 2, 2, 36, 494, 75, 3, 45, 99, 17.970, 17.587
Sat Jun 17 23:44:01 EDT 2017, 0.460, 3, 4, 0.040, 6, 1, 25, 531, 41, 15, 14, 20, 9.243, 8.350
Sat Jun 17 23:44:14 EDT 2017, 0.960, 8, 9, 0.540, 1, 5, 70, 381, 86, 5, 39, 65, 12.140, 11.247
Sat Jun 17 23:44:22 EDT 2017, 0.710, 1, 7, 0.290, 3, 3, 93, 456, 19, 10, 1, 88, 7.840, 7.280
Sat Jun 17 23:45:06 EDT 2017, 0.210, 5, 2, 0.790, 8, 8, 48, 306, 64, 19, 26, 43, 42.087, 38.997
Sat Jun 17 23:45:13 EDT 2017, 0.150, 5, 5, 0.600, 9, 8, 20, 475, 36, 6, 29, 48, 7.460, 6.827
Sat Jun 17 23:47:59 EDT 2017, 0.650, 9, 1, 0.100, 5, 4, 65, 325, 81, 16, 4, 93, 150.527, 157.093
Sat Jun 17 23:48:11 EDT 2017, 0.900, 3, 3, 0.850, 3, 6, 87, 550, 13, 11, 42, 71, 10.990, 10.237
Sat Jun 17 23:48:12 EDT 2017, 0.400, 7, 7, 0.350, 7, 1, 42, 400, 58, 1, 17, 26, 0.987, 0.917
Sat Jun 17 23:49:01 EDT 2017, 0.280, 1, 2, 0.730, 2, 2, 31, 362, 47, 13, 48, 82, 48.190, 44.123
Sat Jun 17 23:49:13 EDT 2017, 0.780, 6, 6, 0.230, 6, 7, 76, 512, 92, 4, 23, 37, 11.053, 11.153
Sat Jun 17 23:49:14 EDT 2017, 0.530, 4, 8, 0.980, 8, 5, 98, 437, 25, 9, 35, 15, 1.340, 1.337
Sat Jun 17 23:50:38 EDT 2017, 0.030, 8, 4, 0.480, 4, 9, 53, 587, 70, 18, 10, 60, 80.027, 77.873
Sat Jun 17 23:50:44 EDT 2017, 0.020, 5, 9, 0.100, 6, 7, 68, 491, 18, 8, 41, 83, 5.620, 5.180
Sat Jun 17 23:51:08 EDT 2017, 0.520, 9, 4, 0.600, 2, 3, 23, 341, 63, 18, 16, 38, 23.333, 21.767
Sat Jun 17 23:51:18 EDT 2017, 0.770, 2, 2, 0.350, 4, 5, 46, 566, 41, 13, 29, 15, 10.510, 8.893
Sat Jun 17 23:51:29 EDT 2017, 0.270, 7, 6, 0.850, 9, 1, 91, 416, 86, 3, 4, 60, 10.333, 9.713
Sat Jun 17 23:51:38 EDT 2017, 0.390, 1, 3, 0.220, 3, 2, 57, 304, 29, 11, 35, 49, 8.730, 8.060
Sat Jun 17 23:51:44 EDT 2017, 0.890, 6, 8, 0.720, 7, 6, 12, 454, 74, 1, 10, 94, 5.253, 5.240
Sat Jun 17 23:51:58 EDT 2017, 0.640, 3, 5, 0.470, 5, 4, 34, 379, 52, 6, 47, 71, 13.570, 12.340
Sat Jun 17 23:53:21 EDT 2017, 0.140, 8, 1, 0.970, 1, 9, 79, 529, 97, 15, 22, 26, 73.677, 72.347
Sat Jun 17 23:53:24 EDT 2017, 0.200, 2, 7, 0.660, 2, 9, 74, 398, 24, 9, 19, 10, 2.400, 2.283
Sat Jun 17 23:55:29 EDT 2017, 0.700, 6, 2, 0.160, 7, 5, 29, 548, 69, 19, 44, 55, 113.667, 113.467
Sat Jun 17 23:55:52 EDT 2017, 0.950, 4, 5, 0.910, 9, 7, 51, 323, 46, 14, 7, 77, 22.143, 22.260
Sat Jun 17 23:55:59 EDT 2017, 0.450, 8, 9, 0.410, 5, 2, 96, 473, 91, 5, 32, 32, 7.053, 6.707
Sat Jun 17 23:56:19 EDT 2017, 0.330, 3, 1, 0.530, 8, 1, 62, 585, 13, 12, 1, 66, 19.643, 17.363
Sat Jun 17 23:56:21 EDT 2017, 0.830, 7, 6, 0.030, 3, 6, 17, 435, 58, 2, 26, 21, 1.537, 1.400
Sat Jun 17 23:56:26 EDT 2017, 0.580, 1, 8, 0.780, 1, 3, 40, 510, 35, 7, 13, 43, 5.217, 4.730
Sat Jun 17 23:57:43 EDT 2017, 0.080, 5, 4, 0.280, 6, 8, 85, 360, 80, 16, 38, 88, 74.700, 70.903
Sat Jun 17 23:57:45 EDT 2017, 0.110, 1, 3, 0.440, 9, 6, 26, 445, 83, 2, 37, 12, 1.980, 1.810
Sat Jun 17 23:58:01 EDT 2017, 0.610, 5, 7, 0.940, 4, 2, 71, 595, 38, 11, 12, 57, 15.323, 14.837
Sat Jun 17 23:58:30 EDT 2017, 0.860, 3, 9, 0.190, 2, 8, 93, 370, 60, 16, 49, 80, 27.293, 27.973
Sat Jun 17 23:58:33 EDT 2017, 0.360, 8, 5, 0.690, 7, 4, 48, 520, 15, 6, 24, 35, 2.810, 2.203
Sun Jun 18 00:00:15 EDT 2017, 0.490, 4, 6, 0.310, 1, 5, 15, 557, 94, 18, 43, 69, 91.937, 90.823
Sun Jun 18 00:00:28 EDT 2017, 0.990, 9, 2, 0.810, 5, 9, 60, 407, 49, 9, 18, 24, 12.597, 10.720
Sun Jun 18 00:00:41 EDT 2017, 0.740, 2, 4, 0.060, 8, 3, 82, 482, 72, 4, 30, 46, 12.050, 11.363
Sun Jun 18 00:00:52 EDT 2017, 0.240, 7, 8, 0.560, 3, 7, 37, 332, 27, 14, 5, 91, 10.967, 10.990
Sun Jun 18 00:01:15 EDT 2017, 0.170, 4, 4, 0.750, 5, 7, 32, 463, 89, 3, 2, 86, 22.530, 22.127
Sun Jun 18 00:01:21 EDT 2017, 0.670, 8, 9, 0.250, 9, 2, 77, 313, 44, 12, 27, 41, 6.143, 5.630
Sun Jun 18 00:01:32 EDT 2017, 0.920, 1, 7, 0.500, 7, 9, 99, 538, 66, 17, 15, 18, 10.277, 9.567
Sun Jun 18 00:01:43 EDT 2017, 0.420, 6, 2, 0.000, 3, 4, 54, 388, 21, 8, 40, 63, 10.700, 9.157
Sun Jun 18 00:02:10 EDT 2017, 0.300, 3, 8, 0.880, 6, 3, 20, 351, 77, 19, 21, 52, 26.320, 25.587
Sun Jun 18 00:02:42 EDT 2017, 0.800, 7, 3, 0.380, 1, 8, 65, 501, 32, 10, 46, 97, 31.340, 30.043
Sun Jun 18 00:03:16 EDT 2017, 0.550, 5, 1, 0.630, 4, 1, 88, 426, 55, 5, 8, 74, 33.133, 30.333
Sun Jun 18 00:03:18 EDT 2017, 0.050, 9, 6, 0.130, 8, 5, 43, 576, 10, 15, 33, 29, 2.620, 2.407
Sun Jun 18 00:03:41 EDT 2017, 0.030, 2, 5, 0.550, 1, 4, 89, 318, 59, 8, 44, 95, 21.533, 20.993
Sun Jun 18 00:03:46 EDT 2017, 0.530, 7, 9, 0.050, 6, 8, 44, 468, 14, 18, 19, 50, 4.627, 4.447
Sun Jun 18 00:03:59 EDT 2017, 0.780, 5, 7, 0.800, 8, 2, 22, 393, 81, 13, 31, 28, 12.537, 12.140
Sun Jun 18 00:04:12 EDT 2017, 0.280, 9, 3, 0.300, 3, 6, 67, 543, 36, 4, 6, 73, 13.237, 11.887
Sun Jun 18 00:04:28 EDT 2017, 0.410, 4, 8, 0.670, 9, 5, 78, 505, 70, 11, 25, 39, 15.453, 14.513
Sun Jun 18 00:04:30 EDT 2017, 0.910, 8, 4, 0.170, 4, 1, 33, 355, 25, 1, 0, 84, 1.650, 1.517
Sun Jun 18 00:06:00 EDT 2017, 0.660, 1, 1, 0.920, 2, 7, 10, 580, 93, 6, 37, 62, 74.740, 79.030
Sun Jun 18 00:06:07 EDT 2017, 0.160, 6, 6, 0.420, 7, 3, 55, 430, 48, 16, 12, 17, 6.693, 6.217
Sun Jun 18 00:06:32 EDT 2017, 0.220, 4, 2, 0.240, 5, 3, 95, 599, 76, 10, 15, 22, 25.610, 22.060
Sun Jun 18 00:06:51 EDT 2017, 0.720, 9, 7, 0.740, 1, 8, 50, 449, 31, 19, 40, 67, 18.253, 18.107
Sun Jun 18 00:07:55 EDT 2017, 0.970, 2, 9, 0.490, 3, 1, 27, 524, 98, 14, 3, 90, 62.863, 60.003
Sun Jun 18 00:08:04 EDT 2017, 0.470, 6, 4, 0.990, 7, 6, 72, 374, 53, 5, 28, 45, 8.467, 7.610
Sun Jun 18 00:08:30 EDT 2017, 0.350, 1, 5, 0.110, 4, 7, 84, 412, 65, 12, 9, 56, 25.330, 24.107
Sun Jun 18 00:08:31 EDT 2017, 0.850, 5, 1, 0.610, 8, 2, 39, 562, 20, 3, 34, 11, 1.350, 1.100
Sun Jun 18 00:08:46 EDT 2017, 0.600, 3, 3, 0.360, 6, 9, 16, 337, 87, 7, 22, 33, 14.613, 13.960
Sun Jun 18 00:09:13 EDT 2017, 0.100, 8, 8, 0.860, 2, 4, 61, 487, 42, 17, 47, 78, 26.140, 25.043
Sun Jun 18 00:09:14 EDT 2017, 0.060, 3, 6, 0.890, 4, 3, 47, 552, 34, 1, 26, 25, 0.830, 0.810
Sun Jun 18 00:10:23 EDT 2017, 0.560, 8, 2, 0.390, 8, 7, 92, 402, 79, 10, 1, 70, 66.513, 58.987
Sun Jun 18 00:10:34 EDT 2017, 0.810, 1, 4, 0.640, 6, 5, 70, 477, 11, 15, 39, 93, 10.600, 9.923
Sun Jun 18 00:10:38 EDT 2017, 0.310, 6, 9, 0.140, 1, 9, 25, 327, 56, 5, 14, 48, 4.470, 4.443
Sun Jun 18 00:12:00 EDT 2017, 0.440, 2, 1, 0.770, 7, 8, 36, 440, 45, 17, 45, 59, 75.567, 66.457
Sun Jun 18 00:12:09 EDT 2017, 0.940, 7, 5, 0.270, 2, 4, 81, 590, 90, 8, 20, 14, 9.040, 8.550
Sun Jun 18 00:12:10 EDT 2017, 0.690, 4, 7, 0.520, 5, 6, 58, 365, 22, 3, 33, 36, 1.303, 1.133
Sun Jun 18 00:13:37 EDT 2017, 0.190, 9, 3, 0.020, 9, 1, 13, 515, 67, 13, 8, 81, 78.977, 78.783
Sun Jun 18 00:13:43 EDT 2017, 0.130, 2, 9, 0.330, 8, 1, 53, 346, 51, 2, 11, 98, 5.170, 4.790
Sun Jun 18 00:14:26 EDT 2017, 0.630, 6, 5, 0.830, 3, 5, 98, 496, 96, 11, 36, 53, 41.353, 39.867
Sun Jun 18 00:14:40 EDT 2017, 0.880, 4, 2, 0.080, 1, 3, 75, 421, 28, 16, 23, 31, 14.333, 11.947
Sun Jun 18 00:15:10 EDT 2017, 0.380, 8, 7, 0.580, 5, 8, 30, 571, 73, 7, 48, 76, 28.513, 27.683
Sun Jun 18 00:15:37 EDT 2017, 0.250, 5, 3, 0.450, 2, 9, 41, 459, 39, 19, 17, 42, 26.217, 25.317
Sun Jun 18 00:16:00 EDT 2017, 0.750, 9, 8, 0.950, 6, 4, 86, 309, 84, 9, 42, 87, 22.460, 22.150
Sun Jun 18 00:16:03 EDT 2017, 0.500, 3, 6, 0.200, 9, 6, 64, 534, 17, 4, 5, 64, 3.093, 2.873
Sun Jun 18 00:16:25 EDT 2017, 0.000, 7, 1, 0.700, 4, 2, 19, 384, 62, 14, 30, 19, 20.917, 18.867
Sun Jun 18 00:16:40 EDT 2017, 0.000, 3, 9, 0.430, 2, 5, 32, 364, 89, 10, 16, 46, 14.617, 13.950
Sun Jun 18 00:16:44 EDT 2017, 0.500, 7, 5, 0.930, 7, 1, 77, 514, 44, 1, 41, 91, 4.177, 3.950
Sun Jun 18 00:17:07 EDT 2017, 0.750, 5, 3, 0.180, 9, 8, 55, 439, 66, 5, 3, 69, 22.367, 21.090
Sun Jun 18 00:17:11 EDT 2017, 0.250, 9, 7, 0.680, 4, 3, 10, 589, 21, 15, 28, 24, 4.193, 3.717
Sun Jun 18 00:17:55 EDT 2017, 0.370, 4, 4, 0.300, 8, 4, 43, 477, 77, 8, 10, 80, 43.513, 41.437
Sun Jun 18 00:18:01 EDT 2017, 0.870, 8, 8, 0.800, 3, 9, 88, 327, 32, 17, 35, 35, 5.767, 5.473
Sun Jun 18 00:18:07 EDT 2017, 0.620, 2, 6, 0.050, 1, 2, 66, 552, 55, 12, 22, 13, 5.440, 4.713
Sun Jun 18 00:18:10 EDT 2017, 0.120, 6, 1, 0.550, 6, 6, 21, 402, 10, 3, 47, 58, 2.770, 2.337
Sun Jun 18 00:18:54 EDT 2017, 0.190, 4, 7, 0.860, 6, 7, 38, 533, 83, 11, 44, 74, 43.570, 43.043
Sun Jun 18 00:18:58 EDT 2017, 0.690, 9, 2, 0.360, 2, 3, 83, 383, 38, 2, 19, 29, 3.050, 2.983
Sun Jun 18 00:19:13 EDT 2017, 0.940, 2, 4, 0.610, 4, 9, 60, 458, 61, 6, 32, 52, 15.237, 14.593
Sun Jun 18 00:19:20 EDT 2017, 0.440, 7, 9, 0.110, 8, 5, 15, 308, 16, 16, 7, 97, 6.613, 6.363
Sun Jun 18 00:19:42 EDT 2017, 0.310, 1, 1, 0.990, 3, 4, 49, 420, 94, 9, 25, 18, 21.307, 19.427
Sun Jun 18 00:20:26 EDT 2017, 0.810, 6, 5, 0.490, 7, 8, 94, 570, 49, 18, 0, 63, 43.430, 42.767
Sun Jun 18 00:20:57 EDT 2017, 0.560, 3, 8, 0.740, 5, 1, 71, 345, 72, 14, 38, 86, 30.617, 29.443
Sun Jun 18 00:21:02 EDT 2017, 0.060, 8, 3, 0.240, 1, 6, 26, 495, 27, 4, 13, 41, 4.497, 4.033
Sun Jun 18 00:21:47 EDT 2017, 0.090, 3, 2, 0.020, 5, 8, 80, 580, 24, 18, 11, 72, 44.460, 40.623
Sun Jun 18 00:21:56 EDT 2017, 0.590, 8, 6, 0.520, 9, 3, 35, 430, 69, 8, 36, 27, 8.390, 7.487
Sun Jun 18 00:22:01 EDT 2017, 0.840, 1, 8, 0.270, 7, 6, 12, 505, 47, 4, 24, 49, 4.997, 4.617
Sun Jun 18 00:23:14 EDT 2017, 0.340, 5, 4, 0.770, 2, 1, 57, 355, 92, 13, 49, 94, 71.550, 67.260
Sun Jun 18 00:23:14 EDT 2017, 0.470, 2, 5, 0.140, 6, 2, 91, 392, 13, 1, 18, 15, 0.330, 0.233
Sun Jun 18 00:24:46 EDT 2017, 0.970, 6, 1, 0.640, 1, 7, 46, 542, 58, 11, 43, 60, 80.913, 75.990
Sun Jun 18 00:25:13 EDT 2017, 0.720, 4, 3, 0.390, 4, 4, 24, 317, 35, 15, 5, 83, 26.620, 26.597
Sun Jun 18 00:25:25 EDT 2017, 0.220, 9, 7, 0.890, 8, 9, 69, 467, 80, 6, 30, 38, 11.160, 10.320
Sun Jun 18 00:25:31 EDT 2017, 0.160, 1, 5, 0.710, 9, 8, 86, 336, 18, 19, 27, 44, 6.070, 5.670
Sun Jun 18 00:25:57 EDT 2017, 0.660, 6, 9, 0.210, 4, 4, 41, 486, 63, 9, 2, 89, 25.367, 25.407
Sun Jun 18 00:26:05 EDT 2017, 0.910, 4, 7, 0.960, 2, 6, 18, 411, 41, 5, 39, 66, 6.887, 6.380
Sun Jun 18 00:26:43 EDT 2017, 0.410, 8, 2, 0.460, 6, 2, 63, 561, 86, 14, 14, 21, 36.913, 31.850
Sun Jun 18 00:26:46 EDT 2017, 0.280, 5, 8, 0.580, 1, 1, 97, 524, 30, 2, 46, 77, 2.960, 2.820
Sun Jun 18 00:27:06 EDT 2017, 0.780, 9, 3, 0.080, 5, 5, 52, 374, 75, 12, 21, 32, 20.530, 20.200
Sun Jun 18 00:27:23 EDT 2017, 0.530, 2, 1, 0.830, 8, 3, 29, 599, 52, 17, 33, 10, 16.113, 14.053
Sun Jun 18 00:27:47 EDT 2017, 0.030, 7, 6, 0.330, 3, 7, 74, 449, 97, 7, 8, 55, 23.650, 22.553
Sun Jun 18 00:28:03 EDT 2017, 0.050, 5, 4, 0.970, 5, 2, 11, 481, 51, 11, 18, 36, 15.430, 14.493
Sun Jun 18 00:28:08 EDT 2017, 0.550, 9, 9, 0.470, 1, 7, 56, 331, 96, 1, 43, 81, 4.597, 4.357
Sun Jun 18 00:28:15 EDT 2017, 0.800, 3, 6, 0.720, 3, 4, 78, 556, 28, 6, 6, 59, 7.120, 6.567
Sun Jun 18 00:28:32 EDT 2017, 0.300, 7, 2, 0.220, 7, 9, 33, 406, 73, 16, 31, 14, 17.097, 15.130
Sun Jun 18 00:28:45 EDT 2017, 0.420, 1, 8, 0.850, 4, 8, 22, 369, 39, 9, 0, 93, 12.250, 12.150
Sun Jun 18 00:30:13 EDT 2017, 0.920, 6, 3, 0.350, 9, 3, 67, 519, 84, 18, 25, 48, 82.110, 82.130
Sun Jun 18 00:30:22 EDT 2017, 0.670, 4, 1, 0.600, 6, 5, 90, 444, 17, 13, 12, 25, 8.317, 7.413
Sun Jun 18 00:30:39 EDT 2017, 0.170, 8, 5, 0.100, 2, 1, 45, 594, 62, 4, 37, 70, 17.187, 16.267
Sun Jun 18 00:31:08 EDT 2017, 0.230, 2, 2, 0.290, 1, 2, 17, 425, 34, 12, 40, 65, 28.393, 25.353
Sun Jun 18 00:31:12 EDT 2017, 0.730, 7, 7, 0.790, 6, 6, 62, 575, 79, 3, 15, 20, 3.403, 3.137
Sun Jun 18 00:31:13 EDT 2017, 0.980, 4, 9, 0.040, 8, 4, 84, 350, 11, 7, 28, 42, 1.100, 0.990
Sun Jun 18 00:32:15 EDT 2017, 0.480, 9, 5, 0.540, 3, 8, 39, 500, 56, 17, 3, 87, 59.537, 59.103
Sun Jun 18 00:32:24 EDT 2017, 0.360, 3, 6, 0.410, 9, 9, 28, 538, 45, 10, 34, 31, 8.820, 8.007
Sun Jun 18 00:36:30 EDT 2017, 0.860, 8, 1, 0.910, 5, 5, 73, 388, 90, 19, 9, 76, 216.070, 206.677
Sun Jun 18 00:36:54 EDT 2017, 0.610, 1, 4, 0.160, 2, 7, 95, 463, 23, 15, 46, 98, 23.943, 23.210
Sun Jun 18 00:37:00 EDT 2017, 0.110, 5, 8, 0.660, 7, 3, 50, 313, 68, 5, 21, 53, 6.320, 6.043
Sun Jun 18 00:37:34 EDT 2017, 0.080, 1, 7, 0.570, 8, 5, 59, 378, 76, 17, 1, 62, 32.543, 31.077
Sun Jun 18 00:37:38 EDT 2017, 0.580, 5, 3, 0.070, 3, 9, 14, 528, 31, 8, 26, 17, 4.133, 3.627
Sun Jun 18 00:37:45 EDT 2017, 0.830, 3, 5, 0.820, 1, 2, 36, 303, 99, 3, 14, 39, 6.063, 5.653
Sun Jun 18 00:38:11 EDT 2017, 0.330, 7, 9, 0.320, 5, 7, 81, 453, 54, 13, 39, 84, 24.770, 25.480
Sun Jun 18 00:38:15 EDT 2017, 0.450, 4, 2, 0.690, 2, 6, 70, 566, 65, 1, 20, 28, 3.807, 3.240
Sun Jun 18 00:38:22 EDT 2017, 0.950, 9, 6, 0.190, 7, 1, 25, 416, 20, 10, 45, 73, 7.123, 6.787
Sun Jun 18 00:39:29 EDT 2017, 0.700, 2, 8, 0.940, 9, 8, 48, 491, 87, 15, 7, 96, 64.493, 62.267
Sun Jun 18 00:39:37 EDT 2017, 0.200, 6, 4, 0.440, 4, 4, 93, 341, 42, 6, 32, 51, 7.487, 6.970
Sun Jun 18 00:39:53 EDT 2017, 0.140, 3, 9, 0.130, 4, 3, 64, 510, 59, 19, 35, 34, 15.787, 15.413
Sun Jun 18 00:39:59 EDT 2017, 0.640, 8, 4, 0.630, 8, 7, 19, 360, 14, 9, 10, 79, 5.697, 5.257
Sun Jun 18 00:40:31 EDT 2017, 0.890, 1, 2, 0.380, 6, 1, 42, 585, 82, 4, 48, 56, 31.470, 28.043
Sun Jun 18 00:40:33 EDT 2017, 0.390, 6, 7, 0.880, 2, 5, 87, 435, 37, 14, 23, 11, 2.383, 2.160
Sun Jun 18 00:40:45 EDT 2017, 0.270, 2, 3, 0.000, 7, 6, 76, 322, 70, 2, 42, 90, 11.137, 10.813
Sun Jun 18 00:40:51 EDT 2017, 0.770, 7, 8, 0.500, 3, 2, 31, 472, 25, 12, 17, 45, 5.837, 5.477
Sun Jun 18 00:41:06 EDT 2017, 0.520, 5, 6, 0.250, 5, 9, 53, 397, 93, 16, 29, 22, 15.480, 14.357
Sun Jun 18 00:41:53 EDT 2017, 0.020, 9, 1, 0.750, 9, 4, 98, 547, 48, 7, 4, 67, 44.790, 42.127
Sun Jun 18 00:43:58 EDT 2017, 0.020, 4, 5, 0.620, 1, 4, 23, 456, 88, 17, 48, 98, 108.027, 106.143
Sun Jun 18 00:44:20 EDT 2017, 0.520, 8, 1, 0.120, 5, 8, 68, 306, 43, 8, 23, 53, 20.960, 19.673
Sun Jun 18 00:44:27 EDT 2017, 0.770, 1, 3, 0.870, 7, 1, 90, 531, 65, 3, 36, 30, 6.843, 6.350
Sun Jun 18 00:44:34 EDT 2017, 0.270, 6, 8, 0.370, 3, 6, 45, 381, 20, 12, 11, 75, 6.603, 6.333
Sun Jun 18 00:44:54 EDT 2017, 0.400, 3, 2, 0.500, 9, 7, 12, 343, 99, 5, 30, 41, 20.263, 17.670
Sun Jun 18 00:45:39 EDT 2017, 0.900, 7, 6, 0.000, 4, 2, 57, 493, 54, 15, 5, 86, 43.300, 43.237
