# 'Timestamp', '--gvt-delay 100 10000', '--imbalance% 0 100', '--delay 0 12', '--selfEvents% 0 100', '--simEndTime 300 600', '--rows 10 100', '--eventsPerAgent 1 20', '--granularity 0 50', '--cols 10 100', 2tLadderQ_timing_secs, 3tHeap_timing_secs
Tue Jan 10 13:18:53 EST 2017, 3072, 0.390, 10, 0.150, 356, 53, 11, 39, 48, 18.780, 18.700
Tue Jan 10 14:22:38 EST 2017, 8022, 0.890, 4, 0.650, 506, 98, 1, 14, 93, 7.307, 8.373
Tue Jan 10 14:26:34 EST 2017, 5547, 0.140, 1, 0.400, 581, 31, 6, 26, 26, 1.610, 1.713
Tue Jan 10 14:28:55 EST 2017, 597, 0.640, 7, 0.900, 431, 76, 15, 1, 71, 20.797, 13.183
Tue Jan 10 14:32:21 EST 2017, 443, 0.400, 3, 0.260, 520, 38, 9, 46, 22, 10.120, 8.767
Tue Jan 10 14:37:17 EST 2017, 5393, 0.900, 9, 0.760, 370, 83, 19, 21, 67, 63.857, 54.593
Tue Jan 10 15:40:49 EST 2017, 7868, 0.150, 6, 0.010, 445, 15, 14, 33, 44, 6.037, 6.133
Tue Jan 10 15:45:00 EST 2017, 2918, 0.650, 0, 0.510, 595, 60, 4, 8, 89, 12.803, 13.253
Tue Jan 10 15:47:56 EST 2017, 4155, 0.030, 11, 0.390, 407, 72, 7, 15, 10, 1.630, 1.527
Tue Jan 10 15:49:17 EST 2017, 9105, 0.530, 5, 0.890, 557, 27, 16, 40, 55, 23.347, 21.593
Tue Jan 10 15:53:08 EST 2017, 6630, 0.280, 2, 0.140, 482, 94, 12, 2, 33, 7.050, 8.863
Tue Jan 10 15:57:14 EST 2017, 1680, 0.780, 8, 0.640, 332, 49, 2, 27, 78, 5.273, 5.387
Tue Jan 10 16:00:10 EST 2017, 2299, 0.220, 0, 0.950, 351, 43, 8, 5, 16, 0.980, 0.843
Tue Jan 10 16:03:56 EST 2017, 7249, 0.720, 6, 0.450, 501, 88, 18, 30, 61, 101.247, 86.953
Tue Jan 10 16:05:27 EST 2017, 9724, 0.470, 9, 0.700, 576, 21, 13, 18, 38, 7.070, 6.743
Tue Jan 10 16:06:43 EST 2017, 4774, 0.970, 3, 0.200, 426, 66, 3, 43, 83, 0.190, 19.930
Tue Jan 10 16:10:34 EST 2017, 3536, 0.340, 7, 0.820, 539, 55, 6, 36, 27, 7.850, 7.130
Tue Jan 10 16:14:35 EST 2017, 8486, 0.840, 1, 0.320, 389, 10, 15, 11, 72, 4.333, 5.080
Tue Jan 10 16:16:50 EST 2017, 6011, 0.090, 4, 0.570, 314, 77, 10, 49, 50, 17.230, 16.767
Tue Jan 10 16:18:41 EST 2017, 1061, 0.590, 10, 0.070, 464, 32, 1, 24, 95, 3.023, 3.500
Tue Jan 10 16:20:46 EST 2017, 752, 0.060, 6, 0.170, 586, 12, 19, 10, 92, 9.190, 8.850
Tue Jan 10 16:25:03 EST 2017, 5702, 0.560, 0, 0.670, 436, 57, 10, 35, 47, 20.593, 19.983
Tue Jan 10 16:28:53 EST 2017, 8177, 0.310, 3, 0.420, 361, 35, 5, 22, 69, 4.637, 4.883
Tue Jan 10 16:32:44 EST 2017, 3227, 0.810, 9, 0.920, 511, 80, 15, 47, 24, 36.640, 33.803
Tue Jan 10 16:34:50 EST 2017, 4465, 0.440, 1, 0.040, 323, 91, 17, 29, 81, 34.870, 35.233
Tue Jan 10 16:37:25 EST 2017, 9415, 0.940, 7, 0.540, 473, 46, 7, 4, 36, 0.133, 6.047
Tue Jan 10 16:38:31 EST 2017, 6940, 0.190, 10, 0.290, 548, 69, 3, 41, 58, 11.173, 11.670
Tue Jan 10 16:40:27 EST 2017, 1990, 0.690, 4, 0.790, 398, 24, 12, 16, 13, 1.733, 1.687
Tue Jan 10 16:42:52 EST 2017, 1371, 0.250, 10, 0.600, 417, 29, 18, 38, 86, 29.663, 28.697
Tue Jan 10 16:46:18 EST 2017, 6321, 0.750, 4, 0.100, 567, 74, 9, 13, 41, 52.870, 30.267
Tue Jan 10 16:49:34 EST 2017, 8796, 0.000, 1, 0.850, 492, 52, 4, 25, 64, 2.763, 2.743
Tue Jan 10 16:53:40 EST 2017, 3846, 0.500, 7, 0.350, 342, 97, 13, 0, 19, 3.890, 3.493
Tue Jan 10 16:56:31 EST 2017, 2608, 0.120, 5, 0.730, 454, 86, 16, 19, 98, 52.503, 44.953
Tue Jan 10 16:58:52 EST 2017, 7558, 0.620, 11, 0.230, 304, 41, 6, 44, 53, 9.767, 10.330
Tue Jan 10 16:59:47 EST 2017, 5083, 0.370, 8, 0.980, 379, 63, 1, 7, 75, 1.763, 1.777
Tue Jan 10 17:00:52 EST 2017, 133, 0.870, 2, 0.480, 529, 18, 11, 32, 30, 2.343, 7.340
Tue Jan 10 17:03:18 EST 2017, 124, 0.120, 6, 0.500, 442, 80, 8, 36, 83, 30.097, 30.083
Tue Jan 10 17:04:59 EST 2017, 5074, 0.620, 0, 0.000, 592, 35, 17, 11, 38, 14.283, 14.257
Tue Jan 10 17:06:24 EST 2017, 7549, 0.370, 3, 0.750, 517, 58, 12, 48, 61, 34.947, 34.003
Tue Jan 10 17:07:50 EST 2017, 2599, 0.870, 9, 0.250, 367, 13, 3, 23, 16, 0.080, 0.837
Tue Jan 10 17:09:55 EST 2017, 3836, 0.250, 2, 0.630, 480, 24, 5, 4, 95, 2.277, 2.537
Tue Jan 10 17:12:31 EST 2017, 8786, 0.750, 8, 0.130, 330, 69, 15, 29, 50, 34.013, 32.297
Tue Jan 10 17:14:07 EST 2017, 6311, 0.000, 11, 0.880, 405, 46, 10, 17, 72, 9.467, 8.220
Tue Jan 10 17:16:02 EST 2017, 1361, 0.500, 5, 0.380, 555, 91, 1, 42, 27, 2.990, 3.183
Tue Jan 10 17:20:48 EST 2017, 1980, 0.430, 10, 0.190, 574, 97, 9, 14, 89, 47.797, 47.590
Tue Jan 10 17:24:49 EST 2017, 6930, 0.930, 4, 0.690, 424, 52, 18, 39, 44, 41.990, 39.487
Tue Jan 10 17:28:15 EST 2017, 9405, 0.180, 1, 0.440, 349, 74, 14, 1, 66, 4.637, 5.270
Tue Jan 10 17:30:11 EST 2017, 4455, 0.680, 7, 0.940, 499, 29, 4, 26, 21, 2.020, 1.937
Tue Jan 10 17:31:16 EST 2017, 3217, 0.060, 5, 0.060, 311, 18, 6, 45, 78, 4.263, 4.327
Tue Jan 10 17:33:32 EST 2017, 8167, 0.560, 11, 0.560, 461, 63, 16, 20, 33, 19.583, 18.593
Tue Jan 10 17:37:38 EST 2017, 5692, 0.310, 8, 0.310, 536, 41, 11, 32, 55, 20.807, 20.377
Tue Jan 10 17:41:24 EST 2017, 742, 0.810, 2, 0.810, 386, 86, 2, 7, 10, 0.907, 0.633
Tue Jan 10 17:43:30 EST 2017, 1052, 0.340, 4, 0.910, 358, 60, 18, 18, 19, 5.977, 5.397
Tue Jan 10 17:44:40 EST 2017, 6002, 0.840, 10, 0.410, 508, 15, 8, 43, 64, 0.090, 12.323
Tue Jan 10 17:45:36 EST 2017, 8477, 0.090, 7, 0.660, 583, 83, 3, 6, 41, 2.977, 3.260
Tue Jan 10 17:47:56 EST 2017, 3527, 0.590, 1, 0.160, 433, 38, 13, 31, 86, 24.590, 24.340
Tue Jan 10 17:51:52 EST 2017, 4764, 0.210, 11, 0.780, 545, 49, 15, 37, 30, 16.763, 15.743
Tue Jan 10 17:55:03 EST 2017, 9714, 0.710, 5, 0.280, 395, 94, 6, 12, 75, 19.420, 20.657
Tue Jan 10 17:55:48 EST 2017, 7239, 0.460, 2, 0.530, 320, 27, 1, 25, 52, 0.700, 0.770
Tue Jan 10 18:00:24 EST 2017, 2289, 0.960, 8, 0.030, 470, 72, 11, 0, 97, 0.160, 37.580
Tue Jan 10 18:03:10 EST 2017, 1671, 0.030, 0, 0.340, 489, 66, 19, 28, 24, 14.407, 13.150
Tue Jan 10 18:07:02 EST 2017, 6621, 0.530, 6, 0.840, 339, 21, 9, 3, 69, 2.663, 2.913
Tue Jan 10 18:11:20 EST 2017, 9096, 0.280, 9, 0.090, 414, 88, 5, 40, 47, 14.307, 15.050
Tue Jan 10 18:15:52 EST 2017, 4146, 0.780, 3, 0.590, 564, 43, 14, 15, 92, 42.390, 40.110
Tue Jan 10 19:20:39 EST 2017, 2908, 0.400, 7, 0.470, 377, 32, 17, 9, 13, 2.327, 2.270
Tue Jan 10 19:21:55 EST 2017, 7858, 0.900, 1, 0.970, 527, 77, 7, 34, 58, 14.697, 14.527
Tue Jan 10 19:24:46 EST 2017, 5383, 0.150, 4, 0.220, 452, 10, 2, 21, 36, 0.637, 0.647
Tue Jan 10 19:27:27 EST 2017, 433, 0.650, 10, 0.720, 302, 55, 12, 46, 81, 37.463, 36.187
Tue Jan 10 19:30:13 EST 2017, 588, 0.390, 0, 0.080, 541, 48, 3, 4, 34, 2.133, 2.640
Tue Jan 10 19:33:29 EST 2017, 5538, 0.890, 6, 0.580, 391, 93, 13, 29, 79, 74.400, 69.963
Tue Jan 10 19:35:20 EST 2017, 8013, 0.140, 9, 0.330, 316, 25, 17, 16, 12, 1.577, 1.630
Tue Jan 10 19:36:45 EST 2017, 3063, 0.640, 3, 0.830, 466, 70, 8, 41, 57, 25.510, 24.077
Tue Jan 10 19:40:27 EST 2017, 4300, 0.010, 8, 0.200, 353, 59, 1, 35, 45, 1.457, 1.533
Tue Jan 10 19:42:33 EST 2017, 9250, 0.510, 2, 0.700, 503, 14, 10, 10, 90, 4.437, 4.153
Tue Jan 10 19:46:59 EST 2017, 6775, 0.260, 5, 0.450, 578, 81, 15, 47, 23, 30.617, 28.183
Tue Jan 10 19:50:45 EST 2017, 1825, 0.760, 11, 0.950, 428, 36, 6, 22, 68, 8.967, 8.197
Tue Jan 10 19:52:41 EST 2017, 2444, 0.200, 3, 0.640, 410, 42, 4, 44, 51, 4.833, 4.927
Tue Jan 10 19:56:33 EST 2017, 7394, 0.700, 9, 0.140, 560, 87, 14, 19, 96, 109.180, 93.793
Tue Jan 10 19:59:55 EST 2017, 9869, 0.450, 6, 0.890, 485, 20, 19, 32, 29, 7.947, 7.460
Tue Jan 10 20:01:07 EST 2017, 4919, 0.950, 0, 0.390, 335, 65, 9, 7, 74, 0.103, 17.980
Tue Jan 10 20:01:57 EST 2017, 3681, 0.320, 10, 0.520, 522, 76, 2, 13, 40, 3.220, 3.433
Tue Jan 10 20:05:33 EST 2017, 8631, 0.820, 4, 0.020, 372, 31, 12, 38, 85, 31.577, 35.913
Tue Jan 10 20:09:51 EST 2017, 6156, 0.070, 1, 0.770, 447, 98, 16, 0, 17, 1.630, 1.393
Tue Jan 10 20:11:16 EST 2017, 1206, 0.570, 7, 0.270, 597, 53, 7, 25, 62, 22.920, 23.683
Tue Jan 10 20:13:07 EST 2017, 897, 0.100, 9, 0.480, 456, 28, 13, 39, 59, 13.707, 13.487
Tue Jan 10 20:15:48 EST 2017, 5847, 0.600, 3, 0.980, 306, 73, 4, 14, 14, 1.167, 1.100
Tue Jan 10 20:17:14 EST 2017, 8322, 0.350, 0, 0.230, 381, 51, 9, 27, 82, 19.313, 20.407
Tue Jan 10 20:19:25 EST 2017, 3372, 0.850, 6, 0.730, 531, 96, 18, 2, 37, 25.210, 17.143
Tue Jan 10 20:23:36 EST 2017, 4610, 0.480, 4, 0.360, 419, 84, 11, 21, 71, 37.030, 35.220
Tue Jan 10 20:27:08 EST 2017, 9560, 0.980, 10, 0.860, 569, 39, 1, 46, 26, 0.080, 1.957
Tue Jan 10 20:29:23 EST 2017, 7085, 0.230, 7, 0.110, 494, 62, 6, 8, 93, 12.303, 14.133
Tue Jan 10 20:32:19 EST 2017, 2135, 0.730, 1, 0.610, 344, 17, 16, 33, 48, 4.380, 4.907
Tue Jan 10 20:34:20 EST 2017, 1516, 0.290, 7, 0.800, 325, 11, 14, 11, 76, 3.110, 2.860
Tue Jan 10 20:36:26 EST 2017, 6466, 0.790, 1, 0.300, 475, 56, 5, 36, 31, 4.677, 5.193
Tue Jan 10 20:38:42 EST 2017, 8941, 0.040, 4, 0.550, 550, 34, 10, 24, 99, 15.573, 14.710
Tue Jan 10 20:43:38 EST 2017, 3991, 0.540, 10, 0.050, 400, 79, 19, 49, 54, 74.657, 73.170
Tue Jan 10 20:46:59 EST 2017, 2753, 0.170, 2, 0.920, 588, 90, 12, 30, 65, 31.470, 29.213
Tue Jan 10 20:48:30 EST 2017, 7703, 0.670, 8, 0.420, 438, 45, 3, 5, 20, 1.200, 1.297
Tue Jan 10 20:51:01 EST 2017, 5228, 0.420, 11, 0.670, 363, 67, 7, 43, 88, 29.443, 28.883
Tue Jan 10 20:54:58 EST 2017, 278, 0.920, 5, 0.170, 513, 22, 17, 18, 43, 0.093, 20.117
Tue Jan 10 20:58:44 EST 2017, 356, 0.270, 11, 0.310, 393, 17, 1, 2, 93, 0.730, 0.833
Tue Jan 10 21:00:34 EST 2017, 5306, 0.770, 5, 0.810, 543, 62, 10, 27, 48, 25.680, 24.163
Tue Jan 10 21:02:50 EST 2017, 7781, 0.020, 2, 0.060, 468, 40, 15, 14, 70, 9.330, 8.670
Tue Jan 10 21:06:51 EST 2017, 2831, 0.520, 8, 0.560, 318, 85, 6, 39, 25, 7.767, 7.750
Tue Jan 10 21:10:02 EST 2017, 4068, 0.140, 4, 0.430, 506, 96, 3, 33, 81, 14.487, 14.937
Tue Jan 10 21:10:58 EST 2017, 9018, 0.640, 10, 0.930, 356, 51, 13, 8, 36, 6.510, 5.293
Tue Jan 10 21:13:09 EST 2017, 6543, 0.390, 7, 0.180, 431, 74, 18, 45, 59, 71.410, 67.890
Tue Jan 10 21:17:01 EST 2017, 1593, 0.890, 1, 0.680, 581, 29, 8, 20, 14, 1.553, 1.640
Tue Jan 10 21:19:07 EST 2017, 2212, 0.080, 8, 0.990, 562, 23, 2, 48, 87, 3.660, 3.600
Tue Jan 10 21:21:23 EST 2017, 7162, 0.580, 2, 0.490, 412, 68, 12, 23, 42, 16.110, 15.800
Tue Jan 10 21:25:34 EST 2017, 9637, 0.330, 5, 0.740, 337, 46, 16, 36, 64, 22.973, 21.830
Tue Jan 10 21:29:20 EST 2017, 4687, 0.830, 11, 0.240, 487, 91, 7, 11, 19, 7.047, 7.047
Tue Jan 10 21:30:36 EST 2017, 3449, 0.460, 0, 0.870, 374, 79, 5, 17, 98, 15.493, 14.363
Tue Jan 10 21:35:02 EST 2017, 8399, 0.960, 6, 0.370, 524, 34, 14, 42, 53, 0.107, 39.990
Tue Jan 10 21:38:48 EST 2017, 5924, 0.210, 9, 0.620, 599, 57, 19, 5, 76, 27.290, 22.363
Tue Jan 10 21:40:39 EST 2017, 974, 0.710, 3, 0.120, 449, 12, 9, 30, 31, 5.503, 4.943
Tue Jan 10 21:42:35 EST 2017, 1284, 0.240, 1, 0.150, 309, 37, 11, 41, 22, 2.367, 2.480
Tue Jan 10 21:44:41 EST 2017, 6234, 0.740, 7, 0.650, 459, 82, 2, 16, 67, 7.467, 7.847
Tue Jan 10 21:47:38 EST 2017, 8709, 0.490, 10, 0.400, 534, 15, 6, 28, 45, 4.043, 4.203
Tue Jan 10 21:50:04 EST 2017, 3759, 0.990, 4, 0.900, 384, 60, 16, 3, 90, 25.877, 17.993
Tue Jan 10 21:53:50 EST 2017, 4996, 0.360, 6, 0.020, 571, 71, 13, 22, 11, 9.643, 7.713
Tue Jan 10 21:57:52 EST 2017, 9946, 0.860, 0, 0.520, 421, 26, 4, 47, 56, 0.083, 7.453
Tue Jan 10 22:00:57 EST 2017, 7471, 0.110, 3, 0.270, 346, 93, 9, 9, 33, 4.750, 5.077
Tue Jan 10 22:03:58 EST 2017, 2521, 0.610, 9, 0.770, 496, 48, 18, 34, 78, 59.353, 57.003
Tue Jan 10 22:05:54 EST 2017, 1903, 0.430, 5, 0.590, 477, 54, 12, 6, 17, 3.473, 3.373
Tue Jan 10 22:07:10 EST 2017, 6853, 0.930, 11, 0.090, 327, 99, 3, 31, 62, 0.120, 16.877
Tue Jan 10 22:09:01 EST 2017, 9328, 0.180, 8, 0.840, 402, 32, 8, 19, 39, 3.567, 3.403
Tue Jan 10 22:14:38 EST 2017, 4378, 0.680, 2, 0.340, 552, 77, 17, 44, 84, 215.700, 153.693
Tue Jan 10 22:17:09 EST 2017, 3140, 0.050, 9, 0.710, 440, 65, 15, 25, 28, 10.630, 10.057
Tue Jan 10 22:21:06 EST 2017, 8090, 0.550, 3, 0.210, 590, 20, 5, 0, 73, 3.107, 3.740
Tue Jan 10 22:23:37 EST 2017, 5615, 0.300, 0, 0.960, 515, 88, 10, 38, 50, 33.740, 30.813
Tue Jan 10 22:25:49 EST 2017, 665, 0.800, 6, 0.460, 365, 43, 19, 13, 95, 40.563, 34.213
Tue Jan 10 22:29:25 EST 2017, 510, 0.000, 4, 0.850, 595, 72, 5, 32, 52, 10.173, 10.487
Tue Jan 10 22:30:30 EST 2017, 5460, 0.500, 10, 0.350, 445, 27, 15, 7, 97, 15.690, 14.830
Tue Jan 10 22:32:36 EST 2017, 7935, 0.250, 7, 0.600, 370, 95, 10, 45, 29, 16.920, 16.793
Tue Jan 10 22:34:28 EST 2017, 2985, 0.750, 1, 0.100, 520, 50, 1, 20, 74, 1.787, 2.063
Tue Jan 10 22:35:30 EST 2017, 4223, 0.380, 9, 0.980, 332, 39, 8, 1, 40, 1.683, 1.323
Tue Jan 10 22:40:16 EST 2017, 9173, 0.880, 3, 0.480, 482, 84, 17, 26, 85, 169.130, 120.983
Tue Jan 10 22:41:37 EST 2017, 6698, 0.130, 0, 0.730, 557, 16, 13, 13, 18, 1.663, 1.607
Tue Jan 10 22:43:48 EST 2017, 1748, 0.630, 6, 0.230, 407, 61, 3, 38, 63, 10.507, 11.283
Tue Jan 10 22:47:45 EST 2017, 2367, 0.320, 2, 0.410, 426, 55, 7, 16, 35, 4.023, 4.147
Tue Jan 10 22:50:00 EST 2017, 7317, 0.820, 8, 0.910, 576, 10, 16, 41, 80, 17.390, 16.520
Tue Jan 10 22:53:46 EST 2017, 9792, 0.070, 11, 0.160, 501, 78, 11, 4, 12, 2.330, 2.250
Tue Jan 10 22:55:52 EST 2017, 4842, 0.570, 5, 0.660, 351, 33, 2, 29, 57, 2.373, 2.423
Tue Jan 10 22:58:08 EST 2017, 3604, 0.190, 6, 0.290, 463, 44, 9, 48, 46, 15.417, 15.267
Tue Jan 10 23:02:09 EST 2017, 8554, 0.690, 0, 0.790, 313, 89, 18, 23, 91, 70.050, 60.060
Tue Jan 10 23:03:09 EST 2017, 6079, 0.440, 3, 0.040, 388, 22, 14, 35, 24, 8.713, 5.927
Tue Jan 10 23:05:10 EST 2017, 1129, 0.940, 9, 0.540, 538, 67, 4, 10, 69, 0.180, 14.997
Tue Jan 10 23:07:11 EST 2017, 820, 0.470, 8, 0.700, 510, 92, 16, 24, 71, 72.830, 65.170
Tue Jan 10 23:10:12 EST 2017, 5770, 0.970, 2, 0.200, 360, 47, 6, 49, 26, 0.073, 7.870
Tue Jan 10 23:14:08 EST 2017, 8245, 0.220, 5, 0.950, 435, 69, 1, 12, 94, 2.687, 2.763
Tue Jan 10 23:16:29 EST 2017, 3295, 0.720, 11, 0.450, 585, 24, 11, 37, 49, 17.640, 17.470
Tue Jan 10 23:20:20 EST 2017, 4532, 0.100, 1, 0.570, 398, 13, 18, 43, 60, 3.673, 3.697
Tue Jan 10 23:22:26 EST 2017, 9482, 0.600, 7, 0.070, 548, 58, 8, 18, 15, 5.780, 5.770
Tue Jan 10 23:24:32 EST 2017, 7007, 0.350, 10, 0.820, 473, 36, 4, 30, 83, 8.157, 8.080
Tue Jan 10 23:26:43 EST 2017, 2057, 0.850, 4, 0.320, 323, 81, 13, 5, 38, 14.830, 12.093
Tue Jan 10 23:28:59 EST 2017, 1439, 0.160, 10, 0.010, 342, 86, 17, 27, 55, 31.090, 30.697
Tue Jan 10 23:31:25 EST 2017, 6389, 0.660, 4, 0.510, 492, 41, 7, 2, 10, 1.017, 1.107
Tue Jan 10 23:33:36 EST 2017, 8864, 0.410, 1, 0.260, 567, 64, 2, 40, 77, 5.123, 5.597
Tue Jan 10 23:37:37 EST 2017, 3914, 0.910, 7, 0.760, 417, 19, 12, 15, 32, 4.440, 4.253
Tue Jan 10 23:39:53 EST 2017, 2676, 0.280, 3, 0.130, 529, 30, 19, 9, 66, 17.240, 15.657
Tue Jan 10 23:43:49 EST 2017, 7626, 0.780, 9, 0.630, 379, 75, 10, 34, 21, 11.583, 11.257
Tue Jan 10 23:46:50 EST 2017, 5151, 0.030, 6, 0.380, 304, 53, 5, 21, 88, 6.333, 6.223
Tue Jan 10 23:51:46 EST 2017, 201, 0.530, 0, 0.880, 454, 98, 14, 46, 43, 55.323, 52.463
