# 'Timestamp', '--imbalance% 0 100', '--moveIntervalMean 120 160', '--callIntervalMean 20 30', '--callDurationMean 2 10', '--maxChannels 8 30', '--simEndTime 300 600', '--portables 1 20', '--rows 10 50', '--granularity 0 30', '--cols 10 50', 2tLadderQ_timing_secs, 3tHeap_timing_secs
Mon Jul  3 15:37:21 EDT 2017, 0.100, 123, 22, 6, 22, 557, 2, 48, 26, 42, 1.350, 1.257
Mon Jul  3 15:42:33 EDT 2017, 0.600, 143, 27, 2, 11, 407, 11, 28, 11, 22, 1.440, 1.460
Mon Jul  3 15:47:40 EDT 2017, 0.850, 133, 25, 8, 16, 482, 16, 38, 19, 12, 1.530, 1.563
Mon Jul  3 15:52:37 EDT 2017, 0.350, 153, 20, 4, 27, 332, 6, 18, 4, 32, 1.273, 1.277
Mon Jul  3 15:57:38 EDT 2017, 0.480, 138, 29, 7, 13, 370, 4, 23, 22, 17, 1.267, 1.257
Mon Jul  3 16:02:15 EDT 2017, 0.980, 158, 24, 3, 24, 520, 13, 43, 7, 37, 3.127, 2.150
Mon Jul  3 16:07:21 EDT 2017, 0.730, 128, 21, 9, 19, 445, 18, 13, 15, 47, 1.730, 1.663
Mon Jul  3 16:12:33 EDT 2017, 0.230, 148, 26, 5, 8, 595, 9, 33, 0, 27, 1.560, 1.557
Mon Jul  3 16:17:29 EDT 2017, 0.170, 130, 21, 3, 12, 576, 3, 10, 24, 44, 1.270, 1.283
Mon Jul  3 16:22:46 EDT 2017, 0.670, 150, 26, 7, 23, 426, 12, 30, 9, 24, 1.530, 1.540
Mon Jul  3 16:27:42 EDT 2017, 0.920, 120, 28, 5, 29, 501, 17, 20, 17, 14, 1.467, 1.557
Mon Jul  3 16:32:14 EDT 2017, 0.420, 140, 23, 9, 18, 351, 8, 40, 2, 34, 1.557, 1.453
Mon Jul  3 16:37:30 EDT 2017, 0.290, 125, 27, 2, 26, 314, 5, 35, 28, 19, 1.277, 1.253
Mon Jul  3 16:42:27 EDT 2017, 0.790, 145, 22, 6, 15, 464, 15, 15, 13, 39, 1.787, 1.557
Mon Jul  3 16:47:33 EDT 2017, 0.540, 135, 24, 4, 9, 389, 19, 45, 21, 49, 4.760, 2.543
Mon Jul  3 16:52:45 EDT 2017, 0.040, 155, 29, 8, 20, 539, 10, 25, 6, 29, 1.363, 1.343
Mon Jul  3 16:57:52 EDT 2017, 0.030, 126, 20, 5, 15, 337, 15, 30, 22, 36, 1.570, 1.667
Mon Jul  3 17:02:13 EDT 2017, 0.530, 146, 25, 9, 26, 487, 5, 10, 7, 16, 1.277, 1.277
Mon Jul  3 17:07:19 EDT 2017, 0.780, 136, 28, 3, 21, 412, 1, 40, 29, 26, 1.300, 1.297
Mon Jul  3 17:12:36 EDT 2017, 0.280, 156, 23, 7, 10, 562, 10, 20, 14, 46, 1.550, 1.517
Mon Jul  3 17:17:28 EDT 2017, 0.400, 131, 26, 4, 23, 525, 17, 15, 18, 21, 1.483, 1.557
Mon Jul  3 17:22:44 EDT 2017, 0.900, 151, 21, 8, 12, 375, 8, 35, 3, 41, 1.757, 1.530
Mon Jul  3 17:27:51 EDT 2017, 0.650, 121, 24, 2, 18, 450, 3, 25, 26, 31, 1.260, 1.220
Mon Jul  3 17:32:22 EDT 2017, 0.150, 141, 29, 6, 29, 300, 13, 45, 11, 11, 1.240, 1.257
Mon Jul  3 17:37:29 EDT 2017, 0.210, 138, 23, 8, 25, 318, 16, 27, 16, 39, 1.560, 1.570
Mon Jul  3 18:42:26 EDT 2017, 0.710, 158, 28, 4, 14, 468, 7, 47, 1, 19, 1.177, 1.433
Mon Jul  3 18:47:32 EDT 2017, 0.960, 128, 26, 6, 8, 393, 2, 17, 24, 29, 1.270, 1.290
Mon Jul  3 18:52:34 EDT 2017, 0.460, 148, 21, 2, 19, 543, 11, 37, 9, 49, 2.740, 2.063
Mon Jul  3 18:57:41 EDT 2017, 0.340, 123, 29, 9, 11, 581, 19, 42, 20, 24, 2.147, 1.863
Mon Jul  3 19:02:17 EDT 2017, 0.840, 143, 24, 5, 22, 431, 9, 22, 5, 44, 1.550, 1.577
Mon Jul  3 19:07:19 EDT 2017, 0.590, 133, 22, 7, 28, 506, 4, 32, 28, 34, 1.470, 1.460
Mon Jul  3 19:12:26 EDT 2017, 0.090, 153, 27, 3, 17, 356, 14, 12, 13, 14, 1.260, 1.293
Mon Jul  3 19:17:32 EDT 2017, 0.060, 132, 28, 2, 9, 440, 6, 23, 14, 40, 1.267, 1.283
Mon Jul  3 19:22:34 EDT 2017, 0.560, 152, 23, 6, 20, 590, 16, 43, 29, 20, 2.153, 1.873
Mon Jul  3 19:27:41 EDT 2017, 0.810, 122, 20, 4, 25, 365, 11, 13, 6, 10, 1.247, 1.280
Mon Jul  3 19:32:17 EDT 2017, 0.310, 142, 25, 8, 14, 515, 1, 33, 21, 30, 1.257, 1.260
Mon Jul  3 19:37:19 EDT 2017, 0.430, 127, 24, 3, 28, 478, 8, 48, 10, 15, 1.283, 1.480
Mon Jul  3 19:39:25 EDT 2017, 0.930, 147, 29, 7, 17, 328, 18, 28, 25, 35, 2.080, 1.773
Mon Jul  3 19:40:26 EDT 2017, 0.680, 137, 27, 5, 12, 553, 13, 38, 2, 45, 3.087, 2.170
Mon Jul  3 19:41:36 EDT 2017, 0.180, 157, 22, 9, 23, 403, 4, 18, 17, 25, 1.253, 1.243
Mon Jul  3 19:42:27 EDT 2017, 0.120, 120, 25, 7, 19, 384, 7, 36, 8, 42, 1.477, 1.470
Mon Jul  3 19:43:37 EDT 2017, 0.620, 140, 20, 3, 8, 534, 17, 16, 23, 22, 1.567, 1.557
Mon Jul  3 19:48:34 EDT 2017, 0.870, 130, 22, 9, 13, 309, 12, 46, 0, 12, 1.457, 1.473
Mon Jul  3 20:52:47 EDT 2017, 0.370, 150, 27, 5, 24, 459, 2, 26, 15, 32, 1.223, 1.260
Mon Jul  3 20:55:53 EDT 2017, 0.250, 135, 21, 6, 16, 497, 10, 11, 12, 17, 1.267, 1.237
Mon Jul  3 21:00:19 EDT 2017, 0.750, 155, 26, 2, 27, 347, 19, 31, 27, 37, 2.383, 1.820
Mon Jul  3 21:05:21 EDT 2017, 0.500, 125, 29, 8, 21, 572, 14, 21, 4, 47, 1.973, 1.780
Mon Jul  3 22:10:29 EDT 2017, 0.000, 145, 24, 4, 10, 422, 5, 41, 19, 27, 1.250, 1.247
Mon Jul  3 22:15:31 EDT 2017, 0.000, 132, 25, 5, 15, 473, 13, 46, 10, 22, 1.600, 1.600
Mon Jul  3 22:20:37 EDT 2017, 0.500, 152, 20, 9, 26, 323, 3, 26, 25, 42, 1.253, 1.280
Mon Jul  3 22:25:44 EDT 2017, 0.750, 122, 23, 3, 20, 548, 8, 36, 2, 32, 1.773, 1.640
Mon Jul  3 22:30:25 EDT 2017, 0.250, 142, 28, 7, 9, 398, 18, 16, 17, 12, 1.257, 1.263
Mon Jul  3 22:35:22 EDT 2017, 0.370, 127, 22, 4, 23, 436, 11, 21, 13, 37, 1.570, 1.567
Mon Jul  3 22:40:28 EDT 2017, 0.870, 147, 27, 8, 12, 586, 1, 41, 28, 17, 1.253, 1.250
Mon Jul  3 22:45:45 EDT 2017, 0.620, 137, 29, 2, 17, 361, 6, 11, 6, 27, 1.280, 1.263
Mon Jul  3 22:50:47 EDT 2017, 0.120, 157, 24, 6, 28, 511, 15, 31, 21, 47, 2.043, 1.837
Mon Jul  3 22:55:54 EDT 2017, 0.180, 120, 27, 8, 24, 492, 14, 14, 12, 24, 1.277, 1.243
Mon Jul  3 23:00:25 EDT 2017, 0.680, 140, 22, 4, 13, 342, 5, 34, 27, 44, 1.537, 1.557
Tue Jul  4 00:03:56 EDT 2017, 0.930, 130, 20, 6, 8, 567, 9, 24, 4, 34, 1.873, 1.573
Tue Jul  4 00:08:38 EDT 2017, 0.430, 150, 25, 2, 19, 417, 19, 44, 19, 14, 1.567, 1.540
Tue Jul  4 00:13:35 EDT 2017, 0.310, 135, 24, 9, 11, 379, 12, 39, 8, 39, 1.880, 1.530
Tue Jul  4 00:18:47 EDT 2017, 0.810, 155, 29, 5, 22, 529, 2, 19, 23, 19, 1.187, 1.260
Tue Jul  4 01:23:55 EDT 2017, 0.560, 125, 26, 7, 27, 304, 7, 49, 0, 29, 1.557, 1.337
Tue Jul  4 01:28:51 EDT 2017, 0.060, 145, 21, 3, 16, 454, 17, 29, 15, 49, 2.257, 1.913
Tue Jul  4 01:33:23 EDT 2017, 0.090, 126, 22, 2, 10, 539, 4, 18, 18, 16, 1.363, 1.357
Tue Jul  4 01:38:29 EDT 2017, 0.590, 146, 27, 6, 21, 389, 14, 38, 3, 36, 2.093, 1.767
Tue Jul  4 01:43:36 EDT 2017, 0.840, 136, 25, 4, 26, 464, 18, 28, 26, 46, 3.350, 2.157
Tue Jul  4 01:48:43 EDT 2017, 0.340, 156, 20, 8, 15, 314, 9, 48, 11, 26, 1.560, 1.447
Tue Jul  4 01:53:45 EDT 2017, 0.460, 131, 28, 3, 29, 351, 2, 33, 22, 41, 1.273, 1.260
Tue Jul  4 02:59:29 EDT 2017, 0.960, 151, 23, 7, 18, 501, 11, 13, 7, 21, 3600.000, 3600.000
Tue Jul  4 03:03:26 EDT 2017, 0.710, 121, 21, 5, 13, 426, 16, 43, 29, 11, 1.580, 1.557
Tue Jul  4 04:07:40 EDT 2017, 0.210, 141, 26, 9, 24, 576, 6, 23, 14, 31, 1.270, 1.290
Tue Jul  4 04:12:37 EDT 2017, 0.150, 138, 20, 7, 19, 595, 5, 40, 20, 18, 1.277, 1.253
Tue Jul  4 04:17:48 EDT 2017, 0.650, 158, 25, 3, 8, 445, 15, 20, 5, 38, 1.877, 1.553
Tue Jul  4 04:22:55 EDT 2017, 0.900, 128, 28, 9, 14, 520, 19, 30, 27, 48, 4.043, 2.223
Tue Jul  4 04:28:07 EDT 2017, 0.400, 148, 23, 5, 25, 370, 10, 10, 12, 28, 1.290, 1.223
Tue Jul  4 04:32:39 EDT 2017, 0.280, 123, 26, 6, 17, 333, 3, 25, 16, 43, 1.287, 1.230
Tue Jul  4 04:37:35 EDT 2017, 0.780, 143, 21, 2, 28, 483, 12, 45, 1, 23, 1.970, 1.660
Tue Jul  4 04:42:42 EDT 2017, 0.530, 133, 24, 8, 22, 408, 17, 15, 24, 13, 1.297, 1.250
Tue Jul  4 05:47:49 EDT 2017, 0.030, 153, 29, 4, 11, 558, 8, 35, 9, 33, 1.517, 1.457
Tue Jul  4 05:53:01 EDT 2017, 0.040, 123, 20, 9, 27, 356, 17, 20, 22, 20, 1.277, 1.267
Tue Jul  4 05:57:58 EDT 2017, 0.540, 143, 25, 5, 16, 506, 8, 40, 7, 40, 1.820, 1.767
Tue Jul  4 06:02:39 EDT 2017, 0.790, 133, 27, 7, 11, 431, 3, 10, 15, 30, 1.283, 1.280
Tue Jul  4 06:07:46 EDT 2017, 0.290, 153, 22, 3, 22, 581, 13, 30, 0, 10, 1.263, 1.287
Tue Jul  4 06:12:42 EDT 2017, 0.420, 138, 26, 8, 8, 543, 15, 45, 26, 35, 2.443, 1.867
Tue Jul  4 06:17:59 EDT 2017, 0.920, 158, 21, 4, 19, 393, 6, 25, 11, 15, 1.250, 1.267
Tue Jul  4 06:23:01 EDT 2017, 0.670, 128, 23, 6, 25, 468, 1, 35, 19, 25, 1.273, 1.263
Tue Jul  4 06:28:02 EDT 2017, 0.170, 148, 28, 2, 14, 318, 10, 15, 4, 45, 1.277, 1.357
Tue Jul  4 06:32:44 EDT 2017, 0.230, 130, 23, 4, 18, 300, 19, 37, 28, 22, 1.553, 1.553
Tue Jul  4 06:37:36 EDT 2017, 0.730, 150, 28, 8, 29, 450, 9, 17, 13, 42, 1.387, 1.483
Tue Jul  4 07:41:44 EDT 2017, 0.980, 120, 25, 2, 23, 375, 4, 47, 20, 32, 1.433, 1.500
Tue Jul  4 07:46:46 EDT 2017, 0.480, 140, 20, 6, 12, 525, 14, 27, 5, 12, 1.363, 1.260
Tue Jul  4 07:51:53 EDT 2017, 0.360, 125, 29, 5, 21, 562, 16, 12, 24, 37, 1.657, 1.557
Tue Jul  4 07:57:10 EDT 2017, 0.860, 145, 24, 9, 10, 412, 7, 32, 9, 17, 1.253, 1.257
Tue Jul  4 08:01:41 EDT 2017, 0.610, 135, 22, 3, 15, 487, 2, 22, 17, 27, 1.267, 1.273
Tue Jul  4 08:06:48 EDT 2017, 0.110, 155, 27, 7, 26, 337, 11, 42, 2, 47, 1.837, 1.670
Tue Jul  4 08:11:45 EDT 2017, 0.070, 136, 28, 6, 23, 422, 9, 33, 1, 16, 1.277, 1.293
Tue Jul  4 08:16:57 EDT 2017, 0.570, 156, 23, 2, 12, 572, 18, 13, 16, 36, 1.757, 1.663
Tue Jul  4 08:21:53 EDT 2017, 0.820, 126, 21, 8, 17, 347, 13, 43, 8, 46, 3.050, 2.067
Tue Jul  4 08:27:00 EDT 2017, 0.320, 146, 26, 4, 28, 497, 4, 23, 23, 26, 1.240, 1.253
Tue Jul  4 08:31:42 EDT 2017, 0.450, 121, 24, 7, 14, 459, 6, 18, 5, 41, 1.233, 1.290
Tue Jul  4 08:36:38 EDT 2017, 0.950, 141, 29, 3, 25, 309, 16, 38, 20, 21, 1.923, 1.577
Tue Jul  4 09:41:16 EDT 2017, 0.700, 131, 27, 9, 20, 534, 11, 28, 12, 11, 1.270, 1.330
Tue Jul  4 09:46:27 EDT 2017, 0.200, 151, 22, 5, 9, 384, 1, 48, 27, 31, 1.247, 1.283
Tue Jul  4 09:51:24 EDT 2017, 0.140, 129, 25, 3, 13, 403, 10, 26, 6, 19, 1.297, 1.363
Tue Jul  4 09:56:31 EDT 2017, 0.640, 149, 20, 7, 24, 553, 19, 46, 21, 39, 4.867, 2.467
Tue Jul  4 10:01:08 EDT 2017, 0.890, 139, 23, 5, 29, 328, 14, 16, 14, 49, 1.833, 1.560
Tue Jul  4 10:06:19 EDT 2017, 0.390, 159, 28, 9, 18, 478, 5, 36, 29, 29, 1.257, 1.367
Tue Jul  4 10:11:26 EDT 2017, 0.260, 134, 21, 2, 27, 515, 7, 41, 3, 44, 1.850, 1.857
Tue Jul  4 10:16:33 EDT 2017, 0.760, 154, 26, 6, 16, 365, 17, 21, 18, 24, 1.543, 1.547
Tue Jul  4 10:21:35 EDT 2017, 0.510, 124, 29, 4, 10, 590, 12, 31, 10, 14, 1.257, 1.343
Tue Jul  4 10:26:41 EDT 2017, 0.010, 144, 24, 8, 21, 440, 3, 11, 25, 34, 1.237, 1.257
Tue Jul  4 10:31:18 EDT 2017, 0.020, 128, 29, 7, 16, 386, 15, 24, 12, 12, 1.207, 1.277
Tue Jul  4 10:36:09 EDT 2017, 0.520, 148, 24, 3, 27, 536, 5, 44, 27, 32, 1.553, 1.563
Tue Jul  4 11:41:17 EDT 2017, 0.770, 138, 21, 9, 22, 311, 1, 14, 4, 42, 1.170, 1.270
Tue Jul  4 11:46:24 EDT 2017, 0.270, 158, 26, 5, 11, 461, 10, 34, 19, 22, 1.260, 1.270
Tue Jul  4 11:51:31 EDT 2017, 0.390, 133, 22, 6, 19, 499, 17, 49, 8, 47, 4.760, 2.497
Tue Jul  4 11:56:38 EDT 2017, 0.890, 153, 27, 2, 8, 349, 8, 29, 23, 27, 1.450, 1.333
Tue Jul  4 12:01:10 EDT 2017, 0.640, 123, 25, 8, 13, 574, 3, 39, 1, 17, 1.250, 1.247
Tue Jul  4 13:04:43 EDT 2017, 0.140, 143, 20, 4, 24, 424, 13, 19, 16, 37, 1.537, 1.550
Tue Jul  4 13:10:00 EDT 2017, 0.210, 135, 27, 2, 29, 443, 16, 37, 10, 10, 1.233, 1.237
Tue Jul  4 13:15:02 EDT 2017, 0.710, 155, 22, 6, 18, 593, 7, 17, 25, 30, 1.247, 1.240
Tue Jul  4 13:19:58 EDT 2017, 0.960, 125, 24, 4, 12, 368, 2, 47, 2, 40, 1.253, 1.350
Tue Jul  4 13:25:15 EDT 2017, 0.460, 145, 29, 8, 23, 518, 11, 27, 17, 20, 1.243, 1.350
Tue Jul  4 13:30:17 EDT 2017, 0.330, 120, 21, 3, 9, 480, 18, 12, 14, 45, 1.697, 1.507
Tue Jul  4 13:35:18 EDT 2017, 0.830, 140, 26, 7, 20, 330, 9, 32, 29, 25, 1.450, 1.357
Tue Jul  4 14:40:16 EDT 2017, 0.580, 130, 28, 5, 26, 555, 4, 22, 6, 15, 1.250, 1.230
Tue Jul  4 14:45:23 EDT 2017, 0.080, 150, 23, 9, 15, 405, 14, 42, 21, 35, 1.743, 1.540
Tue Jul  4 14:50:30 EDT 2017, 0.110, 132, 22, 8, 11, 321, 6, 30, 18, 28, 1.237, 1.243
Tue Jul  4 14:55:32 EDT 2017, 0.610, 152, 27, 4, 22, 471, 15, 10, 3, 48, 1.557, 1.537
Tue Jul  4 15:00:08 EDT 2017, 0.860, 122, 29, 6, 28, 396, 11, 40, 26, 38, 2.130, 1.720
Tue Jul  4 15:05:15 EDT 2017, 0.360, 142, 24, 2, 17, 546, 1, 20, 11, 18, 1.257, 1.237
Tue Jul  4 15:10:17 EDT 2017, 0.490, 127, 25, 9, 25, 583, 8, 15, 15, 33, 1.253, 1.450
Tue Jul  4 16:15:55 EDT 2017, 0.990, 147, 20, 5, 14, 433, 18, 35, 0, 13, 3600.000, 3600.000
Tue Jul  4 16:20:32 EDT 2017, 0.740, 137, 23, 7, 9, 508, 13, 25, 22, 23, 1.550, 1.543
Tue Jul  4 16:25:33 EDT 2017, 0.240, 157, 28, 3, 20, 358, 4, 45, 7, 43, 1.260, 1.363
Tue Jul  4 16:30:10 EDT 2017, 0.180, 124, 23, 5, 24, 340, 7, 28, 16, 26, 1.213, 1.220
Tue Jul  4 16:35:17 EDT 2017, 0.680, 144, 28, 9, 13, 490, 17, 48, 1, 46, 4.440, 2.337
Tue Jul  4 16:40:19 EDT 2017, 0.930, 134, 26, 3, 18, 415, 12, 18, 24, 36, 1.653, 1.577
Tue Jul  4 16:45:25 EDT 2017, 0.430, 154, 21, 7, 29, 565, 2, 38, 9, 16, 1.233, 1.273
Tue Jul  4 16:50:32 EDT 2017, 0.300, 139, 27, 4, 16, 527, 10, 43, 20, 31, 1.663, 1.667
Tue Jul  4 16:55:34 EDT 2017, 0.800, 159, 22, 8, 27, 377, 19, 23, 5, 11, 1.243, 1.273
Tue Jul  4 17:00:11 EDT 2017, 0.550, 129, 20, 2, 21, 452, 14, 33, 28, 21, 1.627, 1.533
Tue Jul  4 17:05:17 EDT 2017, 0.050, 149, 25, 6, 10, 302, 5, 13, 13, 41, 1.300, 1.297
Tue Jul  4 17:11:19 EDT 2017, 0.030, 137, 24, 3, 26, 579, 10, 47, 29, 14, 1.363, 1.463
Tue Jul  4 17:15:26 EDT 2017, 0.530, 157, 29, 7, 15, 429, 1, 27, 14, 34, 1.250, 1.267
Tue Jul  4 17:20:33 EDT 2017, 0.780, 127, 27, 5, 9, 504, 6, 37, 22, 44, 1.830, 1.640
Tue Jul  4 17:25:34 EDT 2017, 0.280, 147, 22, 9, 20, 354, 15, 17, 7, 24, 1.250, 1.247
Tue Jul  4 17:30:11 EDT 2017, 0.410, 122, 28, 2, 12, 316, 13, 22, 25, 49, 1.773, 1.507
Tue Jul  4 17:35:13 EDT 2017, 0.910, 142, 23, 6, 23, 466, 3, 42, 10, 29, 1.247, 1.240
Tue Jul  4 17:40:19 EDT 2017, 0.660, 132, 20, 4, 28, 391, 8, 12, 18, 19, 1.250, 1.257
Tue Jul  4 17:45:26 EDT 2017, 0.160, 152, 25, 8, 17, 541, 18, 32, 3, 39, 2.127, 1.837
Tue Jul  4 17:50:28 EDT 2017, 0.220, 125, 21, 6, 13, 560, 12, 10, 24, 12, 1.237, 1.227
Tue Jul  4 17:54:44 EDT 2017, 0.720, 145, 26, 2, 24, 410, 2, 30, 9, 32, 1.240, 1.240
Tue Jul  4 17:59:51 EDT 2017, 0.970, 135, 29, 8, 19, 485, 7, 20, 16, 42, 1.563, 1.560
Tue Jul  4 18:04:13 EDT 2017, 0.470, 155, 24, 4, 8, 335, 16, 40, 1, 22, 1.547, 1.557
Tue Jul  4 18:09:20 EDT 2017, 0.350, 130, 25, 7, 21, 372, 14, 35, 27, 47, 2.150, 1.747
Tue Jul  4 18:14:27 EDT 2017, 0.850, 150, 20, 3, 10, 522, 4, 15, 12, 27, 1.260, 1.250
Tue Jul  4 18:19:29 EDT 2017, 0.600, 120, 22, 9, 16, 447, 9, 45, 20, 17, 1.340, 1.370
Tue Jul  4 18:34:48 EDT 2017, 0.100, 140, 27, 5, 27, 597, 19, 25, 5, 37, 1.827, 1.733
Tue Jul  4 18:39:20 EDT 2017, 0.070, 121, 26, 4, 21, 513, 2, 16, 6, 28, 1.240, 1.260
Tue Jul  4 18:44:27 EDT 2017, 0.570, 141, 21, 8, 10, 363, 11, 36, 21, 48, 2.153, 1.627
Tue Jul  4 18:49:28 EDT 2017, 0.820, 131, 24, 2, 15, 588, 16, 26, 13, 38, 2.640, 2.133
Tue Jul  4 18:54:35 EDT 2017, 0.320, 151, 29, 6, 26, 438, 6, 46, 28, 18, 1.247, 1.260
