# 'Timestamp', '--gvt-delay 100 10000', '--imbalance% 0 100', '--delay 0 12', '--selfEvents% 0 100', '--simEndTime 300 600', '--rows 10 100', '--eventsPerAgent 1 20', '--granularity 0 50', '--cols 10 100', ladderQ_timing_secs, heap2tQ_timing_secs
Fri Dec 30 02:34:59 EST 2016, 8895, .14000000000000000000, 9, .79000000000000000000, 592, 38, 12, 33, 68, 24.237, 22.110
Fri Dec 30 02:35:40 EST 2016, 3945, .64000000000000000000, 3, .29000000000000000000, 442, 83, 3, 8, 23, 2.547, 2.493
Fri Dec 30 02:37:46 EST 2016, 2707, .02000000000000000000, 7, .66000000000000000000, 554, 94, 10, 15, 79, 56.610, 26.603
Fri Dec 30 02:38:56 EST 2016, 7657, .52000000000000000000, 1, .16000000000000000000, 404, 49, 19, 40, 34, 18.390, 15.787
Fri Dec 30 02:39:47 EST 2016, 5182, .27000000000000000000, 4, .91000000000000000000, 329, 71, 15, 2, 56, 8.387, 5.677
Fri Dec 30 02:40:42 EST 2016, 232, .77000000000000000000, 10, .41000000000000000000, 479, 26, 5, 27, 11, 1.507, 1.587
Fri Dec 30 02:41:43 EST 2016, 194, .22000000000000000000, 8, .96000000000000000000, 323, 51, 11, 32, 14, 3.073, 2.957
Fri Dec 30 02:42:49 EST 2016, 5144, .72000000000000000000, 2, .46000000000000000000, 473, 96, 2, 7, 59, 4.767, 4.913
Fri Dec 30 02:43:54 EST 2016, 7619, .47000000000000000000, 5, .71000000000000000000, 548, 29, 6, 44, 36, 7.280, 6.623
Fri Dec 30 02:50:31 EST 2016, 2669, .97000000000000000000, 11, .21000000000000000000, 398, 74, 16, 19, 81, 300.000, 76.817
Fri Dec 30 02:50:52 EST 2016, 3906, .35000000000000000000, --selfEvents, --simEndTime, --rows, --eventsPerAgent, --granularity, --cols, , 0.060, 0.063
Fri Dec 30 02:51:57 EST 2016, 8856, .85000000000000000000, 6, .34000000000000000000, 436, 18, 4, 26, 70, 6.400, 5.940
Fri Dec 30 02:53:03 EST 2016, 6381, .10000000000000000000, 9, .59000000000000000000, 361, 85, 9, 13, 48, 10.157, 9.173
Fri Dec 30 02:59:20 EST 2016, 1431, .60000000000000000000, 3, .09000000000000000000, 511, 40, 18, 38, 93, 300.000, 103.750
Fri Dec 30 03:00:10 EST 2016, 2050, .41000000000000000000, 11, .28000000000000000000, 455, 34, 10, 16, 31, 7.363, 5.993
Fri Dec 30 03:01:06 EST 2016, 7000, .91000000000000000000, 5, .78000000000000000000, 305, 79, 1, 41, 76, 5.563, 5.593
Fri Dec 30 03:02:07 EST 2016, 9475, .16000000000000000000, 2, .03000000000000000000, 380, 12, 5, 4, 53, 1.157, 1.200
Fri Dec 30 03:08:43 EST 2016, 4525, .66000000000000000000, 8, .53000000000000000000, 530, 57, 15, 29, 98, 300.000, 80.477
Fri Dec 30 03:09:24 EST 2016, 3288, .04000000000000000000, 4, .40000000000000000000, 417, 68, 12, 48, 20, 9.290, 9.703
Fri Dec 30 03:10:19 EST 2016, 8238, .54000000000000000000, 10, .90000000000000000000, 567, 23, 3, 23, 65, 4.123, 3.537
Fri Dec 30 03:11:45 EST 2016, 5763, .29000000000000000000, 7, .15000000000000000000, 492, 91, 8, 35, 42, 30.387, 25.097
Fri Dec 30 03:12:46 EST 2016, 813, .79000000000000000000, 1, .65000000000000000000, 342, 46, 17, 10, 87, 27.673, 12.043
Fri Dec 30 03:13:21 EST 2016, 1122, .26000000000000000000, 5, .56000000000000000000, 408, 26, 2, 24, 79, 2.270, 2.410
Fri Dec 30 03:15:32 EST 2016, 6072, .76000000000000000000, 11, .06000000000000000000, 558, 71, 12, 49, 34, 70.190, 45.633
Fri Dec 30 03:16:38 EST 2016, 8547, .01000000000000000000, 8, .81000000000000000000, 483, 49, 17, 12, 56, 14.153, 11.513
Fri Dec 30 03:17:28 EST 2016, 3597, .51000000000000000000, 2, .31000000000000000000, 333, 94, 7, 37, 11, 3.623, 4.013
Fri Dec 30 03:18:59 EST 2016, 4834, .13000000000000000000, 9, .68000000000000000000, 520, 82, 5, 43, 90, 32.970, 30.633
Fri Dec 30 03:20:09 EST 2016, 9784, .63000000000000000000, 3, .18000000000000000000, 370, 37, 14, 18, 45, 34.717, 15.040
Fri Dec 30 03:20:25 EST 2016, 7309, .38000000000000000000, --selfEvents, --simEndTime, --rows, --eventsPerAgent, --granularity, --cols, , 0.050, 0.050
Fri Dec 30 03:21:30 EST 2016, 2359, .88000000000000000000, 6, .43000000000000000000, 595, 15, 9, 5, 22, 3.063, 3.373
Fri Dec 30 03:22:26 EST 2016, 1741, .07000000000000000000, 1, .12000000000000000000, 539, 20, 1, 27, 95, 0.837, 0.883
Fri Dec 30 03:29:03 EST 2016, 6691, .57000000000000000000, 7, .62000000000000000000, 389, 65, 11, 2, 50, 300.000, 7.917
Fri Dec 30 03:32:30 EST 2016, 9166, .32000000000000000000, 10, .37000000000000000000, 314, 43, 15, 40, 73, 81.353, 26.170
Fri Dec 30 03:32:45 EST 2016, 4216, .82000000000000000000, 4, .87000000000000000000, 464, 88, 6, 15, 28, 8.280, 7.420
Fri Dec 30 03:33:41 EST 2016, 2978, .44000000000000000000, 6, --simEndTime, --rows, --eventsPerAgent, --granularity, --cols, , 0.053, 0.050
Fri Dec 30 03:34:41 EST 2016, 7928, .94000000000000000000, --selfEvents, --simEndTime, --rows, --eventsPerAgent, --granularity, --cols, , 0.057, 0.057
Fri Dec 30 03:41:18 EST 2016, 5453, .19000000000000000000, 3, .25000000000000000000, 576, 77, 18, 21, 62, 300.000, 44.590
Fri Dec 30 03:41:54 EST 2016, 503, .69000000000000000000, 9, .75000000000000000000, 426, 32, 8, 46, 17, 4.817, 4.643
Fri Dec 30 03:48:36 EST 2016, 658, .49000000000000000000, 2, .42000000000000000000, 487, 84, 16, 2, 63, 300.000, 26.617
Fri Dec 30 03:49:01 EST 2016, 5608, .99000000000000000000, 8, .92000000000000000000, 337, 39, 7, 27, 18, 3.250, 2.993
Fri Dec 30 03:50:02 EST 2016, 8083, .24000000000000000000, 11, .17000000000000000000, 412, 61, 2, 14, 86, 5.860, 5.597
Fri Dec 30 03:51:12 EST 2016, 3133, .74000000000000000000, 5, .67000000000000000000, 562, 16, 12, 39, 41, 12.363, 10.680
Fri Dec 30 03:54:03 EST 2016, 4370, .11000000000000000000, 7, .29000000000000000000, 375, 27, 19, 33, 74, 84.950, 18.170
Fri Dec 30 03:55:09 EST 2016, 9320, .61000000000000000000, 1, .79000000000000000000, 525, 72, 9, 8, 29, 4.197, 3.620
Fri Dec 30 03:56:25 EST 2016, 6845, .36000000000000000000, 4, .04000000000000000000, 450, 50, 4, 45, 97, 22.250, 18.533
Fri Dec 30 04:02:52 EST 2016, 1895, .86000000000000000000, 10, .54000000000000000000, 300, 95, 14, 20, 52, 238.577, 30.957
Fri Dec 30 04:04:07 EST 2016, 2514, .18000000000000000000, 4, .85000000000000000000, 356, 89, 15, 48, 69, 53.220, 47.020
Fri Dec 30 04:04:17 EST 2016, 7464, .68000000000000000000, 10, .35000000000000000000, 506, 44, 6, 23, 24, 6.707, 5.867
Fri Dec 30 04:05:23 EST 2016, 9939, .43000000000000000000, 7, .60000000000000000000, 581, 67, 1, 36, 91, 7.200, 7.450
Fri Dec 30 04:06:29 EST 2016, 4989, .93000000000000000000, 1, .10000000000000000000, 431, 22, 10, 11, 46, 8.827, 12.137
Fri Dec 30 04:07:19 EST 2016, 3752, .30000000000000000000, 9, .98000000000000000000, 544, 11, 17, 17, 58, 4.767, 4.480
Fri Dec 30 04:08:20 EST 2016, 8702, .80000000000000000000, 3, .48000000000000000000, 394, 56, 8, 42, 13, 5.433, 5.177
Fri Dec 30 04:09:15 EST 2016, 6227, .05000000000000000000, --selfEvents, --simEndTime, --rows, --eventsPerAgent, --granularity, --cols, , 0.050, 0.053
Fri Dec 30 04:11:01 EST 2016, 1277, .55000000000000000000, 6, .23000000000000000000, 469, 78, 13, 30, 35, 42.597, 30.747
Fri Dec 30 04:11:32 EST 2016, 967, .02000000000000000000, 11, .01000000000000000000, 572, 58, 7, 41, 38, 12.900, 12.480
Fri Dec 30 04:12:47 EST 2016, 5917, .52000000000000000000, 5, .51000000000000000000, 422, 13, 17, 16, 83, 21.827, 10.500
Fri Dec 30 04:13:28 EST 2016, 8392, .27000000000000000000, 2, .26000000000000000000, 347, 81, 12, 28, 15, 5.433, 5.163
Fri Dec 30 04:14:28 EST 2016, 3442, .77000000000000000000, 8, .76000000000000000000, 497, 36, 3, 3, 60, 3.617, 2.857
Fri Dec 30 04:15:39 EST 2016, 4680, .40000000000000000000, 3, .14000000000000000000, 309, 47, 10, 22, 49, 11.947, 9.960
Fri Dec 30 04:22:06 EST 2016, 9630, .90000000000000000000, 9, .64000000000000000000, 459, 92, 19, 47, 94, 300.000, 199.777
Fri Dec 30 04:22:36 EST 2016, 7155, .15000000000000000000, 6, .39000000000000000000, 534, 25, 14, 9, 27, 3.787, 3.577
Fri Dec 30 04:23:32 EST 2016, 2205, .65000000000000000000, --selfEvents, --simEndTime, --rows, --eventsPerAgent, --granularity, --cols, , 0.050, 0.057
Fri Dec 30 04:24:37 EST 2016, 1586, .33000000000000000000, 8, .70000000000000000000, 440, 75, 6, 6, 43, 5.967, 5.173
Fri Dec 30 04:31:19 EST 2016, 6536, .83000000000000000000, 2, .20000000000000000000, 590, 30, 16, 31, 88, 300.000, 101.017
Fri Dec 30 04:31:55 EST 2016, 9011, .08000000000000000000, 5, .95000000000000000000, 515, 98, 11, 19, 21, 9.760, 7.393
Fri Dec 30 04:32:45 EST 2016, 4061, .58000000000000000000, 11, .45000000000000000000, 365, 53, 1, 44, 66, 3.397, 3.570
Fri Dec 30 04:33:46 EST 2016, 2823, .21000000000000000000, 1, .57000000000000000000, 478, 41, 9, 25, 32, 3.357, 2.937
Fri Dec 30 04:34:47 EST 2016, 7773, .71000000000000000000, 7, .07000000000000000000, 328, 86, 18, --cols, , 0.060, 0.050
Fri Dec 30 04:35:47 EST 2016, 5298, .46000000000000000000, 10, .82000000000000000000, 403, 19, 13, 37, 10, 2.080, 1.887
Fri Dec 30 04:37:08 EST 2016, 348, .96000000000000000000, 4, .32000000000000000000, 553, 64, 4, 12, 55, 19.033, 14.497
Fri Dec 30 04:42:50 EST 2016, 271, .36000000000000000000, 10, .21000000000000000000, 340, 69, 19, 3, 27, 193.430, 6.970
Fri Dec 30 04:44:15 EST 2016, 5221, .86000000000000000000, 4, .71000000000000000000, 490, 24, 9, 28, 72, 20.817, 14.017
Fri Dec 30 04:45:06 EST 2016, 7696, .11000000000000000000, 1, .46000000000000000000, 565, 91, 5, 16, 50, 5.943, 6.400
Fri Dec 30 04:46:52 EST 2016, 2746, .61000000000000000000, 7, .96000000000000000000, 415, 46, 14, 41, 95, 55.800, 46.317
Fri Dec 30 04:47:12 EST 2016, 3984, .23000000000000000000, 5, .08000000000000000000, 527, 35, 16, 35, 16, 10.610, 7.663
Fri Dec 30 04:48:23 EST 2016, 8934, .73000000000000000000, 11, .58000000000000000000, 377, 80, 7, 10, 61, 21.603, 13.710
Fri Dec 30 04:49:03 EST 2016, 6459, .48000000000000000000, 8, .33000000000000000000, 302, 13, 2, 47, 39, 1.240, 1.197
Fri Dec 30 04:51:04 EST 2016, 1509, .98000000000000000000, 2, .83000000000000000000, 452, 58, 12, 22, 84, 60.357, 30.720
Fri Dec 30 04:52:14 EST 2016, 2127, .04000000000000000000, 6, .52000000000000000000, 508, 63, 18, 44, 10, 7.760, 7.247
Fri Dec 30 04:53:05 EST 2016, 7077, .54000000000000000000, --selfEvents, --simEndTime, --rows, --eventsPerAgent, --granularity, --cols, , 0.043, 0.043
Fri Dec 30 04:54:11 EST 2016, 9552, .29000000000000000000, 3, .77000000000000000000, 433, 86, 3, 32, 33, 4.267, 4.323
Fri Dec 30 05:00:53 EST 2016, 4602, .79000000000000000000, 9, .27000000000000000000, 583, 41, 13, 7, 78, 300.000, 29.290
Fri Dec 30 05:01:18 EST 2016, 3365, .42000000000000000000, 1, .64000000000000000000, 396, 52, 15, 13, 22, 3.167, 2.833
Fri Dec 30 05:07:45 EST 2016, 8315, .92000000000000000000, 7, .14000000000000000000, 546, 97, 6, 38, 67, 300.000, 64.433
Fri Dec 30 05:08:20 EST 2016, 5840, .17000000000000000000, 10, .89000000000000000000, 471, 30, 1, --cols, , 0.050, 0.047
Fri Dec 30 05:14:48 EST 2016, 890, .67000000000000000000, 4, .39000000000000000000, 321, 75, 10, 25, 89, 300.000, 36.070
Fri Dec 30 05:15:28 EST 2016, 1199, .14000000000000000000, --selfEvents, --simEndTime, --rows, --eventsPerAgent, --granularity, --cols, , 0.047, 0.053
Fri Dec 30 05:17:14 EST 2016, 6149, .64000000000000000000, 6, .86000000000000000000, 574, 49, 19, 14, 53, 42.200, 25.320
Fri Dec 30 05:22:51 EST 2016, 8624, .39000000000000000000, 9, .11000000000000000000, 499, 72, 15, 27, 75, 300.000, 58.977
Fri Dec 30 05:23:36 EST 2016, 3674, .89000000000000000000, 3, .61000000000000000000, 349, 27, 5, 2, 30, 1.643, 1.380
Fri Dec 30 05:24:47 EST 2016, 4912, .26000000000000000000, 7, .49000000000000000000, 462, 15, 8, 21, 86, 8.197, 6.460
Fri Dec 30 05:25:52 EST 2016, 9862, .76000000000000000000, 1, .99000000000000000000, 312, 60, 17, 46, 41, 13.183, 12.243
Fri Dec 30 05:32:24 EST 2016, 7387, .01000000000000000000, 4, .24000000000000000000, 387, 38, 12, 8, 64, 300.000, 5.707
Fri Dec 30 05:32:50 EST 2016, 2437, .51000000000000000000, 10, .74000000000000000000, 537, 83, 3, 33, 19, 4.687, 4.373
Fri Dec 30 05:34:11 EST 2016, 1818, .45000000000000000000, 3, .92000000000000000000, 593, 77, 9, 11, 81, 25.870, 20.047
Fri Dec 30 05:35:21 EST 2016, 6768, .95000000000000000000, 9, .42000000000000000000, 443, 32, 18, 36, 36, 34.700, 24.313
Fri Dec 30 05:36:07 EST 2016, 9243, .20000000000000000000, 6, .67000000000000000000, 368, 55, 13, 24, 58, 18.137, 15.743
Fri Dec 30 05:36:47 EST 2016, 4293, .70000000000000000000, --selfEvents, --simEndTime, --rows, --eventsPerAgent, --granularity, --cols, , 0.047, 0.057
Fri Dec 30 05:37:53 EST 2016, 3055, .08000000000000000000, 11, .80000000000000000000, 330, 21, 6, 30, 92, 4.690, 4.267
Fri Dec 30 05:44:30 EST 2016, 8005, .58000000000000000000, 5, .30000000000000000000, 480, 66, 16, 5, 47, 300.000, 20.210
Fri Dec 30 05:45:25 EST 2016, 5530, .33000000000000000000, 2, .55000000000000000000, 555, 44, 11, 43, 69, 29.197, 25.487
Fri Dec 30 05:46:06 EST 2016, 580, .83000000000000000000, 8, .05000000000000000000, 405, 89, 2, 18, 24, 3.507, 4.653
Fri Dec 30 05:47:06 EST 2016, 426, .09000000000000000000, 3, .63000000000000000000, 476, 14, 14, 35, 68, 6.860, 6.617
Fri Dec 30 05:48:02 EST 2016, 5376, .59000000000000000000, 9, .13000000000000000000, 326, 59, 4, 10, 23, 2.497, 2.350
Fri Dec 30 05:49:23 EST 2016, 7851, .34000000000000000000, 6, .88000000000000000000, 401, 37, 9, 48, 91, 23.017, 21.330
Fri Dec 30 05:50:03 EST 2016, 2901, .84000000000000000000, --selfEvents, --simEndTime, --rows, --eventsPerAgent, --granularity, --cols, , 0.053, 0.047
Fri Dec 30 05:56:50 EST 2016, 4138, .47000000000000000000, 10, .50000000000000000000, 438, 93, 11, 4, 57, 300.000, 16.750
Fri Dec 30 05:57:10 EST 2016, 9088, .97000000000000000000, 4, --simEndTime, --rows, --eventsPerAgent, --granularity, --cols, , 0.067, 0.067
Fri Dec 30 05:58:21 EST 2016, 6613, .22000000000000000000, 1, .75000000000000000000, 513, 70, 7, 17, 79, 7.813, 7.827
Fri Dec 30 05:59:27 EST 2016, 1663, .72000000000000000000, 7, .25000000000000000000, 363, 25, 16, 42, 34, 17.127, 12.890
Fri Dec 30 06:00:12 EST 2016, 2282, .28000000000000000000, --selfEvents, --simEndTime, --rows, --eventsPerAgent, --granularity, --cols, , 0.053, 0.057
Fri Dec 30 06:01:18 EST 2016, 7232, .78000000000000000000, 6, .57000000000000000000, 457, 76, 3, 39, 17, 4.287, 4.300
Fri Dec 30 06:07:40 EST 2016, 9707, .03000000000000000000, 9, .32000000000000000000, 532, 53, 8, 1, 85, 300.000, 7.220
Fri Dec 30 06:09:00 EST 2016, 4757, .53000000000000000000, 3, .82000000000000000000, 382, 98, 17, 26, 40, 36.060, 27.053
Fri Dec 30 06:10:31 EST 2016, 3520, .15000000000000000000, 8, .19000000000000000000, 569, 87, 10, 45, 74, 68.693, 61.687
Fri Dec 30 06:11:27 EST 2016, 8470, .65000000000000000000, 2, .69000000000000000000, 419, 42, 1, 20, 29, 0.713, 0.687
Fri Dec 30 06:12:47 EST 2016, 5995, .40000000000000000000, 5, .44000000000000000000, 344, 65, 5, 32, 96, 21.317, 17.750
Fri Dec 30 06:13:38 EST 2016, 1045, .90000000000000000000, 11, .94000000000000000000, 494, 20, 15, 7, 51, 8.927, 5.977
Fri Dec 30 06:14:33 EST 2016, 735, .37000000000000000000, 7, .78000000000000000000, 560, 39, 5, 18, 48, 5.730, 5.463
Fri Dec 30 06:21:10 EST 2016, 5685, .87000000000000000000, 1, .28000000000000000000, 410, 84, 14, 43, 93, 300.000, 85.253
Fri Dec 30 06:21:36 EST 2016, 8160, .12000000000000000000, 4, .53000000000000000000, 335, 17, 19, 6, 26, 1.873, 1.670
Fri Dec 30 06:27:48 EST 2016, 3210, .62000000000000000000, 10, .03000000000000000000, 485, 62, 10, 31, 71, 150.837, 43.803
Fri Dec 30 06:28:43 EST 2016, 4448, --delay, --selfEvents, --simEndTime, --rows, --eventsPerAgent, --granularity, --cols, , 0.050, 0.057
Fri Dec 30 06:35:10 EST 2016, 9398, .50000000000000000000, 8, .41000000000000000000, 523, 28, 12, 12, 82, 310.913, 15.710
Fri Dec 30 06:36:06 EST 2016, 6923, .25000000000000000000, 11, .66000000000000000000, 598, 96, 17, 25, 15, 18.647, 15.767
Fri Dec 30 06:36:51 EST 2016, 1973, .75000000000000000000, 5, .16000000000000000000, 448, 51, 7, --cols, , 0.043, 0.043
Fri Dec 30 06:37:57 EST 2016, 1354, .18000000000000000000, 9, .47000000000000000000, 391, 45, 4, 28, 43, 4.170, 4.017
Fri Dec 30 06:39:28 EST 2016, 6304, .68000000000000000000, 3, .97000000000000000000, 541, 90, 13, 3, 88, 33.130, 22.077
Fri Dec 30 06:39:53 EST 2016, 8779, .43000000000000000000, --selfEvents, --simEndTime, --rows, --eventsPerAgent, --granularity, --cols, , 0.057, 0.053
Fri Dec 30 06:46:35 EST 2016, 3829, .93000000000000000000, 6, .72000000000000000000, 316, 67, 8, 15, 65, 300.000, 15.663
Fri Dec 30 06:47:01 EST 2016, 2591, .31000000000000000000, 5, .35000000000000000000, 504, 56, 1, 9, 54, 1.760, 1.950
Fri Dec 30 06:48:16 EST 2016, 7541, .81000000000000000000, 11, .85000000000000000000, 354, 11, 11, 34, 99, 11.973, 9.033
Fri Dec 30 06:49:27 EST 2016, 5066, .06000000000000000000, 8, .10000000000000000000, 429, 79, 16, 21, 31, 20.817, 19.463
Fri Dec 30 06:50:28 EST 2016, 116, .56000000000000000000, 2, .60000000000000000000, 579, 34, 6, 46, 76, 18.127, 15.443
Fri Dec 30 06:51:08 EST 2016, 112, .18000000000000000000, 3, .75000000000000000000, 542, 25, 9, 11, 18, 1.363, 1.417
Fri Dec 30 06:57:30 EST 2016, 5062, .68000000000000000000, 9, .25000000000000000000, 392, 70, 18, 36, 63, 294.297, 63.980
Fri Dec 30 06:58:40 EST 2016, 7537, .43000000000000000000, 6, .50000000000000000000, 317, 48, 14, 23, 41, 19.803, 11.460
Fri Dec 30 06:59:16 EST 2016, 2587, .93000000000000000000, --selfEvents, 467, 93, 4, 48, 86, 0.047, 0.050
Fri Dec 30 07:00:21 EST 2016, 3824, .31000000000000000000, 11, .87000000000000000000, 355, 82, 6, 29, 30, 6.950, 6.293
Fri Dec 30 07:07:03 EST 2016, 8774, .81000000000000000000, 5, .37000000000000000000, 505, 37, 16, 4, 75, 300.000, 22.783
Fri Dec 30 07:07:44 EST 2016, 6299, .06000000000000000000, 2, .62000000000000000000, 580, 59, 11, 42, 52, 18.513, 17.307
Fri Dec 30 07:08:29 EST 2016, 1349, .56000000000000000000, 8, .12000000000000000000, 430, 14, 2, 17, 97, 2.620, 2.893
Fri Dec 30 07:09:25 EST 2016, 1968, .37000000000000000000, 1, .44000000000000000000, 411, 20, 8, 39, 24, 1.660, 1.473
Fri Dec 30 07:12:01 EST 2016, 6918, .87000000000000000000, 7, .94000000000000000000, 561, 65, 17, 14, 69, 94.573, 40.040
Fri Dec 30 07:12:42 EST 2016, 9393, .12000000000000000000, 10, .19000000000000000000, 486, 42, 12, 26, 46, 13.930, 13.380
Fri Dec 30 07:13:37 EST 2016, 4443, .62000000000000000000, 4, .69000000000000000000, 336, 87, 3, 1, 91, 6.810, 5.947
Fri Dec 30 07:14:33 EST 2016, 3205, --delay, --selfEvents, --simEndTime, --rows, --eventsPerAgent, --granularity, --cols, , 0.053, 0.053
