# Timestamp, procs, --delay, --selfEvents%, --eventsPerAgent, runtime_mean, runtime_sd, runtime_ci, runtime_ci, runtime_min, runtime_box_q1, runtime_median, runtime_box_q2, runtime_max, memory_mean, memory_sd, memory_ci, memory_ci, memory_min, memory_box_q1, memory_median, memory_box_q2, memory_max, rollbacks_mean, rollbacks_sd, rollbacks_ci, rollbacks_ci, rollbacks_min, rollbacks_box_q1, rollbacks_median, rollbacks_box_q2, rollbacks_max, mpiMsgs_mean, mpiMsgs_sd, mpiMsgs_ci, mpiMsgs_ci, mpiMsgs_min, mpiMsgs_box_q1, mpiMsgs_median, mpiMsgs_box_q2, mpiMsgs_max, schedules_mean, schedules_sd, schedules_ci, schedules_ci, schedules_min, schedules_box_q1, schedules_median, schedules_box_q2, schedules_max, commEvts_mean, commEvts_sd, commEvts_ci, commEvts_ci, commEvts_min, commEvts_box_q1, commEvts_median, commEvts_box_q2, commEvts_max, cacheRefs_mean, cacheRefs_sd, cacheRefs_ci, cacheRefs_ci, cacheRefs_min, cacheRefs_box_q1, cacheRefs_median, cacheRefs_box_q2, cacheRefs_max, cacheMiss_mean, cacheMiss_sd, cacheMiss_ci, cacheMiss_ci, cacheMiss_min, cacheMiss_box_q1, cacheMiss_median, cacheMiss_box_q2, cacheMiss_max, maxCacheRef_mean, maxCacheRef_sd, maxCacheRef_ci, maxCacheRef_ci, maxCacheRef_min, maxCacheRef_box_q1, maxCacheRef_median, maxCacheRef_box_q2, maxCacheRef_max, maxCacheMiss_mean, maxCacheMiss_sd, maxCacheMiss_ci, maxCacheMiss_ci, maxCacheMiss_min, maxCacheMiss_box_q1, maxCacheMiss_median, maxCacheMiss_box_q2, maxCacheMiss_max, instrCycles_mean, instrCycles_sd, instrCycles_ci, instrCycles_ci, instrCycles_min, instrCycles_box_q1, instrCycles_median, instrCycles_box_q2, instrCycles_max, instrs_mean, instrs_sd, instrs_ci, instrs_ci, instrs_min, instrs_box_q1, instrs_median, instrs_box_q2, instrs_max, brnchs_mean, brnchs_sd, brnchs_ci, brnchs_ci, brnchs_min, brnchs_box_q1, brnchs_median, brnchs_box_q2, brnchs_max, brnchMiss_mean, brnchMiss_sd, brnchMiss_ci, brnchMiss_ci, brnchMiss_min, brnchMiss_box_q1, brnchMiss_median, brnchMiss_box_q2, brnchMiss_max, maxBrnchs_mean, maxBrnchs_sd, maxBrnchs_ci, maxBrnchs_ci, maxBrnchs_min, maxBrnchs_box_q1, maxBrnchs_median, maxBrnchs_box_q2, maxBrnchs_max, maxBrnchMiss_mean, maxBrnchMiss_sd, maxBrnchMiss_ci, maxBrnchMiss_ci, maxBrnchMiss_min, maxBrnchMiss_box_q1, maxBrnchMiss_median, maxBrnchMiss_box_q2, maxBrnchMiss_max
Wed May 17 21:26:03 EDT 2017, 1, 1, 0.250, 1, 3.098, 0.246852, 2.92408, 3.27192, 2.86, 2.91, 3.06, 3.53, 3.55, 133136, 3.57771, 133133, 133139, 133132, 133132, 133138, 133140, 133140, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1727834, 0, 1727834, 1727834, 1727834, 1727834, 1727834, 1727834, 1727834, 1971875, 0, 1971875, 1971875, 1971875, 1971875, 1971875, 1971875, 1971875, 1.12515e+08, 355792, 1.12264e+08, 1.12766e+08, 111909071, 112199584, 1.12718e+08, 112919525, 112924024, 8.43449e+06, 2.82657e+06, 6.44301e+06, 1.0426e+07, 2817075, 9278752, 9.95716e+06, 10095853, 10397373, 1.12515e+08, 355792, 1.12264e+08, 1.12766e+08, 111909071, 112199584, 1.12718e+08, 112919525, 112924024, 8.43449e+06, 2.82657e+06, 6.44301e+06, 1.0426e+07, 2817075, 9278752, 9.95716e+06, 10095853, 10397373, 5659894156, 1.69098e+08, 5.54076e+09, 5.77903e+09, 5245535453, 5653806844, 5731326615, 5795326648, 5829567024, 5.77111e+09, 2.54421e+07, 5.75318e+09, 5.78904e+09, 5721958049, 5761774397, 5787237589, 5789669999, 5796012195, 1.13574e+09, 5.32804e+06, 1.13199e+09, 1.13949e+09, 1124547205, 1133218501, 1.13917e+09, 1140015270, 1140092880, 1.90279e+07, 1.63187e+06, 1.78782e+07, 2.01776e+07, 17286424, 17514623, 1.93893e+07, 19865246, 23016192, 1.13574e+09, 5.32804e+06, 1.13199e+09, 1.13949e+09, 1124547205, 1133218501, 1.13917e+09, 1140015270, 1140092880, 1.90279e+07, 1.63187e+06, 1.78782e+07, 2.01776e+07, 17286424, 17514623, 1.93893e+07, 19865246, 23016192
Wed May 17 21:27:21 EDT 2017, 1, 10, 0.250, 1, 5.085, 0.226991, 4.92507, 5.24493, 4.66, 4.84, 5.215, 5.28, 5.31, 320300, 2.52982, 320298, 320302, 320296, 320300, 320300, 320304, 320304, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3651895, 0, 3651895, 3651895, 3651895, 3651895, 3651895, 3651895, 3651895, 4966077, 0, 4966077, 4966077, 4966077, 4966077, 4966077, 4966077, 4966077, 1.49371e+08, 624608, 1.48931e+08, 1.49811e+08, 147927511, 149101047, 149535642, 149996703, 150242881, 1.45866e+07, 6.65882e+06, 9.89509e+06, 1.92781e+07, 5588663, 6002446, 1.73899e+07, 22141427, 22225502, 1.49371e+08, 624608, 1.48931e+08, 1.49811e+08, 147927511, 149101047, 149535642, 149996703, 150242881, 1.45866e+07, 6.65882e+06, 9.89509e+06, 1.92781e+07, 5588663, 6002446, 1.73899e+07, 22141427, 22225502, 1.0852e+10, 3.40294e+08, 1.06122e+10, 1.10918e+10, 10348417670, 10512560195, 11012261692, 11221502516, 11295481776, 1.24678e+10, 1.4653e+07, 1.24575e+10, 1.24781e+10, 12432514515, 12461269872, 1.24749e+10, 12480760487, 12482227774, 2.43964e+09, 2.54182e+06, 2.43785e+09, 2.44143e+09, 2434093116, 2438653748, 2440052653, 2442226040, 2443560073, 3.96039e+07, 1.91714e+06, 3.82532e+07, 4.09546e+07, 36968153, 37452392, 4.07567e+07, 41610525, 42199444, 2.43964e+09, 2.54182e+06, 2.43785e+09, 2.44143e+09, 2434093116, 2438653748, 2440052653, 2442226040, 2443560073, 3.96039e+07, 1.91714e+06, 3.82532e+07, 4.09546e+07, 36968153, 37452392, 4.07567e+07, 41610525, 42199444
Wed May 17 21:28:09 EDT 2017, 1, 1, 0.250, 2, 4.511, 0.205983, 4.36587, 4.65613, 4.15, 4.33, 4.565, 4.79, 4.8, 256120, 2.15407, 256118, 256122, 256116, 256120, 256120, 256124, 256124, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2884197, 0, 2884197, 2884197, 2884197, 2884197, 2884197, 2884197, 2884197, 3936670, 0, 3936670, 3936670, 3936670, 3936670, 3936670, 3936670, 3936670, 1.45081e+08, 1.25132e+06, 1.44199e+08, 1.45963e+08, 143246380, 143810607, 145630104, 146200884, 147342033, 1.38023e+07, 6.35247e+06, 9.32663e+06, 1.8278e+07, 4764682, 5953053, 1.66625e+07, 20806696, 21161136, 1.45081e+08, 1.25132e+06, 1.44199e+08, 1.45963e+08, 143246380, 143810607, 145630104, 146200884, 147342033, 1.38023e+07, 6.35247e+06, 9.32663e+06, 1.8278e+07, 4764682, 5953053, 1.66625e+07, 20806696, 21161136, 9.47875e+09, 2.80167e+08, 9.28136e+09, 9.67614e+09, 9125574689, 9261729767, 9521175546, 9884733378, 9976170651, 10040096756, 1.99794e+07, 1.0026e+10, 1.00542e+10, 9985895415, 10035385519, 1.00455e+10, 10055679593, 10062454793, 1.9623e+09, 4.51506e+06, 1.95912e+09, 1.96548e+09, 1949380684, 1962194992, 1963510939, 1965755891, 1965894936, 3.75069e+07, 3.72984e+06, 3.4879e+07, 4.01348e+07, 32611448, 34221853, 3.92083e+07, 41992814, 42058292, 1.9623e+09, 4.51506e+06, 1.95912e+09, 1.96548e+09, 1949380684, 1962194992, 1963510939, 1965755891, 1965894936, 3.75069e+07, 3.72984e+06, 3.4879e+07, 4.01348e+07, 32611448, 34221853, 3.92083e+07, 41992814, 42058292
Wed May 17 21:29:16 EDT 2017, 1, 10, 0.250, 2, 8.267, 0.454424, 7.94683, 8.58717, 7.57, 7.65, 8.525, 8.72, 8.8, 630708, 3.09838, 630706, 630710, 630704, 630704, 630708, 630712, 630712, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4719916, 0, 4719916, 4719916, 4719916, 4719916, 4719916, 4719916, 4719916, 9931339, 0, 9931339, 9931339, 9931339, 9931339, 9931339, 9931339, 9931339, 1.85459e+08, 1.44287e+06, 1.84442e+08, 1.86476e+08, 183272563, 184246463, 1.8579e+08, 187289716, 187909862, 29183088, 1.34054e+07, 1.97382e+07, 3.86279e+07, 11107808, 12225196, 35378076, 43987675, 44404131, 1.85459e+08, 1.44287e+06, 1.84442e+08, 1.86476e+08, 183272563, 184246463, 1.8579e+08, 187289716, 187909862, 29183088, 1.34054e+07, 1.97382e+07, 3.86279e+07, 11107808, 12225196, 35378076, 43987675, 44404131, 1.8466e+10, 6.14817e+08, 1.80328e+10, 1.88992e+10, 17574599525, 17704052204, 1.87991e+10, 19136357277, 19274563483, 2.1435e+10, 1.43836e+07, 2.14249e+10, 2.14451e+10, 21400875615, 21431519505, 21439934403, 21447040197, 21453511580, 4.16783e+09, 3.6773e+06, 4.16524e+09, 4.17042e+09, 4159044259, 4166607572, 4169727361, 4171269799, 4172241711, 7.64739e+07, 6.51735e+06, 7.18821e+07, 8.10657e+07, 69617017, 70296882, 78079891, 85530876, 86843464, 4.16783e+09, 3.6773e+06, 4.16524e+09, 4.17042e+09, 4159044259, 4166607572, 4169727361, 4171269799, 4172241711, 7.64739e+07, 6.51735e+06, 7.18821e+07, 8.10657e+07, 69617017, 70296882, 78079891, 85530876, 86843464
Wed May 17 21:30:19 EDT 2017, 1, 1, 0.250, 5, 8.734, 0.615925, 8.30005, 9.16795, 8.07, 8.19, 9.03, 9.44, 9.59, 625239, 2.40001, 625237, 625241, 625236, 625236, 625240, 625240, 625244, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4442302, 0, 4442302, 4442302, 4442302, 4442302, 4442302, 4442302, 4442302, 9839071, 0, 9839071, 9839071, 9839071, 9839071, 9839071, 9839071, 9839071, 2.32185e+08, 1.24712e+06, 2.31306e+08, 2.33064e+08, 229419725, 231789858, 2.32532e+08, 233171027, 234356503, 3.21919e+07, 2.20929e+07, 1.66262e+07, 4.77576e+07, 10985752, 15097696, 37360232, 59161832, 60738448, 2.32185e+08, 1.24712e+06, 2.31306e+08, 2.33064e+08, 229419725, 231789858, 2.32532e+08, 233171027, 234356503, 3.21919e+07, 2.20929e+07, 1.66262e+07, 4.77576e+07, 10985752, 15097696, 37360232, 59161832, 60738448, 1.96572e+10, 9.89515e+08, 1.896e+10, 2.03544e+10, 18745843881, 18876714475, 1.98124e+10, 20878898719, 21088955370, 2.10889e+10, 1.77461e+07, 2.10764e+10, 2.11014e+10, 21041595864, 21082679219, 21094435875, 21106615331, 21106692510, 4.11e+09, 4.01663e+06, 4.10717e+09, 4.11283e+09, 4100576829, 4109342096, 4110914817, 4112103283, 4117382073, 7.98233e+07, 2.41257e+06, 7.81235e+07, 8.15231e+07, 75160606, 77576314, 8.10499e+07, 82224334, 82718013, 4.11e+09, 4.01663e+06, 4.10717e+09, 4.11283e+09, 4100576829, 4109342096, 4110914817, 4112103283, 4117382073, 7.98233e+07, 2.41257e+06, 7.81235e+07, 8.15231e+07, 75160606, 77576314, 8.10499e+07, 82224334, 82718013
Wed May 17 21:31:26 EDT 2017, 1, 10, 0.250, 5, 16.644, 0.823871, 16.0635, 17.2245, 15.36, 15.53, 17.1, 17.45, 17.5, 1562104, 3.0984, 1.5621e+06, 1.56211e+06, 1562100, 1562100, 1562104, 1562108, 1562108, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4998353, 0, 4998353, 4998353, 4998353, 4998353, 4998353, 4998353, 4998353, 24826711, 0, 24826711, 24826711, 24826711, 24826711, 24826711, 24826711, 24826711, 2.72821e+08, 1.73978e+06, 2.71595e+08, 2.74047e+08, 269500821, 271517005, 2.73701e+08, 274820515, 275293931, 7.02373e+07, 2.81676e+07, 5.03917e+07, 9.00829e+07, 27190585, 34288333, 8.44889e+07, 99672541, 101171796, 2.72821e+08, 1.73978e+06, 2.71595e+08, 2.74047e+08, 269500821, 271517005, 2.73701e+08, 274820515, 275293931, 7.02373e+07, 2.81676e+07, 5.03917e+07, 9.00829e+07, 27190585, 34288333, 8.44889e+07, 99672541, 101171796, 3.86585e+10, 1.09471e+09, 3.78872e+10, 3.94298e+10, 37033275664, 37342231116, 39199131836, 39865215939, 40022832707, 4.66852e+10, 2.06779e+07, 4.66706e+10, 4.66998e+10, 46641161527, 46679393984, 4.66885e+10, 46708884583, 46710980267, 9.11019e+09, 5.42753e+06, 9.10637e+09, 9.11401e+09, 9102133860, 9106693057, 9111000187, 9117317494, 9119571060, 1.60204e+08, 5.38269e+06, 1.56412e+08, 1.63996e+08, 156508454, 156864351, 158217475, 170024899, 171652622, 9.11019e+09, 5.42753e+06, 9.10637e+09, 9.11401e+09, 9102133860, 9106693057, 9111000187, 9117317494, 9119571060, 1.60204e+08, 5.38269e+06, 1.56412e+08, 1.63996e+08, 156508454, 156864351, 158217475, 170024899, 171652622
Wed May 17 21:32:24 EDT 2017, 1, 1, 0.250, 10, 15.318, 1.22806, 14.4528, 16.1832, 13.95, 14.4, 15.7, 16.76, 16.98, 1.24027e+06, 1.83299, 1.24027e+06, 1.24027e+06, 1240272, 1240272, 1240276, 1240276, 1240276, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4939688, 0, 4939688, 4939688, 4939688, 4939688, 4939688, 4939688, 4939688, 19669618, 0, 19669618, 19669618, 19669618, 19669618, 19669618, 19669618, 19669618, 4.00708e+08, 1.6389e+06, 3.99553e+08, 4.01863e+08, 396955541, 400211389, 400760073, 402533886, 403627864, 7.04982e+07, 4.52491e+07, 3.86177e+07, 1.02379e+08, 22098739, 38476652, 8.27627e+07, 125490996, 125632892, 4.00708e+08, 1.6389e+06, 3.99553e+08, 4.01863e+08, 396955541, 400211389, 400760073, 402533886, 403627864, 7.04982e+07, 4.52491e+07, 3.86177e+07, 1.02379e+08, 22098739, 38476652, 8.27627e+07, 125490996, 125632892, 3.58244e+10, 2.00725e+09, 3.44102e+10, 3.72386e+10, 33410092456, 34410881388, 3.64688e+10, 38134020054, 38620944403, 37828370217, 3.80113e+07, 3.78016e+10, 3.78552e+10, 37766442929, 37780488736, 3.78526e+10, 37861132608, 37862180410, 7376801623, 8.69883e+06, 7.37067e+09, 7.38293e+09, 7362786827, 7365329001, 7.38244e+09, 7384838219, 7386646737, 1.45031e+08, 5.35383e+06, 1.41259e+08, 1.48803e+08, 137943101, 139253680, 147469670, 151459765, 151688890, 7376801623, 8.69883e+06, 7.37067e+09, 7.38293e+09, 7362786827, 7365329001, 7.38244e+09, 7384838219, 7386646737, 1.45031e+08, 5.35383e+06, 1.41259e+08, 1.48803e+08, 137943101, 139253680, 147469670, 151459765, 151688890
Wed May 17 21:33:57 EDT 2017, 1, 10, 0.250, 10, 38.597, 6.44745, 34.0544, 43.1396, 29.16, 30.31, 41.845, 45.42, 45.59, 3.06782e+06, 33284.9, 3.04437e+06, 3.09127e+06, 3031920, 3035396, 3068610, 3114060, 3114104, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4999000, 0, 4999000, 4999000, 4999000, 4999000, 4999000, 4999000, 4999000, 49652606, 0, 49652606, 49652606, 49652606, 49652606, 49652606, 49652606, 49652606, 4.92448e+08, 8.59667e+06, 4.86391e+08, 4.98505e+08, 480215386, 485201519, 495358114, 501820759, 505475717, 1.76773e+08, 5.91072e+07, 1.35129e+08, 2.18417e+08, 56034179, 109185860, 2.10306e+08, 228199729, 228209070, 4.92448e+08, 8.59667e+06, 4.86391e+08, 4.98505e+08, 480215386, 485201519, 495358114, 501820759, 505475717, 1.76773e+08, 5.91072e+07, 1.35129e+08, 2.18417e+08, 56034179, 109185860, 2.10306e+08, 228199729, 228209070, 7.67408e+10, 2.91047e+09, 7.46902e+10, 7.87914e+10, 71652038354, 74076424316, 7.77244e+10, 79908983235, 80854433422, 9.1141e+10, 9.94914e+08, 9.044e+10, 9.1842e+10, 90126905037, 90170336502, 91026424831, 92223939562, 93423554687, 1.78671e+10, 2.13911e+08, 1.77164e+10, 1.80178e+10, 17640682620, 17655743940, 1.78461e+10, 18098046538, 18357861605, 3.07631e+08, 8.22422e+06, 3.01837e+08, 3.13425e+08, 300811655, 301504010, 3.06416e+08, 319281738, 326860267, 1.78671e+10, 2.13911e+08, 1.77164e+10, 1.80178e+10, 17640682620, 17655743940, 1.78461e+10, 18098046538, 18357861605, 3.07631e+08, 8.22422e+06, 3.01837e+08, 3.13425e+08, 300811655, 301504010, 3.06416e+08, 319281738, 326860267
Wed May 17 21:34:39 EDT 2017, 1, 1, 0.250, 15, 23.008, 1.5334, 21.9276, 24.0884, 20.26, 21.32, 23.915, 24.43, 24.47, 1.85527e+06, 5.59999, 1.85527e+06, 1.85527e+06, 1855264, 1855268, 1855272, 1855280, 1855280, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4992618, 0, 4992618, 4992618, 4992618, 4992618, 4992618, 4992618, 4992618, 29504593, 0, 29504593, 29504593, 29504593, 29504593, 29504593, 29504593, 29504593, 5.86315e+08, 4.20364e+06, 5.83353e+08, 5.89277e+08, 578995555, 582964508, 587918115, 591784491, 592157014, 1.44015e+08, 5.41508e+07, 1.05863e+08, 1.82167e+08, 38148008, 80822481, 1.73412e+08, 193447624, 196638916, 5.86315e+08, 4.20364e+06, 5.83353e+08, 5.89277e+08, 578995555, 582964508, 587918115, 591784491, 592157014, 1.44015e+08, 5.41508e+07, 1.05863e+08, 1.82167e+08, 38148008, 80822481, 1.73412e+08, 193447624, 196638916, 53744461245, 2.41734e+09, 5.20413e+10, 5.54476e+10, 49223606150, 51661919624, 5.50689e+10, 56155441103, 56237231889, 5.48158e+10, 3.61946e+07, 5.47903e+10, 5.48413e+10, 54777390626, 54787421421, 54818735753, 54841491778, 54907206848, 1.07255e+10, 8.47864e+06, 1.07195e+10, 1.07315e+10, 10711100649, 10716029682, 1.07306e+10, 10733368522, 10736007506, 2.0573e+08, 5.91308e+06, 2.01564e+08, 2.09896e+08, 198445441, 199507952, 208106081, 212458308, 214046643, 1.07255e+10, 8.47864e+06, 1.07195e+10, 1.07315e+10, 10711100649, 10716029682, 1.07306e+10, 10733368522, 10736007506, 2.0573e+08, 5.91308e+06, 2.01564e+08, 2.09896e+08, 198445441, 199507952, 208106081, 212458308, 214046643
Wed May 17 21:37:22 EDT 2017, 1, 10, 0.250, 15, 82.9, 34.6412, 58.4934, 107.307, 42.11, 45.64, 95.355, 123.9, 125.85, 3.88199e+06, 643346, 3.42872e+06, 4.33526e+06, 3065056, 3190136, 4093198, 4666328, 4666328, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4999000, 0, 4999000, 4999000, 4999000, 4999000, 4999000, 4999000, 4999000, 74478692, 0, 74478692, 74478692, 74478692, 74478692, 74478692, 74478692, 74478692, 6.1266e+08, 1.90086e+07, 5.99267e+08, 6.26053e+08, 586683682, 599820829, 6.1982e+08, 631449863, 645275849, 2.46964e+08, 3.78737e+07, 2.2028e+08, 2.73648e+08, 185786435, 201559849, 2.68936e+08, 279897694, 284190628, 6.1266e+08, 1.90086e+07, 5.99267e+08, 6.26053e+08, 586683682, 599820829, 6.1982e+08, 631449863, 645275849, 2.46964e+08, 3.78737e+07, 2.2028e+08, 2.73648e+08, 185786435, 201559849, 2.68936e+08, 279897694, 284190628, 1.08371e+11, 2.93154e+09, 1.06306e+11, 1.10436e+11, 103360777499, 105466374808, 1.09488e+11, 111893922040, 112341339940, 1.30969e+11, 2.28197e+09, 1.29361e+11, 1.32577e+11, 128359853828, 128408886671, 131996790113, 133672465212, 134027663871, 25806802161, 6.96571e+08, 2.5316e+10, 2.62976e+10, 25057721101, 25067247903, 26062417877, 26677207493, 26736475543, 434261724, 5.46662e+06, 4.3041e+08, 4.38113e+08, 425330184, 429974193, 4.36023e+08, 442236945, 442512643, 25806802161, 6.96571e+08, 2.5316e+10, 2.62976e+10, 25057721101, 25067247903, 26062417877, 26677207493, 26736475543, 434261724, 5.46662e+06, 4.3041e+08, 4.38113e+08, 425330184, 429974193, 4.36023e+08, 442236945, 442512643
Wed May 17 21:38:50 EDT 2017, 1, 1, 0.250, 20, 30.128, 1.35758, 29.1715, 31.0845, 27.58, 29.32, 30.87, 31.3, 31.37, 2470542, 2, 2.47054e+06, 2.47054e+06, 2470540, 2470540, 2470544, 2470544, 2470544, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4998302, 0, 4998302, 4998302, 4998302, 4998302, 4998302, 4998302, 4998302, 39338650, 0, 39338650, 39338650, 39338650, 39338650, 39338650, 39338650, 39338650, 7.66365e+08, 5.99142e+06, 7.62144e+08, 7.70586e+08, 753629361, 762210622, 7.68295e+08, 773641176, 773830714, 200671643, 4.97158e+07, 1.65644e+08, 2.35699e+08, 120658363, 132643798, 2.27775e+08, 246699507, 253513984, 7.66365e+08, 5.99142e+06, 7.62144e+08, 7.70586e+08, 753629361, 762210622, 7.68295e+08, 773641176, 773830714, 200671643, 4.97158e+07, 1.65644e+08, 2.35699e+08, 120658363, 132643798, 2.27775e+08, 246699507, 253513984, 7.02869e+10, 2.4286e+09, 6.85758e+10, 7.1998e+10, 65751558921, 67718312410, 7.14632e+10, 72714438343, 72913384858, 7.06921e+10, 8.5316e+07, 7.0632e+10, 7.07522e+10, 70540171463, 70636224779, 70696877795, 70778314321, 70844813837, 1.38068e+10, 1.77161e+07, 1.37943e+10, 1.38193e+10, 13780087066, 13789426452, 13811006419, 13824400520, 13839770969, 2.61428e+08, 5.48103e+06, 2.57566e+08, 2.6529e+08, 253332917, 257749433, 261466042, 270135516, 271663356, 1.38068e+10, 1.77161e+07, 1.37943e+10, 1.38193e+10, 13780087066, 13789426452, 13811006419, 13824400520, 13839770969, 2.61428e+08, 5.48103e+06, 2.57566e+08, 2.6529e+08, 253332917, 257749433, 261466042, 270135516, 271663356
Wed May 17 21:44:14 EDT 2017, 1, 10, 0.250, 20, 176.598, 99.3236, 106.619, 246.577, 60.05, 68.44, 231.415, 287.36, 291.2, 4.56044e+06, 1.29295e+06, 3.64949e+06, 5.47139e+06, 3052796, 3260516, 5082322, 6218380, 6218384, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4999000, 0, 4999000, 4999000, 4999000, 4999000, 4999000, 4999000, 4999000, 99305038, 1.41421, 9.9305e+07, 9.9305e+07, 99305038, 99305038, 99305038, 99305038, 99305038, 9.74725e+08, 3.94904e+07, 9.46902e+08, 1.00255e+09, 923877944, 938938093, 988137144, 1014800380, 1041550920, 3.4712e+08, 8.29092e+07, 2.88706e+08, 4.05534e+08, 134793409, 328036918, 376403298, 423699300, 424441006, 9.74725e+08, 3.94904e+07, 9.46902e+08, 1.00255e+09, 923877944, 938938093, 988137144, 1014800380, 1041550920, 3.4712e+08, 8.29092e+07, 2.88706e+08, 4.05534e+08, 134793409, 328036918, 376403298, 423699300, 424441006, 1.55229e+11, 5.99359e+09, 1.51006e+11, 1.59452e+11, 147323536019, 149386824110, 156683040789, 163080425274, 163199181925, 1.87103e+11, 7.26575e+09, 1.81984e+11, 1.92222e+11, 178694180426, 180636212173, 189546169783, 195293311909, 198021806578, 37736008294, 2.36244e+09, 3.60715e+10, 3.94005e+10, 35115728878, 35565713775, 38560130759, 40637519509, 40911851271, 6.00349e+08, 3.17963e+07, 5.77947e+08, 6.22751e+08, 566830230, 573861737, 602844345, 622494849, 678278271, 37736008294, 2.36244e+09, 3.60715e+10, 3.94005e+10, 35115728878, 35565713775, 38560130759, 40637519509, 40911851271, 6.00349e+08, 3.17963e+07, 5.77947e+08, 6.22751e+08, 566830230, 573861737, 602844345, 622494849, 678278271
