# Timestamp, --delay, --selfEvents%, --eventsPerAgent, runtime_mean, runtime_sd, runtime_ci, runtime_ci, runtime_min, runtime_box_q1, runtime_median, runtime_box_q2, runtime_max, memory_mean, memory_sd, memory_ci, memory_ci, memory_min, memory_box_q1, memory_median, memory_box_q2, memory_max, rollbacks_mean, rollbacks_sd, rollbacks_ci, rollbacks_ci, rollbacks_min, rollbacks_box_q1, rollbacks_median, rollbacks_box_q2, rollbacks_max, mpiMsgs_mean, mpiMsgs_sd, mpiMsgs_ci, mpiMsgs_ci, mpiMsgs_min, mpiMsgs_box_q1, mpiMsgs_median, mpiMsgs_box_q2, mpiMsgs_max, schedules_mean, schedules_sd, schedules_ci, schedules_ci, schedules_min, schedules_box_q1, schedules_median, schedules_box_q2, schedules_max, commEvts_mean, commEvts_sd, commEvts_ci, commEvts_ci, commEvts_min, commEvts_box_q1, commEvts_median, commEvts_box_q2, commEvts_max
Fri Dec 30 16:35:15 EST 2016, 8, 0.250, 4, 33, 2.98794, 30.8948, 35.1052, 29.02, 30.68, 32.6, 37.50, 38.09, 235062, 10.6132, 235055, 235069, 235056, 235056, 235056, 235072, 235088, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4982391, 0, 4982391, 4982391, 4982391, 4982391, 4982391, 4982391, 4982391, 19556567, 0, 19556567, 19556567, 19556567, 19556567, 19556567, 19556567, 19556567
Fri Dec 30 16:36:22 EST 2016, 0, 0.500, 4, 31.629, 3.56337, 29.1184, 34.1396, 25.69, 30.92, 31.085, 36.16, 39.22, 227288, 8, 227282, 227294, 227280, 227280, 227296, 227296, 227296, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4976554, 0, 4976554, 4976554, 4976554, 4976554, 4976554, 4976554, 4976554, 19920000, 0, 19920000, 19920000, 19920000, 19920000, 19920000, 19920000, 19920000
Fri Dec 30 16:37:08 EST 2016, 1, 0.500, 4, 19.454, 2.37898, 17.7779, 21.1301, 17.02, 18.09, 18.705, 21.10, 25.57, 206523, 7.33212, 206518, 206528, 206512, 206512, 206528, 206528, 206528, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4116143, 0, 4116143, 4116143, 4116143, 4116143, 4116143, 4116143, 4116143, 7838135, 0, 7838135, 7838135, 7838135, 7838135, 7838135, 7838135, 7838135
Fri Dec 30 16:38:13 EST 2016, 2, 0.500, 4, 24.657, 2.12663, 23.1587, 26.1553, 23.15, 23.77, 24.195, 25.10, 30.84, 214422, 7.83837, 214416, 214428, 214416, 214416, 214424, 214432, 214432, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4752367, 0, 4752367, 4752367, 4752367, 4752367, 4752367, 4752367, 4752367, 12595295, 0, 12595295, 12595295, 12595295, 12595295, 12595295, 12595295, 12595295
Fri Dec 30 16:39:24 EST 2016, 4, 0.500, 4, 29.573, 2.52278, 27.7956, 31.3504, 27.09, 27.12, 29.88, 32.26, 35.03, 222934, 7.83837, 222928, 222940, 222928, 222928, 222936, 222944, 222944, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4942850, 0, 4942850, 4942850, 4942850, 4942850, 4942850, 4942850, 4942850, 17228205, 0, 17228205, 17228205, 17228205, 17228205, 17228205, 17228205, 17228205
Fri Dec 30 16:40:25 EST 2016, 8, 0.500, 4, 32.368, 3.27054, 30.0637, 34.6723, 28.45, 29.67, 32.02, 37.82, 38.32, 227032, 8, 227026, 227038, 227024, 227024, 227040, 227040, 227040, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4973887, 0, 4973887, 4973887, 4973887, 4973887, 4973887, 4973887, 4973887, 19556528, 0, 19556528, 19556528, 19556528, 19556528, 19556528, 19556528, 19556528
Fri Dec 30 16:41:36 EST 2016, 0, 0.000, 6, 37.81, 3.43714, 35.3883, 40.2317, 34.57, 35.33, 36.3, 43.31, 43.31, 267498, 12.8, 267489, 267507, 267488, 267488, 267496, 267520, 267520, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4990000, 0, 4990000, 4990000, 4990000, 4990000, 4990000, 4990000, 4990000, 29880000, 0, 29880000, 29880000, 29880000, 29880000, 29880000, 29880000, 29880000
Fri Dec 30 16:42:22 EST 2016, 1, 0.000, 6, 26.993, 2.1158, 25.5023, 28.4837, 23.78, 25.71, 27.215, 30.27, 30.65, 227416, 8, 227410, 227422, 227408, 227408, 227424, 227424, 227424, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4640170, 0, 4640170, 4640170, 4640170, 4640170, 4640170, 4640170, 4640170, 11759719, 0, 11759719, 11759719, 11759719, 11759719, 11759719, 11759719, 11759719
Fri Dec 30 16:43:33 EST 2016, 2, 0.000, 6, 31.963, 3.17881, 29.7234, 34.2026, 30.14, 30.19, 30.81, 34.24, 40.86, 244680, 8, 244674, 244686, 244672, 244672, 244688, 244688, 244688, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4952432, 0, 4952432, 4952432, 4952432, 4952432, 4952432, 4952432, 4952432, 18897179, 0, 18897179, 18897179, 18897179, 18897179, 18897179, 18897179, 18897179
Fri Dec 30 16:44:39 EST 2016, 4, 0.000, 6, 38.054, 1.73822, 36.8293, 39.2787, 36.55, 37.12, 37.67, 38.77, 42.89, 262410, 10.6132, 262403, 262417, 262400, 262400, 262416, 262416, 262432, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4989418, 0, 4989418, 4989418, 4989418, 4989418, 4989418, 4989418, 4989418, 25842422, 0, 25842422, 25842422, 25842422, 25842422, 25842422, 25842422, 25842422
Fri Dec 30 16:45:50 EST 2016, 8, 0.000, 6, 41.546, 3.93459, 38.7739, 44.3181, 37.65, 38.47, 40.9, 45.83, 50.17, 267211, 10.245, 267204, 267218, 267200, 267200, 267216, 267216, 267232, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4990000, 0, 4990000, 4990000, 4990000, 4990000, 4990000, 4990000, 4990000, 29334377, 0, 29334377, 29334377, 29334377, 29334377, 29334377, 29334377, 29334377
Fri Dec 30 16:46:51 EST 2016, 0, 0.250, 6, 39.042, 3.9281, 36.2744, 41.8096, 35.35, 36.41, 38.405, 45.56, 47.49, 258330, 10.6132, 258323, 258337, 258320, 258320, 258336, 258336, 258352, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4989963, 0, 4989963, 4989963, 4989963, 4989963, 4989963, 4989963, 4989963, 29880000, 0, 29880000, 29880000, 29880000, 29880000, 29880000, 29880000, 29880000
Fri Dec 30 16:47:37 EST 2016, 1, 0.250, 6, 26.803, 4.39703, 23.705, 29.901, 21.44, 21.80, 28.86, 31.11, 33.81, 224518, 7.83837, 224512, 224524, 224512, 224512, 224520, 224528, 224528, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4635448, 0, 4635448, 4635448, 4635448, 4635448, 4635448, 4635448, 4635448, 11759917, 0, 11759917, 11759917, 11759917, 11759917, 11759917, 11759917, 11759917
Fri Dec 30 16:48:38 EST 2016, 2, 0.250, 6, 31.308, 0.949935, 30.6387, 31.9773, 29.28, 30.49, 31.97, 32.03, 32.10, 238202, 7.83837, 238196, 238208, 238192, 238192, 238208, 238208, 238208, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4946325, 0, 4946325, 4946325, 4946325, 4946325, 4946325, 4946325, 4946325, 18897183, 0, 18897183, 18897183, 18897183, 18897183, 18897183, 18897183, 18897183
Fri Dec 30 16:49:54 EST 2016, 4, 0.250, 6, 38.49, 3.48769, 36.0327, 40.9473, 35.42, 36.60, 37.14, 45.22, 45.29, 250232, 8, 250226, 250238, 250224, 250224, 250240, 250240, 250240, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4988106, 0, 4988106, 4988106, 4988106, 4988106, 4988106, 4988106, 4988106, 25842316, 0, 25842316, 25842316, 25842316, 25842316, 25842316, 25842316, 25842316
Fri Dec 30 16:50:59 EST 2016, 8, 0.250, 6, 41.06, 3.18308, 38.8173, 43.3027, 36.08, 39.89, 41.575, 43.77, 47.69, 256557, 11.9733, 256549, 256565, 256544, 256544, 256560, 256576, 256576, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4989933, 0, 4989933, 4989933, 4989933, 4989933, 4989933, 4989933, 4989933, 29334340, 0, 29334340, 29334340, 29334340, 29334340, 29334340, 29334340, 29334340
Fri Dec 30 16:51:45 EST 2016, 0, 0.500, 6, 34.433, 0.578879, 34.0251, 34.8409, 32.98, 34.25, 34.54, 34.99, 35.25, 252218, 10.6132, 252211, 252225, 252208, 252208, 252224, 252224, 252240, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4989655, 0, 4989655, 4989655, 4989655, 4989655, 4989655, 4989655, 4989655, 29880000, 0, 29880000, 29880000, 29880000, 29880000, 29880000, 29880000, 29880000
Fri Dec 30 16:52:41 EST 2016, 1, 0.500, 6, 24.408, 2.48439, 22.6576, 26.1584, 22.79, 22.94, 23.56, 27.70, 30.62, 220629, 7.33212, 220624, 220634, 220624, 220624, 220624, 220640, 220640, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4631299, 0, 4631299, 4631299, 4631299, 4631299, 4631299, 4631299, 4631299, 11759247, 0, 11759247, 11759247, 11759247, 11759247, 11759247, 11759247, 11759247
Fri Dec 30 16:53:52 EST 2016, 2, 0.500, 6, 32.185, 2.89265, 30.147, 34.223, 29.40, 29.71, 32.17, 36.62, 37.14, 233432, 10.7331, 233424, 233440, 233424, 233424, 233432, 233440, 233456, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4941932, 0, 4941932, 4941932, 4941932, 4941932, 4941932, 4941932, 4941932, 18896452, 0, 18896452, 18896452, 18896452, 18896452, 18896452, 18896452, 18896452
Fri Dec 30 16:55:13 EST 2016, 4, 0.500, 6, 38.139, 7.23073, 33.0445, 43.2335, 30.92, 34.26, 36.245, 43.67, 57.42, 245130, 10.6132, 245123, 245137, 245120, 245120, 245136, 245136, 245152, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4986587, 0, 4986587, 4986587, 4986587, 4986587, 4986587, 4986587, 4986587, 25841992, 0, 25841992, 25841992, 25841992, 25841992, 25841992, 25841992, 25841992
Fri Dec 30 16:56:04 EST 2016, 8, 0.500, 6, 38.524, 2.70554, 36.6178, 40.4302, 36.88, 37.04, 37.94, 38.21, 46.52, 251240, 8, 251234, 251246, 251232, 251232, 251248, 251248, 251248, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4989484, 0, 4989484, 4989484, 4989484, 4989484, 4989484, 4989484, 4989484, 29334385, 0, 29334385, 29334385, 29334385, 29334385, 29334385, 29334385, 29334385
Fri Dec 30 16:57:15 EST 2016, 0, 0.000, 8, 45.141, 4.42145, 42.0258, 48.2562, 41.05, 42.76, 43.66, 53.61, 54.08, 292021, 7.33212, 292016, 292026, 292016, 292016, 292016, 292032, 292032, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4990000, 0, 4990000, 4990000, 4990000, 4990000, 4990000, 4990000, 4990000, 39840000, 0, 39840000, 39840000, 39840000, 39840000, 39840000, 39840000, 39840000
Fri Dec 30 16:58:01 EST 2016, 1, 0.000, 8, 30.303, 2.92683, 28.2409, 32.3651, 25.32, 29.31, 30.145, 31.58, 37.52, 239130, 19.2, 239116, 239144, 239120, 239120, 239120, 239136, 239184, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4848970, 0, 4848970, 4848970, 4848970, 4848970, 4848970, 4848970, 4848970, 15687561, 0, 15687561, 15687561, 15687561, 15687561, 15687561, 15687561, 15687561
Fri Dec 30 16:59:12 EST 2016, 2, 0.000, 8, 40.785, 3.41889, 38.3762, 43.1938, 37.56, 38.79, 40.1, 43.99, 49.65, 268218, 7.83837, 268212, 268224, 268208, 268208, 268224, 268224, 268224, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4983265, 0, 4983265, 4983265, 4983265, 4983265, 4983265, 4983265, 4983265, 25195865, 0, 25195865, 25195865, 25195865, 25195865, 25195865, 25195865, 25195865
Fri Dec 30 17:00:13 EST 2016, 4, 0.000, 8, 46.524, 1.89296, 45.1903, 47.8577, 42.26, 46.63, 47.43, 47.96, 48.36, 290488, 12.8996, 290479, 290497, 290480, 290480, 290480, 290512, 290512, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4989975, 0, 4989975, 4989975, 4989975, 4989975, 4989975, 4989975, 4989975, 34453894, 0, 34453894, 34453894, 34453894, 34453894, 34453894, 34453894, 34453894
Fri Dec 30 17:01:24 EST 2016, 8, 0.000, 8, 48.739, 3.75577, 46.0929, 51.3851, 44.84, 45.55, 47.89, 55.15, 55.21, 297694, 13.2906, 297685, 297703, 297680, 297680, 297696, 297712, 297712, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4990000, 0, 4990000, 4990000, 4990000, 4990000, 4990000, 4990000, 4990000, 39111751, 0.5, 3.91118e+07, 3.91118e+07, 39111751, 39111751, 39111751, 39111751, 39111751
Fri Dec 30 17:02:25 EST 2016, 0, 0.250, 8, 44.163, 3.15073, 41.9431, 46.3829, 41.76, 42.05, 43.515, 46.43, 52.81, 272806, 7.83837, 272800, 272812, 272800, 272800, 272808, 272816, 272816, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4990000, 0, 4990000, 4990000, 4990000, 4990000, 4990000, 4990000, 4990000, 39840000, 0, 39840000, 39840000, 39840000, 39840000, 39840000, 39840000, 39840000
Fri Dec 30 17:03:11 EST 2016, 1, 0.250, 8, 30.956, 3.44011, 28.5323, 33.3797, 27.51, 27.93, 31.595, 35.36, 36.98, 232827, 7.33212, 232822, 232832, 232816, 232816, 232832, 232832, 232832, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4845257, 0, 4845257, 4845257, 4845257, 4845257, 4845257, 4845257, 4845257, 15687608, 0, 15687608, 15687608, 15687608, 15687608, 15687608, 15687608, 15687608
Fri Dec 30 17:04:22 EST 2016, 2, 0.250, 8, 38.789, 3.53439, 36.2988, 41.2792, 35.60, 36.43, 37.445, 42.81, 46.81, 250259, 6.4, 250254, 250264, 250256, 250256, 250256, 250272, 250272, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4981631, 0, 4981631, 4981631, 4981631, 4981631, 4981631, 4981631, 4981631, 25196071, 0, 25196071, 25196071, 25196071, 25196071, 25196071, 25196071, 25196071
Fri Dec 30 17:05:23 EST 2016, 4, 0.250, 8, 44.123, 0.811099, 43.5515, 44.6945, 41.94, 44.00, 44.4, 44.85, 44.93, 265896, 10.7331, 265888, 265904, 265888, 265888, 265896, 265904, 265920, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4989930, 0, 4989930, 4989930, 4989930, 4989930, 4989930, 4989930, 4989930, 34454043, 0.5, 3.4454e+07, 3.4454e+07, 34454043, 34454043, 34454043, 34454043, 34454043
Fri Dec 30 17:06:34 EST 2016, 8, 0.250, 8, 47.707, 2.37734, 46.032, 49.382, 44.62, 46.79, 47.33, 49.55, 53.86, 272842, 10.6132, 272835, 272849, 272832, 272832, 272848, 272848, 272864, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4990000, 0, 4990000, 4990000, 4990000, 4990000, 4990000, 4990000, 4990000, 39111825, 0.5, 3.91118e+07, 3.91118e+07, 39111825, 39111825, 39111825, 39111825, 39111825
Fri Dec 30 17:07:35 EST 2016, 0, 0.500, 8, 43.438, 5.44598, 39.601, 47.275, 34.92, 39.79, 44.42, 47.37, 55.19, 269605, 89.3855, 269542, 269668, 269568, 269568, 269584, 269584, 269872, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4989993, 0, 4989993, 4989993, 4989993, 4989993, 4989993, 4989993, 4989993, 39840000, 0, 39840000, 39840000, 39840000, 39840000, 39840000, 39840000, 39840000
Fri Dec 30 17:08:16 EST 2016, 1, 0.500, 8, 28.593, 3.15377, 26.371, 30.815, 24.22, 26.39, 28.7, 33.13, 34.85, 230784, 0, 230784, 230784, 230784, 230784, 230784, 230784, 230784, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4843085, 0, 4843085, 4843085, 4843085, 4843085, 4843085, 4843085, 4843085, 15687559, 0, 15687559, 15687559, 15687559, 15687559, 15687559, 15687559, 15687559
Fri Dec 30 17:09:27 EST 2016, 2, 0.500, 8, 35.413, 2.20343, 33.8606, 36.9654, 32.78, 33.78, 35.81, 36.54, 40.89, 246890, 10.6132, 246883, 246897, 246880, 246880, 246896, 246896, 246912, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4980259, 0, 4980259, 4980259, 4980259, 4980259, 4980259, 4980259, 4980259, 25195695, 0, 25195695, 25195695, 25195695, 25195695, 25195695, 25195695, 25195695
Fri Dec 30 17:10:38 EST 2016, 4, 0.500, 8, 43.246, 3.03625, 41.1068, 45.3852, 40.17, 40.88, 43.645, 48.20, 49.04, 261542, 7.83837, 261536, 261548, 261536, 261536, 261544, 261552, 261552, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4989770, 0, 4989770, 4989770, 4989770, 4989770, 4989770, 4989770, 4989770, 34454322, 0, 34454322, 34454322, 34454322, 34454322, 34454322, 34454322, 34454322
Fri Dec 30 17:11:44 EST 2016, 8, 0.500, 8, 47.209, 2.93944, 45.138, 49.28, 43.88, 45.48, 47.075, 49.10, 54.85, 268342, 7.83837, 268336, 268348, 268336, 268336, 268344, 268352, 268352, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4989992, 0, 4989992, 4989992, 4989992, 4989992, 4989992, 4989992, 4989992, 39111724, 0, 39111724, 39111724, 39111724, 39111724, 39111724, 39111724, 39111724
Fri Dec 30 17:12:50 EST 2016, 0, 0.000, 10, 51.954, 2.721, 50.0369, 53.8711, 48.70, 50.67, 51.045, 55.26, 57.43, 304904, 10.7331, 304896, 304912, 304896, 304896, 304904, 304912, 304928, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4990000, 0, 4990000, 4990000, 4990000, 4990000, 4990000, 4990000, 4990000, 49800000, 0, 49800000, 49800000, 49800000, 49800000, 49800000, 49800000, 49800000
Fri Dec 30 17:14:36 EST 2016, 1, 0.000, 10, 34.335, 3.15648, 32.1111, 36.5589, 30.81, 32.51, 33.625, 39.93, 40.63, 260238, 35.3814, 260213, 260263, 260208, 260208, 260240, 260272, 260320, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4932898, 0, 4932898, 4932898, 4932898, 4932898, 4932898, 4932898, 4932898, 19607610, 0, 19607610, 19607610, 19607610, 19607610, 19607610, 19607610, 19607610
Fri Dec 30 17:15:46 EST 2016, 2, 0.000, 10, 45.931, 4.5252, 42.7427, 49.1193, 38.00, 44.55, 46.06, 51.92, 52.16, 280950, 7.83837, 280944, 280956, 280944, 280944, 280952, 280960, 280960, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4988789, 0, 4988789, 4988789, 4988789, 4988789, 4988789, 4988789, 4988789, 31486656, 0, 31486656, 31486656, 31486656, 31486656, 31486656, 31486656, 31486656
Fri Dec 30 17:17:02 EST 2016, 4, 0.000, 10, 52.785, 4.81997, 49.3891, 56.1809, 46.14, 49.61, 51.705, 58.63, 63.66, 299878, 10.6132, 299871, 299885, 299872, 299872, 299872, 299888, 299904, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4990000, 0, 4990000, 4990000, 4990000, 4990000, 4990000, 4990000, 4990000, 43066669, 0.707107, 4.30667e+07, 4.30667e+07, 43066669, 43066669, 43066669, 43066669, 43066669
